'sample interval','PLETH','V'
166267,-0.39000000,-0.02250000
166268,-0.39300000,-0.01250000
166269,-0.39600000,-0.00850000
166270,-0.39950000,0.00050000
166271,-0.40550000,0.00900000
166272,-0.39950000,0.01400000
166273,-0.39600000,0.01400000
166274,-0.39000000,0.01400000
166275,-0.37800000,0.01750000
166276,-0.36250000,0.01800000
166277,-0.34750000,0.01800000
166278,-0.32900000,0.01800000
166279,-0.30800000,0.02100000
166280,-0.28950000,0.02200000
166281,-0.27150000,0.02200000
166282,-0.25900000,0.02200000
166283,-0.24700000,0.02500000
166284,-0.24400000,0.02500000
166285,-0.24100000,0.02500000
166286,-0.24700000,0.02500000
166287,-0.25600000,0.02450000
166288,-0.27450000,0.02200000
166289,-0.28950000,0.02200000
166290,-0.31400000,0.02200000
166291,-0.34150000,0.02200000
166292,-0.37000000,0.02200000
166293,-0.39700000,0.02150000
166294,-0.42700000,0.01850000
166295,-0.45400000,0.01950000
166296,-0.48450000,0.02150000
166297,-0.50850000,0.02150000
166298,-0.53250000,0.01850000
166299,-0.55650000,0.01750000
166300,-0.57750000,0.01800000
166301,-0.58950000,0.01800000
166302,-0.60750000,0.01800000
166303,-0.61650000,0.01800000
166304,-0.62850000,0.01950000
166305,-0.63150000,0.01800000
166306,-0.63450000,0.01800000
166307,-0.63150000,0.01800000
166308,-0.63150000,0.01800000
166309,-0.62250000,0.01800000
166310,-0.61650000,0.01800000
166311,-0.60750000,0.01800000
166312,-0.59550000,0.01800000
166313,-0.58050000,0.01800000
166314,-0.56250000,0.01800000
166315,-0.55050000,0.01800000
166316,-0.53250000,0.01800000
166317,-0.52050000,0.01800000
166318,-0.51150000,0.01800000
166319,-0.49650000,0.01800000
166320,-0.48450000,0.01800000
166321,-0.47250000,0.01800000
166322,-0.46650000,0.01800000
166323,-0.46000000,0.01800000
166324,-0.45700000,0.01800000
166325,-0.45100000,0.01600000
166326,-0.44500000,0.01450000
166327,-0.44800000,0.01750000
166328,-0.44500000,0.01800000
166329,-0.44500000,0.01600000
166330,-0.44500000,0.01400000
166331,-0.44500000,0.01400000
166332,-0.44200000,0.01400000
166333,-0.44200000,0.01400000
166334,-0.44500000,0.01400000
166335,-0.44800000,0.01550000
166336,-0.44800000,0.01800000
166337,-0.45400000,0.01800000
166338,-0.45700000,0.02000000
166339,-0.45700000,0.02650000
166340,-0.46000000,0.02700000
166341,-0.46950000,0.02150000
166342,-0.47250000,0.01650000
166343,-0.47550000,0.01400000
166344,-0.47550000,0.01400000
166345,-0.47850000,0.01400000
166346,-0.47850000,0.01400000
166347,-0.48450000,0.01400000
166348,-0.48450000,0.01750000
166349,-0.48450000,0.01950000
166350,-0.48750000,0.05500000
166351,-0.49050000,0.21150000
166352,-0.49350000,0.46800000
166353,-0.49350000,0.60550000
166354,-0.49050000,0.50300000
166355,-0.49350000,0.27350000
166356,-0.49350000,0.08550000
166357,-0.49050000,-0.00950000
166358,-0.49050000,-0.04300000
166359,-0.48750000,-0.04800000
166360,-0.48750000,-0.04400000
166361,-0.49050000,-0.04400000
166362,-0.48450000,-0.04400000
166363,-0.48450000,-0.04700000
166364,-0.48150000,-0.04800000
166365,-0.48150000,-0.04950000
166366,-0.47550000,-0.05150000
166367,-0.47550000,-0.05100000
166368,-0.47550000,-0.05200000
166369,-0.47250000,-0.05300000
166370,-0.46950000,-0.05250000
166371,-0.46950000,-0.05100000
166372,-0.46300000,-0.05150000
166373,-0.46300000,-0.05150000
166374,-0.46300000,-0.05450000
166375,-0.45700000,-0.05300000
166376,-0.45700000,-0.04950000
166377,-0.45400000,-0.04800000
166378,-0.44800000,-0.04800000
166379,-0.44800000,-0.04800000
166380,-0.44200000,-0.04950000
166381,-0.43600000,-0.05150000
166382,-0.42400000,-0.05250000
166383,-0.40900000,-0.05450000
166384,-0.38500000,-0.05500000
166385,-0.34900000,-0.05850000
166386,-0.30400000,-0.05900000
166387,-0.24650000,-0.05900000
166388,-0.17750000,-0.05900000
166389,-0.09650000,-0.05700000
166390,-0.00900000,-0.05500000
166391,0.07800000,-0.05450000
166392,0.17150000,-0.05150000
166393,0.25550000,-0.04600000
166394,0.33100000,-0.04050000
166395,0.39400000,-0.03450000
166396,0.44500000,-0.02800000
166397,0.48700000,-0.02000000
166398,0.51150000,-0.01300000
166399,0.52950000,-0.00750000
166400,0.53250000,-0.00200000
166401,0.52950000,0.00450000
166402,0.52050000,0.00900000
166403,0.50550000,0.01050000
166404,0.48100000,0.01100000
166405,0.46000000,0.01400000
166406,0.43000000,0.01400000
166407,0.40000000,0.01400000
166408,0.37000000,0.01400000
166409,0.33400000,0.01400000
166410,0.30050000,0.01400000
166411,0.26150000,0.01400000
166412,0.22550000,0.01750000
166413,0.18350000,0.01800000
166414,0.14450000,0.01750000
166415,0.10200000,0.01450000
166416,0.06000000,0.01500000
166417,0.01800000,0.01450000
166418,-0.02700000,0.01550000
166419,-0.07200000,0.01800000
166420,-0.11450000,0.01800000
166421,-0.15350000,0.01800000
166422,-0.19250000,0.01750000
166423,-0.23450000,0.01450000
166424,-0.26750000,0.01400000
166425,-0.30400000,0.01400000
166426,-0.33100000,0.01400000
166427,-0.35500000,0.01400000
166428,-0.37600000,0.01400000
166429,-0.39100000,0.01400000
166430,-0.40300000,0.01400000
166431,-0.40900000,0.01400000
166432,-0.41500000,0.01400000
166433,-0.41800000,0.01400000
166434,-0.41200000,0.01400000
166435,-0.40900000,0.01400000
166436,-0.40600000,0.01400000
166437,-0.39700000,0.01400000
166438,-0.39100000,0.01400000
166439,-0.38200000,0.01400000
166440,-0.37900000,0.01400000
166441,-0.37300000,0.01400000
166442,-0.37300000,0.01400000
166443,-0.37300000,0.01400000
166444,-0.37300000,0.01400000
166445,-0.37600000,0.01400000
166446,-0.38200000,0.01400000
166447,-0.38800000,0.01400000
166448,-0.39100000,0.01400000
166449,-0.40300000,0.01400000
166450,-0.41200000,0.01400000
166451,-0.42100000,0.01400000
166452,-0.43000000,0.01550000
166453,-0.43600000,0.01450000
166454,-0.44800000,0.01750000
166455,-0.46000000,0.01800000
166456,-0.46650000,0.01800000
166457,-0.47550000,0.01800000
166458,-0.48450000,0.01950000
166459,-0.49050000,0.01800000
166460,-0.49950000,0.01600000
166461,-0.50850000,0.01400000
166462,-0.51450000,0.01400000
166463,-0.52650000,0.01400000
166464,-0.53250000,0.01400000
166465,-0.53850000,0.01400000
166466,-0.54750000,0.02900000
166467,-0.55350000,0.13900000
166468,-0.56550000,0.39550000
166469,-0.57150000,0.63500000
166470,-0.57450000,0.61950000
166471,-0.57750000,0.38150000
166472,-0.58350000,0.14200000
166473,-0.58650000,0.00700000
166474,-0.58950000,-0.04400000
166475,-0.58650000,-0.05350000
166476,-0.58650000,-0.04950000
166477,-0.58650000,-0.05100000
166478,-0.58650000,-0.05300000
166479,-0.58650000,-0.05450000
166480,-0.58650000,-0.05350000
166481,-0.58650000,-0.05450000
166482,-0.58350000,-0.05500000
166483,-0.58350000,-0.05500000
166484,-0.58050000,-0.05500000
166485,-0.57750000,-0.05500000
166486,-0.57750000,-0.05850000
166487,-0.57450000,-0.05900000
166488,-0.56850000,-0.05900000
166489,-0.56250000,-0.05900000
166490,-0.55950000,-0.05900000
166491,-0.55350000,-0.05900000
166492,-0.54750000,-0.05900000
166493,-0.53850000,-0.05900000
166494,-0.53250000,-0.05900000
166495,-0.52350000,-0.05900000
166496,-0.51750000,-0.05900000
166497,-0.51150000,-0.05900000
166498,-0.50550000,-0.06200000
166499,-0.49650000,-0.06300000
166500,-0.48750000,-0.06550000
166501,-0.47550000,-0.06400000
166502,-0.45700000,-0.06250000
166503,-0.43000000,-0.06400000
166504,-0.39400000,-0.06200000
166505,-0.35200000,-0.05950000
166506,-0.29200000,-0.05500000
166507,-0.22550000,-0.05150000
166508,-0.15350000,-0.04800000
166509,-0.06900000,-0.04550000
166510,0.01200000,-0.03850000
166511,0.09300000,-0.03150000
166512,0.17150000,-0.02750000
166513,0.24050000,-0.02050000
166514,0.30700000,-0.01400000
166515,0.35500000,-0.00650000
166516,0.39700000,0.00150000
166517,0.42100000,0.00650000
166518,0.44200000,0.01050000
166519,0.44800000,0.01400000
166520,0.44200000,0.01400000
166521,0.43300000,0.01400000
166522,0.41800000,0.01550000
166523,0.39400000,0.01850000
166524,0.36700000,0.02150000
166525,0.33400000,0.02700000
166526,0.30350000,0.03250000
166527,0.26450000,0.03550000
166528,0.23150000,0.03750000
166529,0.18950000,0.03650000
166530,0.15350000,0.03400000
166531,0.11450000,0.03350000
166532,0.07200000,0.03550000
166533,0.03300000,0.03250000
166534,-0.00900000,0.03050000
166535,-0.05100000,0.02900000
166536,-0.08450000,0.02900000
166537,-0.12350000,0.02850000
166538,-0.16250000,0.02550000
166539,-0.19550000,0.02500000
166540,-0.22550000,0.02500000
166541,-0.25250000,0.02450000
166542,-0.27700000,0.02250000
166543,-0.29800000,0.02500000
166544,-0.31600000,0.02500000
166545,-0.32800000,0.02450000
166546,-0.33700000,0.02200000
166547,-0.34300000,0.02200000
166548,-0.33200000,0.02200000
166549,-0.32900000,0.02200000
166550,-0.32900000,0.02000000
166551,-0.32000000,0.01900000
166552,-0.31100000,0.02150000
166553,-0.30800000,0.02200000
166554,-0.29900000,0.02000000
166555,-0.29050000,0.01800000
166556,-0.28150000,0.01950000
166557,-0.27550000,0.01850000
166558,-0.27250000,0.01950000
166559,-0.26950000,0.01800000
166560,-0.26950000,0.01800000
166561,-0.27250000,0.01800000
166562,-0.27250000,0.02100000
166563,-0.27850000,0.02200000
166564,-0.28750000,0.02150000
166565,-0.29350000,0.01850000
166566,-0.29600000,0.02250000
166567,-0.30500000,0.02700000
166568,-0.31700000,0.02850000
166569,-0.32300000,0.02700000
166570,-0.33200000,0.02000000
166571,-0.33750000,0.01400000
166572,-0.34950000,0.01400000
166573,-0.35550000,0.01400000
166574,-0.36150000,0.01400000
166575,-0.37300000,0.01750000
166576,-0.37900000,0.02150000
166577,-0.38800000,0.06650000
166578,-0.39700000,0.23750000
166579,-0.40600000,0.49300000
166580,-0.41450000,0.61300000
166581,-0.42350000,0.49550000
166582,-0.42650000,0.26200000
166583,-0.43250000,0.07800000
166584,-0.43550000,-0.00950000
166585,-0.44150000,-0.03800000
166586,-0.44450000,-0.04050000
166587,-0.45000000,-0.03800000
166588,-0.45600000,-0.03700000
166589,-0.45900000,-0.03700000
166590,-0.46200000,-0.04000000
166591,-0.46500000,-0.04000000
166592,-0.46800000,-0.04000000
166593,-0.46800000,-0.04000000
166594,-0.47100000,-0.04300000
166595,-0.47100000,-0.04450000
166596,-0.47400000,-0.04400000
166597,-0.47400000,-0.04400000
166598,-0.47700000,-0.04400000
166599,-0.47400000,-0.04550000
166600,-0.47700000,-0.04750000
166601,-0.47100000,-0.04800000
166602,-0.47100000,-0.04800000
166603,-0.46800000,-0.04600000
166604,-0.46500000,-0.04400000
166605,-0.45900000,-0.04400000
166606,-0.45300000,-0.04700000
166607,-0.45300000,-0.04800000
166608,-0.44450000,-0.04800000
166609,-0.43550000,-0.04950000
166610,-0.42350000,-0.05150000
166611,-0.40300000,-0.05150000
166612,-0.37900000,-0.05450000
166613,-0.33750000,-0.05500000
166614,-0.29350000,-0.05300000
166615,-0.23100000,-0.04950000
166616,-0.16300000,-0.04800000
166617,-0.08600000,-0.04750000
166618,-0.00600000,-0.04200000
166619,0.08000000,-0.03650000
166620,0.15700000,-0.03300000
166621,0.23100000,-0.02750000
166622,0.29300000,-0.02000000
166623,0.34900000,-0.01000000
166624,0.39350000,-0.00500000
166625,0.42350000,0.00050000
166626,0.43800000,0.00550000
166627,0.44700000,0.00900000
166628,0.44700000,0.01400000
166629,0.44100000,0.01400000
166630,0.42900000,0.01400000
166631,0.41450000,0.01400000
166632,0.39050000,0.01400000
166633,0.36400000,0.01400000
166634,0.33750000,0.01400000
166635,0.30800000,0.01550000
166636,0.28100000,0.01800000
166637,0.24850000,0.01950000
166638,0.21600000,0.02150000
166639,0.18350000,0.02150000
166640,0.14800000,0.01850000
166641,0.10950000,0.01750000
166642,0.07100000,0.01800000
166643,0.03250000,0.01800000
166644,-0.00600000,0.01800000
166645,-0.04750000,0.01800000
166646,-0.08900000,0.01800000
166647,-0.13050000,0.01800000
166648,-0.16600000,0.01800000
166649,-0.20750000,0.01800000
166650,-0.24000000,0.01800000
166651,-0.27550000,0.01800000
166652,-0.30500000,0.01800000
166653,-0.33200000,0.01800000
166654,-0.35250000,0.01800000
166655,-0.37300000,0.01800000
166656,-0.39100000,0.01800000
166657,-0.40300000,0.01800000
166658,-0.40900000,0.01800000
166659,-0.41150000,0.01800000
166660,-0.41450000,0.01600000
166661,-0.41150000,0.01450000
166662,-0.40600000,0.01750000
166663,-0.40300000,0.01800000
166664,-0.39100000,0.01800000
166665,-0.38500000,0.01800000
166666,-0.37900000,0.01800000
166667,-0.37600000,0.01800000
166668,-0.36750000,0.01750000
166669,-0.36150000,0.01450000
166670,-0.36150000,0.01550000
166671,-0.36150000,0.01800000
166672,-0.36450000,0.01800000
166673,-0.36450000,0.01800000
166674,-0.37050000,0.02250000
166675,-0.37600000,0.02550000
166676,-0.37100000,0.02450000
166677,-0.38300000,0.02050000
166678,-0.38900000,0.01700000
166679,-0.39850000,0.01450000
166680,-0.40750000,0.01400000
166681,-0.42000000,0.01400000
166682,-0.42900000,0.01400000
166683,-0.44100000,0.01750000
166684,-0.44750000,0.02750000
166685,-0.45650000,0.10100000
166686,-0.46900000,0.31300000
166687,-0.47800000,0.56150000
166688,-0.48100000,0.61500000
166689,-0.49350000,0.43750000
166690,-0.50250000,0.19650000
166691,-0.50550000,0.03400000
166692,-0.51450000,-0.03400000
166693,-0.52400000,-0.05100000
166694,-0.53000000,-0.04600000
166695,-0.53600000,-0.04250000
166696,-0.54250000,-0.04400000
166697,-0.55150000,-0.04400000
166698,-0.55450000,-0.04400000
166699,-0.56050000,-0.04550000
166700,-0.56350000,-0.04750000
166701,-0.57300000,-0.04950000
166702,-0.57300000,-0.05150000
166703,-0.57300000,-0.05150000
166704,-0.57900000,-0.05450000
166705,-0.57900000,-0.05300000
166706,-0.57900000,-0.05100000
166707,-0.57900000,-0.05150000
166708,-0.57900000,-0.05250000
166709,-0.57600000,-0.05450000
166710,-0.57600000,-0.05650000
166711,-0.57600000,-0.05550000
166712,-0.57300000,-0.05700000
166713,-0.56700000,-0.05900000
166714,-0.56350000,-0.05900000
166715,-0.55750000,-0.05900000
166716,-0.55450000,-0.06050000
166717,-0.54550000,-0.06250000
166718,-0.53600000,-0.06300000
166719,-0.52100000,-0.06500000
166720,-0.50250000,-0.06250000
166721,-0.46550000,-0.06300000
166722,-0.42600000,-0.06550000
166723,-0.37100000,-0.06400000
166724,-0.30650000,-0.06050000
166725,-0.23000000,-0.05550000
166726,-0.15050000,-0.04900000
166727,-0.06750000,-0.04400000
166728,0.01200000,-0.04200000
166729,0.08850000,-0.03850000
166730,0.16200000,-0.02900000
166731,0.22350000,-0.01850000
166732,0.27250000,-0.00950000
166733,0.30900000,-0.00250000
166734,0.33950000,0.00300000
166735,0.35200000,0.00900000
166736,0.36100000,0.01050000
166737,0.35800000,0.01100000
166738,0.34600000,0.01250000
166739,0.33050000,0.01450000
166740,0.31200000,0.01400000
166741,0.28750000,0.01400000
166742,0.26000000,0.01400000
166743,0.22950000,0.01550000
166744,0.19600000,0.01800000
166745,0.16200000,0.01800000
166746,0.13150000,0.01800000
166747,0.09150000,0.01800000
166748,0.05200000,0.01800000
166749,0.01800000,0.01950000
166750,-0.02450000,0.02000000
166751,-0.06150000,0.01750000
166752,-0.10450000,0.01800000
166753,-0.14100000,0.01800000
166754,-0.18700000,0.01600000
166755,-0.22400000,0.01550000
166756,-0.26350000,0.01800000
166757,-0.30050000,0.01800000
166758,-0.33400000,0.01800000
166759,-0.36450000,0.01800000
166760,-0.39200000,0.01750000
166761,-0.41650000,0.01500000
166762,-0.43800000,0.01750000
166763,-0.45350000,0.01800000
166764,-0.46550000,0.01800000
166765,-0.47500000,0.01800000
166766,-0.47800000,0.01600000
166767,-0.48100000,0.01400000
166768,-0.47800000,0.01400000
166769,-0.47500000,0.01400000
166770,-0.46250000,0.01550000
166771,-0.45950000,0.01800000
166772,-0.44450000,0.01750000
166773,-0.43500000,0.01450000
166774,-0.42000000,0.01400000
166775,-0.41350000,0.01400000
166776,-0.40450000,0.01400000
166777,-0.39550000,0.01400000
166778,-0.38900000,0.01400000
166779,-0.38300000,0.01750000
166780,-0.37700000,0.01800000
166781,-0.38000000,0.01600000
166782,-0.38000000,0.01450000
166783,-0.38300000,0.01950000
166784,-0.38600000,0.02350000
166785,-0.38900000,0.02150000
166786,-0.39850000,0.01850000
166787,-0.40150000,0.01600000
166788,-0.40750000,0.01400000
166789,-0.41650000,0.01400000
166790,-0.42300000,0.01400000
166791,-0.42900000,0.01400000
166792,-0.43500000,0.01400000
166793,-0.44100000,0.01500000
166794,-0.44450000,0.04600000
166795,-0.45050000,0.19450000
166796,-0.45050000,0.46400000
166797,-0.45350000,0.62800000
166798,-0.45950000,0.52450000
166799,-0.45650000,0.27400000
166800,-0.46250000,0.08000000
166801,-0.45950000,-0.01100000
166802,-0.46250000,-0.03850000
166803,-0.45950000,-0.04000000
166804,-0.41450000,-0.03700000
166805,-0.41150000,-0.03700000
166806,-0.41150000,-0.04000000
166807,-0.40550000,-0.03950000
166808,-0.40250000,-0.03850000
166809,-0.39950000,-0.04050000
166810,-0.39300000,-0.04000000
166811,-0.38700000,-0.04000000
166812,-0.38400000,-0.04000000
166813,-0.38400000,-0.04000000
166814,-0.38100000,-0.04350000
166815,-0.37500000,-0.04750000
166816,-0.37200000,-0.04800000
166817,-0.36600000,-0.04800000
166818,-0.36300000,-0.04800000
166819,-0.35700000,-0.04800000
166820,-0.35400000,-0.04600000
166821,-0.34800000,-0.04400000
166822,-0.34500000,-0.04400000
166823,-0.33600000,-0.04400000
166824,-0.33300000,-0.04700000
166825,-0.32650000,-0.04800000
166826,-0.32050000,-0.05100000
166827,-0.30550000,-0.05150000
166828,-0.29650000,-0.05100000
166829,-0.27550000,-0.04700000
166830,-0.24800000,-0.04200000
166831,-0.21500000,-0.04150000
166832,-0.16950000,-0.04050000
166833,-0.11500000,-0.04550000
166834,-0.04850000,-0.05250000
166835,0.02700000,-0.05450000
166836,0.09950000,-0.04950000
166837,0.17500000,-0.04200000
166838,0.24750000,-0.03500000
166839,0.31450000,-0.02750000
166840,0.37150000,-0.02000000
166841,0.42000000,-0.01300000
166842,0.45650000,-0.00400000
166843,0.48050000,0.00300000
166844,0.49250000,0.00850000
166845,0.49550000,0.01400000
166846,0.48650000,0.01400000
166847,0.47150000,0.01400000
166848,0.45050000,0.01400000
166849,0.42600000,0.01550000
166850,0.40200000,0.01800000
166851,0.36850000,0.01950000
166852,0.33550000,0.02150000
166853,0.30500000,0.02400000
166854,0.26900000,0.04400000
166855,0.23250000,0.15900000
166856,0.19950000,0.40400000
166857,0.16000000,0.60550000
166858,0.12400000,0.57300000
166859,0.08450000,0.36900000
166860,0.05100000,0.16600000
166861,0.00900000,0.03250000
166862,-0.03050000,-0.02550000
166863,-0.07250000,-0.03450000
166864,-0.10900000,-0.03300000
166865,-0.14550000,-0.03300000
166866,-0.18450000,-0.03300000
166867,-0.21800000,-0.03300000
166868,-0.27000000,-0.03600000
166869,-0.29600000,-0.03700000
166870,-0.32500000,-0.04000000
166871,-0.34450000,-0.04000000
166872,-0.36350000,-0.04000000
166873,-0.37300000,-0.04000000
166874,-0.37950000,-0.04000000
166875,-0.38300000,-0.04300000
166876,-0.37950000,-0.04600000
166877,-0.37300000,-0.04750000
166878,-0.36350000,-0.04800000
166879,-0.35400000,-0.04800000
166880,-0.34450000,-0.04950000
166881,-0.33150000,-0.05150000
166882,-0.32150000,-0.05250000
166883,-0.31200000,-0.05450000
166884,-0.30550000,-0.05500000
166885,-0.29600000,-0.05500000
166886,-0.29300000,-0.05300000
166887,-0.28650000,-0.05100000
166888,-0.28300000,-0.05150000
166889,-0.28300000,-0.04800000
166890,-0.28650000,-0.04550000
166891,-0.28300000,-0.03850000
166892,-0.28650000,-0.03100000
166893,-0.28650000,-0.02400000
166894,-0.28950000,-0.01650000
166895,-0.28650000,-0.00900000
166896,-0.28300000,-0.00050000
166897,-0.28000000,0.00700000
166898,-0.27000000,0.01050000
166899,-0.25100000,0.01400000
166900,-0.23500000,0.01400000
166901,-0.21550000,0.01400000
166902,-0.19300000,0.01400000
166903,-0.16700000,0.01400000
166904,-0.14150000,0.01400000
166905,-0.11900000,0.01400000
166906,-0.10300000,0.01550000
166907,-0.08350000,0.01450000
166908,-0.08050000,0.01750000
166909,-0.07700000,0.01800000
166910,-0.07700000,0.01800000
166911,-0.08700000,0.01800000
166912,-0.10300000,0.01800000
166913,-0.12200000,0.01800000
166914,-0.14450000,0.01800000
166915,-0.17350000,0.01800000
166916,-0.20250000,0.01800000
166917,-0.23800000,0.01800000
166918,-0.27350000,0.01800000
166919,-0.30900000,0.01800000
166920,-0.34100000,0.01800000
166921,-0.37300000,0.01800000
166922,-0.40550000,0.01750000
166923,-0.43450000,0.01450000
166924,-0.46350000,0.01500000
166925,-0.48600000,0.01450000
166926,-0.50500000,0.01400000
166927,-0.52450000,0.01400000
166928,-0.54050000,0.01400000
166929,-0.54700000,0.01400000
166930,-0.55650000,0.01400000
166931,-0.56000000,0.01400000
166932,-0.56000000,0.01400000
166933,-0.55350000,0.01400000
166934,-0.54700000,0.01400000
166935,-0.53750000,0.01400000
166936,-0.52750000,0.01400000
166937,-0.51150000,0.01400000
166938,-0.49900000,0.01400000
166939,-0.47600000,0.01400000
166940,-0.46000000,0.01400000
166941,-0.44100000,0.01400000
166942,-0.42450000,0.01400000
166943,-0.40850000,0.01400000
166944,-0.39250000,0.01400000
166945,-0.38300000,0.01400000
166946,-0.36700000,0.01400000
166947,-0.36350000,0.01400000
166948,-0.35400000,0.01400000
166949,-0.34750000,0.01400000
166950,-0.34100000,0.01400000
166951,-0.34450000,0.01400000
166952,-0.34100000,0.01400000
166953,-0.34450000,0.01400000
166954,-0.34750000,0.01400000
166955,-0.34750000,0.01400000
166956,-0.35050000,0.01400000
166957,-0.35400000,0.01400000
166958,-0.36050000,0.01400000
166959,-0.36350000,0.01400000
166960,-0.37000000,0.01400000
166961,-0.37300000,0.01400000
166962,-0.37950000,0.01550000
166963,-0.38300000,0.01850000
166964,-0.38950000,0.02250000
166965,-0.39250000,0.02500000
166966,-0.39900000,0.02000000
166967,-0.40200000,0.01450000
166968,-0.40850000,0.01400000
166969,-0.41200000,0.01400000
166970,-0.41500000,0.01400000
166971,-0.42450000,0.01400000
166972,-0.42450000,0.01400000
166973,-0.42450000,0.01400000
166974,-0.43100000,0.01500000
166975,-0.43100000,0.04650000
166976,-0.43100000,0.19500000
166977,-0.43100000,0.45400000
166978,-0.43100000,0.61000000
166979,-0.43450000,0.52350000
166980,-0.43450000,0.29600000
166981,-0.43450000,0.09450000
166982,-0.43100000,-0.01150000
166983,-0.43450000,-0.04800000
166984,-0.43100000,-0.05300000
166985,-0.43450000,-0.05100000
166986,-0.43100000,-0.05150000
166987,-0.42800000,-0.05100000
166988,-0.43100000,-0.05200000
166989,-0.42450000,-0.05400000
166990,-0.42450000,-0.05500000
166991,-0.42450000,-0.05850000
166992,-0.42150000,-0.05900000
166993,-0.41850000,-0.05900000
166994,-0.41500000,-0.05900000
166995,-0.40850000,-0.05900000
166996,-0.40850000,-0.06200000
166997,-0.40550000,-0.06300000
166998,-0.40200000,-0.06300000
166999,-0.39900000,-0.06100000
167000,-0.39250000,-0.05900000
167001,-0.38950000,-0.06000000
167002,-0.38600000,-0.05900000
167003,-0.37950000,-0.06200000
167004,-0.37650000,-0.06450000
167005,-0.37000000,-0.06600000
167006,-0.36350000,-0.06600000
167007,-0.35400000,-0.06600000
167008,-0.34100000,-0.06600000
167009,-0.31850000,-0.06600000
167010,-0.28300000,-0.06750000
167011,-0.23800000,-0.06950000
167012,-0.18350000,-0.07000000
167013,-0.11250000,-0.06800000
167014,-0.02900000,-0.06450000
167015,0.06150000,-0.06050000
167016,0.15800000,-0.05650000
167017,0.25100000,-0.04950000
167018,0.34800000,-0.04200000
167019,0.42800000,-0.03500000
167020,0.50250000,-0.02950000
167021,0.56350000,-0.02400000
167022,0.60850000,-0.01650000
167023,0.64700000,-0.00950000
167024,0.66650000,-0.00350000
167025,0.67600000,0.00500000
167026,0.68250000,0.01050000
167027,0.67600000,0.01100000
167028,0.66000000,0.01400000
167029,0.64050000,0.01400000
167030,0.61800000,0.01400000
167031,0.58900000,0.01400000
167032,0.56000000,0.01400000
167033,0.52500000,0.01400000
167034,0.48950000,0.01400000
167035,0.44750000,0.01750000
167036,0.40550000,0.01800000
167037,0.36400000,0.01750000
167038,0.32500000,0.01500000
167039,0.27350000,0.01750000
167040,0.23200000,0.02100000
167041,0.18350000,0.02150000
167042,0.13550000,0.01850000
167043,0.08700000,0.01750000
167044,0.04200000,0.01800000
167045,-0.00950000,0.01800000
167046,-0.05800000,0.01800000
167047,-0.10300000,0.01800000
167048,-0.14450000,0.01800000
167049,-0.18650000,0.01900000
167050,-0.22200000,0.02000000
167051,-0.25750000,0.02000000
167052,-0.28950000,0.01850000
167053,-0.31200000,0.01800000
167054,-0.33450000,0.01600000
167055,-0.35400000,0.01550000
167056,-0.36700000,0.01800000
167057,-0.37000000,0.01800000
167058,-0.37650000,0.01600000
167059,-0.37950000,0.01450000
167060,-0.37000000,0.01550000
167061,-0.37000000,0.01450000
167062,-0.36050000,0.01550000
167063,-0.35700000,0.01400000
167064,-0.34450000,0.01400000
167065,-0.34100000,0.01400000
167066,-0.33450000,0.01400000
167067,-0.33150000,0.01400000
167068,-0.33450000,0.01550000
167069,-0.33150000,0.01800000
167070,-0.33450000,0.01750000
167071,-0.33800000,0.01450000
167072,-0.34450000,0.01400000
167073,-0.35400000,0.01400000
167074,-0.36050000,0.01400000
167075,-0.36700000,0.01400000
167076,-0.37650000,0.01400000
167077,-0.38600000,0.01400000
167078,-0.39900000,0.01400000
167079,-0.41200000,0.01750000
167080,-0.41850000,0.01950000
167081,-0.42800000,0.02150000
167082,-0.43750000,0.02000000
167083,-0.44100000,0.01600000
167084,-0.45050000,0.01400000
167085,-0.45700000,0.01400000
167086,-0.46350000,0.01400000
167087,-0.47000000,0.01400000
167088,-0.47300000,0.01400000
167089,-0.47950000,0.01400000
167090,-0.48600000,0.02700000
167091,-0.49250000,0.13100000
167092,-0.49250000,0.37800000
167093,-0.49550000,0.60450000
167094,-0.49900000,0.57900000
167095,-0.50200000,0.34550000
167096,-0.50850000,0.11850000
167097,-0.50500000,-0.00200000
167098,-0.50500000,-0.04550000
167099,-0.50200000,-0.05500000
167100,-0.50200000,-0.05200000
167101,-0.49900000,-0.05100000
167102,-0.49550000,-0.05150000
167103,-0.48900000,-0.05100000
167104,-0.48250000,-0.04850000
167105,-0.47600000,-0.05000000
167106,-0.46650000,-0.05450000
167107,-0.46350000,-0.05450000
167108,-0.45700000,-0.05150000
167109,-0.45050000,-0.05300000
167110,-0.44100000,-0.05500000
167111,-0.43450000,-0.05500000
167112,-0.43450000,-0.05500000
167113,-0.42450000,-0.05500000
167114,-0.41850000,-0.05500000
167115,-0.41200000,-0.05500000
167116,-0.40200000,-0.05500000
167117,-0.39900000,-0.05500000
167118,-0.39250000,-0.05500000
167119,-0.38300000,-0.05500000
167120,-0.37300000,-0.05500000
167121,-0.36700000,-0.05850000
167122,-0.36050000,-0.06050000
167123,-0.35050000,-0.06300000
167124,-0.33450000,-0.06550000
167125,-0.31550000,-0.06400000
167126,-0.28950000,-0.05550000
167127,-0.25400000,-0.04950000
167128,-0.20900000,-0.05100000
167129,-0.14800000,-0.05150000
