'sample interval','PLETH','V'
152695,-0.02000000,0.00506329
152696,-0.02750000,-0.06329114
152697,-0.03600000,-0.36962025
152698,-0.04500000,-1.06329114
152699,-0.05300000,-1.70126582
152700,-0.06200000,-2.13417722
152701,-0.07100000,-2.41012658
152702,-0.07950000,-2.50632911
152703,-0.08750000,-2.43797468
152704,-0.09500000,-2.10632911
152705,-0.10300000,-1.60506329
152706,-0.10950000,-1.21772152
152707,-0.11600000,-0.84303797
152708,-0.12150000,-0.46835443
152709,-0.12800000,-0.16202532
152710,-0.13300000,-0.00759494
152711,-0.13750000,0.03037975
152712,-0.14350000,0.14177215
152713,-0.14750000,0.25316456
152714,-0.15200000,0.28101266
152715,-0.15700000,0.30886076
152716,-0.16000000,0.33670886
152717,-0.16500000,0.37721519
152718,-0.16750000,0.39240506
152719,-0.17050000,0.44810127
152720,-0.17150000,0.50379747
152721,-0.17400000,0.54430380
152722,-0.17550000,0.62784810
152723,-0.17650000,0.71139241
152724,-0.21000000,0.79493671
152725,-0.21100000,0.89113924
152726,-0.21000000,0.94683544
152727,-0.21000000,1.00253165
152728,-0.20700000,1.00253165
152729,-0.20200000,1.00253165
152730,-0.19250000,0.97468354
152731,-0.18100000,0.89113924
152732,-0.16650000,0.77974684
152733,-0.14650000,0.67088608
152734,-0.12500000,0.53164557
152735,-0.10000000,0.40506329
152736,-0.07350000,0.30886076
152737,-0.04650000,0.19746835
152738,-0.01950000,0.15443038
152739,0.00650000,0.11392405
152740,0.02900000,0.05822785
152741,0.05150000,0.05822785
152742,0.07300000,0.05822785
152743,0.09250000,0.01772152
152744,0.11000000,0.00506329
152745,0.12550000,0.00506329
152746,0.13900000,0.00506329
152747,0.15050000,0.00506329
152748,0.15850000,0.00506329
152749,0.16150000,0.00506329
152750,0.16100000,0.19746835
152751,0.15750000,0.09873418
152752,0.14900000,-0.02278481
152753,0.13850000,-0.09113924
152754,0.12450000,-0.09113924
152755,0.11100000,-0.05063291
152756,0.09550000,-0.02278481
152757,0.07950000,0.00506329
152758,0.06500000,0.00506329
152759,0.05150000,0.00506329
152760,0.03950000,-0.02278481
152761,0.02750000,-0.05063291
152762,0.01600000,-0.05063291
152763,0.00700000,-0.05063291
152764,-0.00250000,-0.05063291
152765,-0.00950000,-0.05063291
152766,-0.01700000,-0.02278481
152767,-0.02500000,0.00506329
152768,-0.03200000,0.00506329
152769,-0.03800000,0.00506329
152770,-0.04350000,-0.05063291
152771,-0.04900000,-0.00759494
152772,-0.05250000,-0.02278481
152773,-0.05650000,-0.02278481
152774,-0.06050000,-0.02278481
152775,-0.06300000,-0.03544304
152776,-0.06500000,0.00506329
152777,-0.06900000,0.00506329
152778,-0.07350000,-0.02278481
152779,-0.07650000,-0.05063291
152780,-0.07950000,-0.24556962
152781,-0.08450000,-0.87088608
152782,-0.08850000,-1.57721519
152783,-0.09200000,-2.07848101
152784,-0.09650000,-2.39493671
152785,-0.10200000,-2.54936709
152786,-0.10700000,-2.50632911
152787,-0.11350000,-2.24303797
152788,-0.09200000,-1.75696203
152789,-0.09750000,-1.32911392
152790,-0.10500000,-0.95189873
152791,-0.11350000,-0.57974684
152792,-0.12250000,-0.25822785
152793,-0.13150000,-0.07848101
152794,-0.14100000,0.01772152
152795,-0.15050000,0.08607595
152796,-0.16050000,0.18227848
152797,-0.17000000,0.25316456
152798,-0.18050000,0.28101266
152799,-0.18950000,0.28101266
152800,-0.19800000,0.33670886
152801,-0.20550000,0.36455696
152802,-0.21400000,0.39240506
152803,-0.22000000,0.44810127
152804,-0.22650000,0.50379747
152805,-0.23200000,0.58734177
152806,-0.23600000,0.64303797
152807,-0.24000000,0.73924051
152808,-0.24300000,0.80759494
152809,-0.24500000,0.87594937
152810,-0.24550000,0.94683544
152811,-0.24500000,0.94683544
152812,-0.24250000,0.95949367
152813,-0.23700000,0.94683544
152814,-0.22850000,0.89113924
152815,-0.21600000,0.77974684
152816,-0.19900000,0.65569620
152817,-0.17900000,0.54430380
152818,-0.15550000,0.42025316
152819,-0.13000000,0.30886076
152820,-0.10400000,0.22531646
152821,-0.07750000,0.16962025
152822,-0.05100000,0.11392405
152823,-0.02600000,0.05822785
152824,-0.00350000,0.05822785
152825,0.01600000,0.00506329
152826,0.03450000,0.00506329
152827,0.05150000,0.00506329
152828,0.06800000,0.00506329
152829,0.08350000,0.00506329
152830,0.09700000,0.00506329
152831,0.10900000,0.00506329
152832,0.11900000,0.00506329
152833,0.12450000,0.01772152
152834,0.12750000,0.28101266
152835,0.12850000,-0.00759494
152836,0.12600000,-0.09113924
152837,0.12050000,-0.10632911
152838,0.11350000,-0.06329114
152839,0.10500000,-0.03544304
152840,0.09550000,0.00506329
152841,0.08600000,0.00506329
152842,0.07600000,0.00506329
152843,0.06650000,-0.00759494
152844,0.05600000,-0.05063291
152845,0.04800000,-0.05063291
152846,0.03900000,-0.05063291
152847,0.03050000,-0.05063291
152848,0.02300000,-0.02278481
152849,0.01500000,0.00506329
152850,0.00850000,0.00506329
152851,0.00300000,0.00506329
152852,-0.00250000,0.00506329
152853,-0.00650000,-0.03544304
152854,-0.00900000,-0.00759494
152855,-0.01250000,0.00506329
152856,-0.01400000,0.00506329
152857,-0.01650000,0.00506329
152858,-0.01800000,0.00506329
152859,-0.01950000,0.00506329
152860,-0.02250000,0.00506329
152861,-0.02700000,0.00506329
152862,-0.03000000,-0.00759494
152863,-0.03650000,-0.14683544
152864,-0.04200000,-0.60506329
152865,-0.05000000,-1.21772152
152866,-0.05750000,-1.74430380
152867,-0.06300000,-2.06329114
152868,-0.07000000,-2.28607595
152869,-0.07650000,-2.32911392
152870,-0.08300000,-2.17468354
152871,-0.08850000,-1.78481013
152872,-0.09350000,-1.35696203
152873,-0.09750000,-0.97974684
152874,-0.10150000,-0.59240506
152875,-0.10550000,-0.25822785
152876,-0.11050000,-0.02278481
152877,-0.11550000,0.03037975
152878,-0.12000000,0.11392405
152879,-0.12500000,0.19746835
152880,-0.13200000,0.28101266
152881,-0.13850000,0.28101266
152882,-0.14600000,0.33670886
152883,-0.15250000,0.33670886
152884,-0.15850000,0.37721519
152885,-0.16700000,0.39240506
152886,-0.17400000,0.43291139
152887,-0.18150000,0.50379747
152888,-0.18850000,0.57215190
152889,-0.19350000,0.62784810
152890,-0.19900000,0.69873418
152891,-0.20200000,0.76708861
152892,-0.20400000,0.84810127
152893,-0.20200000,0.90379747
152894,-0.19900000,0.94683544
152895,-0.19250000,0.94683544
152896,-0.18150000,0.93164557
152897,-0.16750000,0.86329114
152898,-0.14850000,0.75443038
152899,-0.12750000,0.67088608
152900,-0.10250000,0.54430380
152901,-0.07400000,0.44810127
152902,-0.04600000,0.30886076
152903,-0.01700000,0.25316456
152904,0.01200000,0.16962025
152905,0.03850000,0.14177215
152906,0.06500000,0.09873418
152907,0.09000000,0.05822785
152908,0.11350000,0.05822785
152909,0.13500000,0.05822785
152910,0.15650000,0.05822785
152911,0.17850000,0.05822785
152912,0.19700000,0.01772152
152913,0.21450000,0.04303797
152914,0.22900000,0.00506329
152915,0.24100000,0.03037975
152916,0.25350000,0.00506329
152917,0.25750000,0.39240506
152918,0.25600000,0.05822785
152919,0.25050000,-0.06329114
152920,0.24050000,-0.13417722
152921,0.22950000,-0.07848101
152922,0.21550000,-0.00759494
152923,0.20050000,0.00506329
152924,0.18600000,0.00506329
152925,0.17150000,0.00506329
152926,0.15700000,0.00506329
152927,0.14500000,0.00506329
152928,0.13300000,0.00506329
152929,0.12150000,0.00506329
152930,0.11050000,0.00506329
152931,0.10000000,0.00506329
152932,0.08950000,0.00506329
152933,0.07950000,0.00506329
152934,0.07000000,0.00506329
152935,0.06100000,0.00506329
152936,0.05250000,0.00506329
152937,0.04350000,0.00506329
152938,0.03700000,0.00506329
152939,0.02900000,0.00506329
152940,0.02400000,0.00506329
152941,0.01850000,0.00506329
152942,0.01400000,0.00506329
152943,0.00800000,0.00506329
152944,0.00400000,0.00506329
152945,0.00000000,-0.00759494
152946,-0.00450000,-0.10632911
152947,-0.00950000,-0.52405063
152948,-0.01300000,-1.09113924
152949,-0.01700000,-1.64556962
152950,-0.02250000,-1.96708861
152951,-0.02550000,-2.21772152
152952,-0.03050000,-2.31392405
152953,-0.03450000,-2.18987342
152954,-0.04000000,-1.84050633
152955,-0.04600000,-1.39746835
152956,-0.05150000,-1.05063291
152957,-0.05800000,-0.67594937
152958,-0.06500000,-0.32911392
152959,-0.07300000,-0.09113924
152960,-0.08200000,0.00506329
152961,-0.09250000,0.07088608
152962,-0.10150000,0.15443038
152963,-0.11200000,0.22531646
152964,-0.12150000,0.28101266
152965,-0.13250000,0.28101266
152966,-0.14300000,0.28101266
152967,-0.15300000,0.33670886
152968,-0.16350000,0.36455696
152969,-0.17200000,0.40506329
152970,-0.18100000,0.44810127
152971,-0.18750000,0.51645570
152972,-0.19650000,0.58734177
152973,-0.20200000,0.67088608
152974,-0.20650000,0.75443038
152975,-0.21150000,0.82025316
152976,-0.21500000,0.89113924
152977,-0.21650000,0.93164557
152978,-0.21400000,0.94683544
152979,-0.21050000,0.94683544
152980,-0.20200000,0.87594937
152981,-0.18900000,0.77974684
152982,-0.17200000,0.68354430
152983,-0.15300000,0.55949367
152984,-0.12850000,0.43291139
152985,-0.10200000,0.30886076
152986,-0.07500000,0.22531646
152987,-0.04750000,0.15443038
152988,-0.02000000,0.11392405
152989,0.00750000,0.05822785
152990,0.03300000,0.04303797
152991,0.05900000,0.00506329
152992,0.08300000,0.00506329
152993,0.10700000,0.00506329
152994,0.12950000,0.00506329
152995,0.15300000,0.00506329
152996,0.17250000,0.00506329
152997,0.19100000,0.00506329
152998,0.20550000,0.00506329
152999,0.21550000,0.00506329
153000,0.22150000,0.24050633
153001,0.22300000,0.08607595
153002,0.21800000,-0.05063291
153003,0.21100000,-0.13417722
153004,0.20050000,-0.09113924
153005,0.18700000,-0.05063291
153006,0.17250000,-0.05063291
153007,0.15700000,0.00506329
153008,0.14100000,0.00506329
153009,0.12550000,0.00506329
153010,0.10950000,-0.05063291
153011,0.09350000,-0.05063291
153012,0.07750000,-0.05063291
153013,0.06100000,-0.05063291
153014,0.04500000,-0.05063291
153015,0.03050000,-0.05063291
153016,0.01600000,0.00506329
153017,0.00250000,0.00506329
153018,-0.00950000,-0.00759494
153019,-0.02100000,0.00506329
153020,-0.02950000,-0.05063291
153021,-0.03750000,-0.03544304
153022,-0.04500000,-0.00759494
153023,-0.05050000,0.00506329
153024,-0.05550000,-0.00759494
153025,-0.06050000,-0.02278481
153026,-0.06500000,0.00506329
153027,-0.07050000,0.00506329
153028,-0.07500000,0.00506329
153029,-0.08100000,-0.05063291
153030,-0.08750000,-0.30126582
153031,-0.09250000,-0.91139241
153032,-0.09900000,-1.56455696
153033,-0.10550000,-2.02278481
153034,-0.11250000,-2.29873418
153035,-0.11900000,-2.45063291
153036,-0.12700000,-2.42278481
153037,-0.13450000,-2.13417722
153038,-0.14250000,-1.67341772
153039,-0.14950000,-1.28607595
153040,-0.15900000,-0.91139241
153041,-0.16800000,-0.52405063
153042,-0.17800000,-0.18987342
153043,-0.18900000,-0.02278481
153044,-0.19550000,0.03037975
153045,-0.20600000,0.12658228
153046,-0.21650000,0.21012658
153047,-0.22700000,0.28101266
153048,-0.23550000,0.29367089
153049,-0.24550000,0.33670886
153050,-0.25200000,0.34936709
153051,-0.25900000,0.39240506
153052,-0.26450000,0.42025316
153053,-0.27050000,0.47594937
153054,-0.27450000,0.53164557
153055,-0.27500000,0.62784810
153056,-0.27500000,0.69873418
153057,-0.27500000,0.77974684
153058,-0.27050000,0.84810127
153059,-0.26450000,0.94683544
153060,-0.25600000,1.00253165
153061,-0.24400000,1.04303797
153062,-0.23000000,1.01518987
153063,-0.21100000,1.00253165
153064,-0.18900000,0.91898734
153065,-0.16500000,0.83544304
153066,-0.13500000,0.68354430
153067,-0.10350000,0.55949367
153068,-0.07000000,0.44810127
153069,-0.03550000,0.34936709
153070,0.00000000,0.25316456
153071,0.03400000,0.19746835
153072,0.06750000,0.14177215
153073,0.09900000,0.11392405
153074,0.12950000,0.08607595
153075,0.15800000,0.05822785
153076,0.18450000,0.05822785
153077,0.21000000,0.05822785
153078,0.23200000,0.05822785
153079,0.25350000,0.05822785
153080,0.26950000,0.05822785
153081,0.28350000,0.05822785
153082,0.29300000,0.05822785
153083,0.29700000,0.07088608
153084,0.29600000,0.26582278
153085,0.28950000,0.01772152
153086,0.28100000,-0.02278481
153087,0.26800000,-0.05063291
153088,0.25200000,0.00506329
153089,0.23350000,0.00506329
153090,0.21550000,0.00506329
153091,0.19550000,0.00506329
153092,0.17700000,0.00506329
153093,0.15850000,0.00506329
153094,0.14000000,0.00506329
153095,0.12250000,0.00506329
153096,0.10550000,0.00506329
153097,0.08850000,0.00506329
153098,0.07150000,0.00506329
153099,0.05550000,0.00506329
153100,0.04050000,0.00506329
153101,0.02500000,0.00506329
153102,0.01050000,0.00506329
153103,-0.00400000,0.00506329
153104,-0.01850000,0.00506329
153105,-0.03150000,0.00506329
153106,-0.04400000,0.00506329
153107,-0.05700000,0.00506329
153108,-0.07100000,0.00506329
153109,-0.08450000,0.00506329
153110,-0.09650000,0.00506329
153111,-0.10850000,0.00506329
153112,-0.12150000,0.00506329
153113,-0.13450000,-0.07848101
153114,-0.14700000,-0.57721519
153115,-0.15950000,-1.28607595
153116,-0.17050000,-1.85569620
153117,-0.18350000,-2.21772152
153118,-0.19450000,-2.42278481
153119,-0.20750000,-2.45063291
153120,-0.21800000,-2.27088608
153121,-0.22750000,-1.85569620
153122,-0.23750000,-1.39746835
153123,-0.24600000,-1.00759494
153124,-0.25250000,-0.63544304
153125,-0.26000000,-0.27341772
153126,-0.26550000,-0.05063291
153127,-0.27050000,0.01772152
153128,-0.27450000,0.11392405
153129,-0.28000000,0.22531646
153130,-0.28500000,0.28101266
153131,-0.28950000,0.33670886
153132,-0.29600000,0.33670886
153133,-0.30250000,0.36455696
153134,-0.31050000,0.39240506
153135,-0.31700000,0.42025316
153136,-0.32400000,0.47594937
153137,-0.33250000,0.51645570
153138,-0.33800000,0.60000000
153139,-0.34450000,0.65569620
153140,-0.35000000,0.75443038
153141,-0.35550000,0.82025316
153142,-0.35800000,0.91898734
153143,-0.36050000,0.95949367
153144,-0.36100000,1.00253165
153145,-0.35800000,1.00253165
153146,-0.35300000,1.00253165
153147,-0.34500000,0.94683544
153148,-0.33050000,0.86329114
153149,-0.31200000,0.73924051
153150,-0.28950000,0.61518987
153151,-0.26000000,0.50379747
153152,-0.22850000,0.37721519
153153,-0.19150000,0.28101266
153154,-0.15350000,0.19746835
153155,-0.11600000,0.14177215
153156,-0.07700000,0.09873418
153157,-0.04100000,0.05822785
153158,-0.00650000,0.04303797
153159,0.02650000,0.00506329
153160,0.05550000,0.00506329
153161,0.08150000,0.00506329
153162,0.10450000,0.00506329
153163,0.12400000,0.00506329
153164,0.14000000,0.00506329
153165,0.15150000,0.00506329
153166,0.15700000,0.00506329
153167,0.15850000,0.26582278
153168,0.15550000,0.00253165
153169,0.14750000,-0.10632911
153170,0.13500000,-0.16202532
153171,0.12250000,-0.11898734
153172,0.10700000,-0.06329114
153173,0.09000000,-0.05063291
153174,0.07500000,-0.05063291
153175,0.06100000,-0.05063291
153176,0.04750000,-0.06329114
153177,0.03650000,-0.10632911
153178,0.02750000,-0.10632911
153179,0.01800000,-0.10632911
153180,0.00950000,-0.10632911
153181,0.00150000,-0.10632911
153182,-0.00700000,-0.10632911
153183,-0.01600000,-0.09113924
153184,-0.02550000,-0.05063291
153185,-0.03700000,-0.09113924
153186,-0.04750000,-0.11898734
153187,-0.05800000,-0.10632911
153188,-0.06900000,-0.10632911
153189,-0.07900000,-0.10632911
153190,-0.08950000,-0.10632911
153191,-0.09900000,-0.10632911
153192,-0.10700000,-0.10632911
153193,-0.11400000,-0.10632911
153194,-0.12150000,-0.10632911
153195,-0.12800000,-0.10632911
153196,-0.13350000,-0.18987342
153197,-0.13850000,-0.55189873
153198,-0.14300000,-1.18987342
153199,-0.14900000,-1.81265823
153200,-0.15450000,-2.21772152
153201,-0.15950000,-2.47848101
153202,-0.16650000,-2.57721519
153203,-0.17450000,-2.46582278
153204,-0.18250000,-2.10632911
153205,-0.19150000,-1.66075949
153206,-0.20200000,-1.27341772
153207,-0.21000000,-0.89620253
153208,-0.21900000,-0.52405063
153209,-0.22750000,-0.24556962
153210,-0.23500000,-0.10632911
153211,-0.24150000,-0.00759494
153212,-0.24700000,0.04303797
153213,-0.25200000,0.14177215
153214,-0.25500000,0.16962025
153215,-0.25750000,0.19746835
153216,-0.26050000,0.22531646
153217,-0.26300000,0.26582278
153218,-0.26550000,0.28101266
153219,-0.26800000,0.33670886
153220,-0.27050000,0.39240506
153221,-0.27350000,0.44810127
153222,-0.27750000,0.51645570
153223,-0.28100000,0.60000000
153224,-0.28400000,0.69873418
153225,-0.28550000,0.77974684
153226,-0.28500000,0.83544304
153227,-0.28300000,0.89113924
153228,-0.27600000,0.94683544
153229,-0.26800000,0.89113924
153230,-0.25350000,0.86329114
153231,-0.23350000,0.75443038
153232,-0.20850000,0.67088608
153233,-0.17950000,0.53164557
153234,-0.14500000,0.39240506
153235,-0.10850000,0.28101266
153236,-0.05550000,0.19746835
153237,-0.01500000,0.09873418
153238,0.02600000,0.05822785
153239,0.06600000,0.00506329
153240,0.10500000,0.00506329
153241,0.14100000,0.00506329
153242,0.17500000,0.00506329
153243,0.20600000,0.00506329
153244,0.23500000,0.00506329
153245,0.26000000,-0.02278481
153246,0.28250000,0.00506329
153247,0.30200000,-0.02278481
153248,0.31550000,-0.05063291
153249,0.32450000,-0.05063291
153250,0.32850000,0.14177215
153251,0.32700000,0.01772152
153252,0.31900000,-0.10632911
153253,0.30600000,-0.18987342
153254,0.29150000,-0.16202532
153255,0.27200000,-0.10632911
153256,0.25050000,-0.10632911
153257,0.22950000,-0.10632911
153258,0.20600000,-0.10632911
153259,0.18600000,-0.10632911
153260,0.16500000,-0.10632911
153261,0.14650000,-0.10632911
153262,0.12800000,-0.10632911
153263,0.11300000,-0.10632911
153264,0.09600000,-0.10632911
153265,0.08050000,-0.10632911
153266,0.06600000,-0.10632911
153267,0.05350000,-0.06329114
153268,0.04050000,-0.10632911
153269,0.02750000,-0.06329114
153270,0.01650000,-0.10632911
153271,0.00650000,-0.10632911
153272,-0.00400000,-0.10632911
153273,-0.01350000,-0.10632911
153274,-0.02300000,-0.10632911
153275,-0.03050000,-0.10632911
153276,-0.04000000,-0.10632911
153277,-0.04950000,-0.10632911
153278,-0.05800000,-0.10632911
153279,-0.06750000,-0.10632911
153280,-0.07800000,-0.34177215
153281,-0.08650000,-0.97974684
153282,-0.09700000,-1.67341772
153283,-0.10700000,-2.14683544
153284,-0.11550000,-2.46582278
153285,-0.12550000,-2.60506329
153286,-0.13600000,-2.56202532
153287,-0.14450000,-2.25822785
153288,-0.15450000,-1.78481013
153289,-0.16400000,-1.38481013
153290,-0.17350000,-0.99493671
153291,-0.18350000,-0.62025316
153292,-0.19350000,-0.30126582
153293,-0.20350000,-0.10632911
153294,-0.21250000,-0.00759494
153295,-0.22250000,0.05822785
153296,-0.23250000,0.15443038
153297,-0.24300000,0.21012658
153298,-0.25150000,0.22531646
153299,-0.26200000,0.28101266
153300,-0.26850000,0.28101266
153301,-0.27850000,0.33670886
153302,-0.28850000,0.36455696
153303,-0.29850000,0.42025316
153304,-0.30650000,0.48860759
153305,-0.31350000,0.57215190
153306,-0.32000000,0.64303797
153307,-0.32350000,0.73924051
153308,-0.32400000,0.80759494
153309,-0.32100000,0.90379747
153310,-0.31550000,0.94683544
153311,-0.30550000,1.00253165
153312,-0.29100000,1.00253165
153313,-0.27200000,0.94683544
153314,-0.24750000,0.86329114
153315,-0.21950000,0.76708861
153316,-0.18650000,0.64303797
153317,-0.14950000,0.50379747
153318,-0.10950000,0.37721519
153319,-0.06750000,0.28101266
153320,-0.02650000,0.19746835
153321,0.01450000,0.12658228
153322,0.05550000,0.07088608
153323,0.09450000,0.04303797
153324,0.12900000,0.00506329
153325,0.16200000,0.00506329
153326,0.19350000,0.00506329
153327,0.22150000,0.00506329
153328,0.24700000,0.00506329
153329,0.27150000,0.00506329
153330,0.29150000,0.00506329
153331,0.30650000,0.00506329
153332,0.31800000,0.00506329
153333,0.32450000,0.07341772
153334,0.32600000,0.18227848
153335,0.32100000,-0.02278481
153336,0.31100000,-0.09113924
153337,0.29800000,-0.10632911
153338,0.28100000,-0.05063291
153339,0.26150000,-0.05063291
153340,0.24000000,0.00506329
153341,0.21750000,0.00506329
153342,0.19500000,0.00506329
153343,0.17300000,-0.03544304
153344,0.15200000,-0.05063291
153345,0.13150000,-0.05063291
153346,0.10950000,-0.05063291
153347,0.08950000,-0.05063291
153348,0.07000000,-0.05063291
153349,0.05250000,0.00506329
153350,0.03400000,0.00506329
153351,0.01700000,0.00506329
153352,0.00000000,0.00506329
153353,-0.01250000,-0.03544304
153354,-0.02700000,0.00506329
153355,-0.03850000,0.00506329
153356,-0.04900000,0.00506329
153357,-0.06000000,0.00506329
153358,-0.06900000,0.00506329
153359,-0.07800000,0.00506329
153360,-0.08650000,0.00506329
153361,-0.09500000,0.00506329
153362,-0.10300000,0.00506329
153363,-0.11100000,-0.13417722
153364,-0.11350000,-0.66075949
153365,-0.12150000,-1.36962025
153366,-0.12850000,-1.93924051
153367,-0.13850000,-2.29873418
153368,-0.14500000,-2.49367089
153369,-0.15350000,-2.52151899
153370,-0.16100000,-2.31392405
153371,-0.16900000,-1.86835443
153372,-0.17600000,-1.39746835
153373,-0.18350000,-1.00759494
153374,-0.19150000,-0.63544304
153375,-0.19800000,-0.27341772
153376,-0.20500000,-0.05063291
153377,-0.21150000,0.03037975
153378,-0.21950000,0.12658228
153379,-0.22700000,0.23797468
153380,-0.23400000,0.30886076
153381,-0.24050000,0.33670886
153382,-0.24850000,0.37721519
153383,-0.25500000,0.40506329
153384,-0.26250000,0.44810127
153385,-0.26850000,0.47594937
153386,-0.27500000,0.51645570
153387,-0.28100000,0.58734177
153388,-0.28800000,0.65569620
153389,-0.29200000,0.73924051
153390,-0.29550000,0.82025316
153391,-0.29700000,0.90379747
153392,-0.29750000,0.98734177
153393,-0.29600000,1.05822785
153394,-0.29050000,1.09873418
153395,-0.28150000,1.11392405
153396,-0.26650000,1.09873418
153397,-0.24850000,1.03037975
153398,-0.22200000,0.94683544
153399,-0.19150000,0.82278481
153400,-0.15600000,0.69873418
153401,-0.11500000,0.55949367
153402,-0.07150000,0.46075949
153403,-0.02550000,0.36455696
153404,0.02250000,0.30886076
153405,0.06900000,0.25316456
153406,0.11600000,0.22531646
153407,0.16000000,0.16962025
153408,0.20300000,0.16962025
153409,0.24450000,0.15443038
153410,0.28250000,0.11392405
153411,0.31700000,0.12658228
153412,0.34950000,0.11392405
153413,0.37750000,0.11392405
153414,0.40000000,0.11392405
153415,0.41600000,0.11392405
153416,0.42650000,0.11392405
153417,0.42900000,0.37721519
153418,0.42500000,0.11392405
153419,0.41350000,0.00506329
153420,0.39650000,-0.02278481
153421,0.37500000,0.00506329
153422,0.35100000,0.00506329
153423,0.32350000,0.00506329
153424,0.29350000,0.00506329
153425,0.26500000,0.00506329
153426,0.23650000,0.00506329
153427,0.20750000,0.00506329
153428,0.17950000,0.00506329
153429,0.15200000,0.00506329
153430,0.12400000,0.00506329
153431,0.09650000,0.00506329
153432,0.07000000,0.00506329
153433,0.04350000,0.00506329
153434,0.01700000,0.00506329
153435,-0.00900000,0.00506329
153436,-0.03300000,0.00506329
153437,-0.05550000,0.00506329
153438,-0.07650000,0.00506329
153439,-0.09400000,0.00506329
153440,-0.11100000,0.00506329
153441,-0.12450000,0.00506329
153442,-0.13700000,0.00506329
153443,-0.14650000,0.00506329
153444,-0.15350000,0.00506329
153445,-0.16100000,0.00506329
153446,-0.16800000,-0.03544304
153447,-0.17450000,-0.41265823
153448,-0.18100000,-1.02278481
153449,-0.18850000,-1.60506329
153450,-0.19650000,-1.99493671
153451,-0.20450000,-2.23037975
153452,-0.21250000,-2.32911392
153453,-0.21950000,-2.24556962
153454,-0.22750000,-1.88354430
153455,-0.23500000,-1.43797468
153456,-0.24150000,-1.06329114
153457,-0.24600000,-0.68860759
153458,-0.25100000,-0.32911392
153459,-0.25600000,-0.05063291
153460,-0.26150000,0.01772152
153461,-0.26700000,0.11392405
153462,-0.27350000,0.19746835
153463,-0.28150000,0.28101266
153464,-0.28900000,0.30886076
153465,-0.29750000,0.33670886
153466,-0.30650000,0.33670886
153467,-0.31550000,0.36455696
153468,-0.32250000,0.39240506
153469,-0.32900000,0.43291139
153470,-0.33450000,0.47594937
153471,-0.33950000,0.53164557
153472,-0.34100000,0.60000000
153473,-0.34100000,0.67088608
153474,-0.33850000,0.75443038
153475,-0.33400000,0.82025316
153476,-0.32600000,0.89113924
153477,-0.31450000,0.94683544
153478,-0.29950000,0.94683544
153479,-0.27900000,0.94683544
153480,-0.25350000,0.89113924
153481,-0.22350000,0.80759494
153482,-0.18900000,0.69873418
153483,-0.14950000,0.58734177
153484,-0.10700000,0.47594937
153485,-0.06100000,0.36455696
153486,-0.01450000,0.26582278
153487,0.03150000,0.18227848
153488,0.07650000,0.15443038
153489,0.11900000,0.11392405
153490,0.15750000,0.07088608
153491,0.19400000,0.05822785
153492,0.22000000,0.05822785
153493,0.24850000,0.05822785
153494,0.27750000,0.05822785
153495,0.30250000,0.05822785
153496,0.32500000,0.05822785
153497,0.34450000,0.05822785
153498,0.35900000,0.05822785
153499,0.37100000,0.01772152
153500,0.37600000,0.32405063
153501,0.37650000,0.14177215
153502,0.37000000,-0.02278481
153503,0.35900000,-0.11898734
153504,0.34450000,-0.09113924
153505,0.32700000,-0.02278481
153506,0.30600000,0.00506329
153507,0.28400000,0.00506329
153508,0.26000000,0.00506329
153509,0.23850000,0.00506329
153510,0.21550000,0.00506329
153511,0.19300000,0.00506329
153512,0.17150000,0.00506329
153513,0.14900000,0.00506329
153514,0.12700000,0.00506329
153515,0.10450000,0.00506329
153516,0.08200000,0.00506329
153517,0.06200000,0.00506329
153518,0.04100000,0.00506329
153519,0.02200000,0.00506329
153520,0.00500000,-0.00759494
153521,-0.01200000,0.00506329
153522,-0.02750000,0.00506329
153523,-0.04100000,0.00506329
153524,-0.05300000,0.00506329
153525,-0.06500000,0.00506329
153526,-0.07550000,0.00506329
153527,-0.08600000,0.00506329
153528,-0.09550000,0.00506329
153529,-0.10600000,-0.09113924
153530,-0.11400000,-0.45316456
153531,-0.12150000,-1.02278481
153532,-0.12850000,-1.60506329
153533,-0.13600000,-1.95189873
153534,-0.14050000,-2.18987342
153535,-0.14550000,-2.31392405
153536,-0.15050000,-2.23037975
153537,-0.15450000,-1.91139241
153538,-0.15850000,-1.45316456
153539,-0.16150000,-1.09113924
153540,-0.16750000,-0.71645570
153541,-0.17150000,-0.35696203
153542,-0.17550000,-0.07848101
153543,-0.18000000,0.00506329
153544,-0.18350000,0.08607595
153545,-0.18800000,0.16962025
153546,-0.19200000,0.26582278
153547,-0.19650000,0.28101266
153548,-0.20050000,0.29367089
153549,-0.20250000,0.33670886
153550,-0.20650000,0.34936709
153551,-0.21100000,0.39240506
153552,-0.21300000,0.43291139
153553,-0.21650000,0.48860759
153554,-0.21900000,0.53164557
153555,-0.22200000,0.61518987
153556,-0.24800000,0.69873418
153557,-0.24800000,0.76708861
153558,-0.24800000,0.86329114
153559,-0.24550000,0.93164557
153560,-0.23900000,0.97468354
153561,-0.23100000,1.00253165
153562,-0.21700000,0.97468354
153563,-0.19850000,0.93164557
153564,-0.17450000,0.83544304
153565,-0.14650000,0.72658228
153566,-0.11350000,0.60000000
153567,-0.07550000,0.47594937
153568,-0.03450000,0.36455696
153569,0.00550000,0.28101266
