'sample interval','PLETH','V'
243609,0.04550000,0.03397612
243610,0.09600000,0.03213958
243611,0.14600000,0.03030303
243612,0.19150000,0.03305785
243613,0.23300000,0.03213958
243614,0.26450000,0.02662994
243615,0.29200000,0.02571166
243616,0.31050000,0.02571166
243617,0.32400000,0.02571166
243618,0.33750000,0.02571166
243619,0.34250000,0.02571166
243620,0.34250000,0.02571166
243621,0.34700000,0.02571166
243622,0.34250000,0.02571166
243623,0.33300000,0.03213958
243624,0.32400000,0.04224059
243625,0.31500000,0.05509642
243626,0.29650000,0.06336088
243627,0.27850000,0.06611570
243628,0.26000000,0.06611570
243629,0.23300000,0.06611570
243630,0.21450000,0.06611570
243631,0.18700000,0.06244261
243632,0.16000000,0.05509642
243633,0.12800000,0.04407713
243634,0.10050000,0.03581267
243635,0.07300000,0.02938476
243636,0.05050000,0.02112029
243637,0.02750000,0.00000000
243638,0.00900000,-0.01561065
243639,-0.01350000,-0.01652893
243640,-0.02750000,-0.01285583
243641,-0.04550000,0.00183655
243642,-0.06400000,0.02020202
243643,-0.07750000,0.02662994
243644,-0.09100000,0.03213958
243645,-0.09100000,0.03948577
243646,-0.10050000,0.04591368
243647,-0.10950000,0.04315886
243648,-0.12750000,0.04591368
243649,-0.13200000,0.04591368
243650,-0.14150000,0.05325987
243651,-0.14600000,0.08356290
243652,-0.15050000,0.05968779
243653,-0.15950000,-0.13774105
243654,-0.16400000,-0.55096419
243655,-0.17350000,-0.96143251
243656,-0.17800000,-1.02203857
243657,-0.18700000,-0.68319559
243658,-0.18700000,-0.27915519
243659,-0.19150000,-0.03489440
243660,-0.19600000,0.08448118
243661,-0.20050000,0.13314968
243662,-0.20500000,0.14784206
243663,-0.21000000,0.15243343
243664,-0.21450000,0.15335170
243665,-0.21900000,0.14784206
243666,-0.22350000,0.14692378
243667,-0.22800000,0.14600551
243668,-0.23250000,0.13682277
243669,-0.23250000,0.12672176
243670,-0.23700000,0.12672176
243671,-0.24150000,0.12672176
243672,-0.25650000,0.12580349
243673,-0.25650000,0.12029385
243674,-0.25650000,0.11294766
243675,-0.25650000,0.10743802
243676,-0.26150000,0.10009183
243677,-0.25650000,0.09366391
243678,-0.24700000,0.08723600
243679,-0.24200000,0.08264463
243680,-0.22250000,0.07529844
243681,-0.20300000,0.05785124
243682,-0.16950000,0.04958678
243683,-0.13550000,0.04315886
243684,-0.09650000,0.03673095
243685,-0.04800000,0.02938476
243686,0.00500000,0.02571166
243687,0.05350000,0.02571166
243688,0.10700000,0.02571166
243689,0.15050000,0.02571166
243690,0.19900000,0.02571166
243691,0.23250000,0.02571166
243692,0.25700000,0.02571166
243693,0.28100000,0.02571166
243694,0.30550000,0.02571166
243695,0.31000000,0.02571166
243696,0.31500000,0.02571166
243697,0.32000000,0.02571166
243698,0.31500000,0.02571166
243699,0.30550000,0.03213958
243700,0.30050000,0.03948577
243701,0.28600000,0.04683196
243702,0.26650000,0.05417815
243703,0.25700000,0.06336088
243704,0.23250000,0.06611570
243705,0.21350000,0.06611570
243706,0.18900000,0.06611570
243707,0.16000000,0.06611570
243708,0.13100000,0.06244261
243709,0.11150000,0.04958678
243710,0.08750000,0.04040404
243711,0.06300000,0.03948577
243712,0.03400000,0.03673095
243713,0.01500000,0.02938476
243714,-0.01450000,0.02571166
243715,-0.02900000,0.02479339
243716,-0.04800000,0.01561065
243717,-0.05800000,0.00000000
243718,-0.07250000,-0.01652893
243719,-0.08700000,-0.01928375
243720,-0.10150000,-0.00642792
243721,-0.11100000,0.01561065
243722,-0.12100000,0.02662994
243723,-0.13050000,0.03305785
243724,-0.14000000,0.03948577
243725,-0.15500000,0.04591368
243726,-0.16450000,0.04591368
243727,-0.17400000,0.04591368
243728,-0.17900000,0.04591368
243729,-0.18850000,0.04958678
243730,-0.19850000,0.07438017
243731,-0.20300000,0.08907254
243732,-0.21300000,-0.01561065
243733,-0.21750000,-0.32874197
243734,-0.22750000,-0.77134986
243735,-0.23250000,-1.00550964
243736,-0.24700000,-0.81083563
243737,-0.25200000,-0.40220386
243738,-0.25700000,-0.09366391
243739,-0.26150000,0.05785124
243740,-0.26650000,0.12947658
243741,-0.26650000,0.15335170
243742,-0.27150000,0.15335170
243743,-0.27600000,0.15610652
243744,-0.27150000,0.15426997
243745,-0.27600000,0.14692378
243746,-0.28600000,0.14692378
243747,-0.29050000,0.14600551
243748,-0.29550000,0.14049587
243749,-0.30050000,0.13957759
243750,-0.29550000,0.13682277
243751,-0.30050000,0.12672176
243752,-0.31000000,0.12029385
243753,-0.31000000,0.11570248
243754,-0.31500000,0.11019284
243755,-0.32000000,0.10009183
243756,-0.32000000,0.09366391
243757,-0.32450000,0.08723600
243758,-0.32000000,0.08264463
243759,-0.31000000,0.07897153
243760,-0.29550000,0.07070707
243761,-0.27600000,0.05693297
243762,-0.24700000,0.04958678
243763,-0.20850000,0.04591368
243764,-0.16950000,0.04591368
243765,-0.12600000,0.04224059
243766,-0.07250000,0.03948577
243767,-0.02450000,0.03581267
243768,0.02400000,0.03581267
243769,0.07250000,0.03397612
243770,0.10650000,0.03305785
243771,0.14500000,0.03581267
243772,0.17450000,0.04315886
243773,0.19350000,0.04683196
243774,0.21300000,0.04315886
243775,0.22250000,0.04683196
243776,0.22750000,0.05417815
243777,0.22750000,0.06336088
243778,0.22250000,0.06978880
243779,0.21800000,0.07713499
243780,0.20350000,0.08631772
243781,0.18900000,0.08631772
243782,0.16450000,0.08631772
243783,0.14500000,0.08631772
243784,0.12600000,0.08264463
243785,0.10150000,0.07254362
243786,0.07750000,0.06611570
243787,0.05300000,0.05601469
243788,0.02400000,0.04683196
243789,0.00000000,0.04315886
243790,-0.02450000,0.04683196
243791,-0.04350000,0.04499541
243792,-0.06300000,0.03948577
243793,-0.08250000,0.03305785
243794,-0.09700000,0.02662994
243795,-0.12100000,0.02571166
243796,-0.13100000,0.02479339
243797,-0.14550000,0.01561065
243798,-0.16000000,0.00183655
243799,-0.16950000,-0.00367309
243800,-0.17350000,0.00275482
243801,-0.18300000,0.01193756
243802,-0.18750000,0.02295684
243803,-0.19250000,0.03673095
243804,-0.20200000,0.05142332
243805,-0.20650000,0.05968779
243806,-0.21100000,0.05325987
243807,-0.21600000,0.05601469
243808,-0.22050000,0.06336088
243809,-0.22500000,0.06244261
243810,-0.23000000,0.06336088
243811,-0.23950000,0.08539945
243812,-0.24400000,0.07713499
243813,-0.24400000,-0.07529844
243814,-0.25350000,-0.43985308
243815,-0.26250000,-0.85491276
243816,-0.26250000,-0.96602388
243817,-0.27200000,-0.67493113
243818,-0.27200000,-0.29476584
243819,-0.27700000,-0.05876951
243820,-0.28150000,0.05785124
243821,-0.28600000,0.10651974
243822,-0.28600000,0.12672176
243823,-0.29100000,0.13865932
243824,-0.29100000,0.14049587
243825,-0.28600000,0.13957759
243826,-0.29100000,0.13223140
243827,-0.29550000,0.12947658
243828,-0.30000000,0.13957759
243829,-0.29550000,0.13682277
243830,-0.30000000,0.12396694
243831,-0.30000000,0.11937557
243832,-0.30000000,0.11570248
243833,-0.30000000,0.10468320
243834,-0.30000000,0.09641873
243835,-0.30000000,0.08723600
243836,-0.30000000,0.08539945
243837,-0.30000000,0.07621671
243838,-0.29550000,0.06336088
243839,-0.29100000,0.05601469
243840,-0.28150000,0.04958678
243841,-0.26750000,0.04315886
243842,-0.25350000,0.03673095
243843,-0.23000000,0.02938476
243844,-0.19700000,0.02571166
243845,-0.15500000,0.02571166
243846,-0.11750000,0.02571166
243847,-0.06600000,0.02571166
243848,-0.02350000,0.02571166
243849,0.03250000,0.02571166
243850,0.07500000,0.02571166
243851,0.11700000,0.02846648
243852,0.15000000,0.03673095
243853,0.18250000,0.04591368
243854,0.20600000,0.04591368
243855,0.22500000,0.04958678
243856,0.23900000,0.05876951
243857,0.25300000,0.06611570
243858,0.25300000,0.07254362
243859,0.24800000,0.07621671
243860,0.24800000,0.07988981
243861,0.24350000,0.07438017
243862,0.22500000,0.06611570
243863,0.21550000,0.06244261
243864,0.18750000,0.05509642
243865,0.17300000,0.04683196
243866,0.15000000,0.04224059
243867,0.12150000,0.03948577
243868,0.09800000,0.03305785
243869,0.07500000,0.02662994
243870,0.05150000,0.02571166
243871,0.02800000,0.02571166
243872,0.00450000,0.03213958
243873,-0.01450000,0.03305785
243874,-0.03750000,0.03305785
243875,-0.05200000,0.02938476
243876,-0.07500000,0.02479339
243877,-0.08450000,0.01561065
243878,-0.09850000,0.00550964
243879,-0.11750000,0.00000000
243880,-0.12200000,0.00550964
243881,-0.13600000,0.01836547
243882,-0.14550000,0.03581267
243883,-0.15000000,0.04866850
243884,-0.15950000,0.05325987
243885,-0.16450000,0.05050505
243886,-0.17350000,0.05234160
243887,-0.18300000,0.05968779
243888,-0.18750000,0.06519743
243889,-0.19250000,0.06978880
243890,-0.19700000,0.08080808
243891,-0.20650000,0.10009183
243892,-0.21100000,0.05968779
243893,-0.21100000,-0.15977961
243894,-0.21100000,-0.56565657
243895,-0.21600000,-0.91276400
243896,-0.22050000,-0.89348026
243897,-0.23000000,-0.54453627
243898,-0.23450000,-0.18916437
243899,-0.23450000,0.01561065
243900,-0.24400000,0.11202938
243901,-0.24400000,0.15518825
243902,-0.24850000,0.16620753
243903,-0.25350000,0.16712580
243904,-0.25800000,0.16712580
243905,-0.26250000,0.16712580
243906,-0.26750000,0.16712580
243907,-0.26250000,0.16345271
243908,-0.26750000,0.15335170
243909,-0.26750000,0.14784206
243910,-0.27200000,0.14692378
243911,-0.27700000,0.14600551
243912,-0.26750000,0.14049587
243913,-0.26750000,0.12947658
243914,-0.26750000,0.11753903
243915,-0.26750000,0.10927456
243916,-0.26750000,0.10560147
243917,-0.26250000,0.10009183
243918,-0.26250000,0.09090909
243919,-0.25350000,0.08539945
243920,-0.23950000,0.07621671
243921,-0.21600000,0.06244261
243922,-0.19700000,0.05050505
243923,-0.16450000,0.04591368
243924,-0.12200000,0.04591368
243925,-0.08000000,0.04591368
243926,-0.03300000,0.04591368
243927,0.01400000,0.04591368
243928,0.05850000,0.04591368
243929,0.10850000,0.04591368
243930,0.15400000,0.04591368
243931,0.19000000,0.04591368
243932,0.22650000,0.04591368
243933,0.26250000,0.04591368
243934,0.28050000,0.04591368
243935,0.29900000,0.04591368
243936,0.30350000,0.04591368
243937,0.31250000,0.04958678
243938,0.31250000,0.05876951
243939,0.30350000,0.06611570
243940,0.29450000,0.07529844
243941,0.28500000,0.07988981
243942,0.27150000,0.08080808
243943,0.25800000,0.08539945
243944,0.24000000,0.08539945
243945,0.22200000,0.07988981
243946,0.19900000,0.07070707
243947,0.17200000,0.06519743
243948,0.14950000,0.05968779
243949,0.12200000,0.05601469
243950,0.09500000,0.05325987
243951,0.06750000,0.04683196
243952,0.04050000,0.04224059
243953,0.01800000,0.03673095
243954,-0.00500000,0.02938476
243955,-0.01850000,0.02571166
243956,-0.04100000,0.02203857
243957,-0.05450000,0.00918274
243958,-0.06800000,0.00000000
243959,-0.08200000,0.00275482
243960,-0.08650000,0.01193756
243961,-0.10000000,0.02203857
243962,-0.10450000,0.03397612
243963,-0.11350000,0.04775023
243964,-0.11800000,0.05968779
243965,-0.13150000,0.06519743
243966,-0.13600000,0.06611570
243967,-0.13600000,0.06611570
243968,-0.14500000,0.06611570
243969,-0.15000000,0.06978880
243970,-0.15450000,0.08723600
243971,-0.15900000,0.10835629
243972,-0.16350000,0.04040404
243973,-0.16800000,-0.22956841
243974,-0.16800000,-0.67309458
243975,-0.17700000,-1.01101928
243976,-0.17700000,-0.93480257
243977,-0.17700000,-0.54178145
243978,-0.17700000,-0.16988062
243979,-0.18600000,0.03581267
243980,-0.18600000,0.13131313
243981,-0.18150000,0.16345271
243982,-0.18150000,0.16988062
243983,-0.18600000,0.17355372
243984,-0.18600000,0.16804408
243985,-0.18600000,0.16712580
243986,-0.18600000,0.16712580
243987,-0.19050000,0.16712580
243988,-0.19050000,0.16712580
243989,-0.19500000,0.16712580
243990,-0.19500000,0.16712580
243991,-0.19500000,0.16712580
243992,-0.18400000,0.16345271
243993,-0.19250000,0.15335170
243994,-0.19250000,0.14784206
243995,-0.19250000,0.14325069
243996,-0.18800000,0.13590450
243997,-0.18400000,0.12672176
243998,-0.18400000,0.12029385
243999,-0.17050000,0.11111111
244000,-0.15300000,0.10284665
244001,-0.13150000,0.09274564
244002,-0.10500000,0.08448118
244003,-0.07450000,0.07621671
244004,-0.03050000,0.06703398
244005,0.00850000,0.06244261
244006,0.06100000,0.05876951
244007,0.10500000,0.05968779
244008,0.14850000,0.05601469
244009,0.18800000,0.04958678
244010,0.21850000,0.04591368
244011,0.25350000,0.04591368
244012,0.27550000,0.04591368
244013,0.30200000,0.04591368
244014,0.31500000,0.04499541
244015,0.32800000,0.04040404
244016,0.33700000,0.04040404
244017,0.33700000,0.04315886
244018,0.33700000,0.04683196
244019,0.33250000,0.05234160
244020,0.32350000,0.06152433
244021,0.31050000,0.06611570
244022,0.30200000,0.06978880
244023,0.28450000,0.07988981
244024,0.27100000,0.08539945
244025,0.24950000,0.08631772
244026,0.22750000,0.08631772
244027,0.20100000,0.08631772
244028,0.17500000,0.08631772
244029,0.14850000,0.08264463
244030,0.12250000,0.07254362
244031,0.09600000,0.06427916
244032,0.07000000,0.05601469
244033,0.04350000,0.05234160
244034,0.01300000,0.04683196
244035,-0.00450000,0.04591368
244036,-0.02200000,0.04224059
244037,-0.04400000,0.03397612
244038,-0.05700000,0.03213958
244039,-0.07450000,0.03213958
244040,-0.08750000,0.02295684
244041,-0.09200000,0.00826446
244042,-0.10500000,-0.00550964
244043,-0.11400000,-0.00367309
244044,-0.12250000,0.01101928
244045,-0.13150000,0.02295684
244046,-0.14000000,0.03581267
244047,-0.14450000,0.04315886
244048,-0.14900000,0.04958678
244049,-0.15300000,0.05601469
244050,-0.15750000,0.06060606
244051,-0.16650000,0.06427916
244052,-0.16650000,0.06611570
244053,-0.16650000,0.07346189
244054,-0.17500000,0.09090909
244055,-0.17500000,0.06978880
244056,-0.19100000,-0.10835629
244057,-0.19600000,-0.50872360
244058,-0.19600000,-0.92745638
244059,-0.20050000,-1.01469238
244060,-0.21000000,-0.69054178
244061,-0.21000000,-0.27640037
244062,-0.21000000,-0.01836547
244063,-0.21450000,0.10101010
244064,-0.22350000,0.15243343
244065,-0.22350000,0.16620753
244066,-0.22850000,0.16712580
244067,-0.23300000,0.16712580
244068,-0.22850000,0.16712580
244069,-0.23300000,0.16712580
244070,-0.23750000,0.16712580
244071,-0.24250000,0.16712580
244072,-0.24700000,0.16620753
244073,-0.24700000,0.16069789
244074,-0.25150000,0.15151515
244075,-0.25650000,0.14692378
244076,-0.26100000,0.14600551
244077,-0.26550000,0.14049587
244078,-0.26100000,0.13039486
244079,-0.26550000,0.12580349
244080,-0.26100000,0.12029385
244081,-0.26100000,0.11019284
244082,-0.24700000,0.09733701
244083,-0.24250000,0.08907254
244084,-0.21450000,0.08356290
244085,-0.19100000,0.07621671
244086,-0.15400000,0.06703398
244087,-0.11650000,0.06244261
244088,-0.07450000,0.05325987
244089,-0.01900000,0.04683196
244090,0.02750000,0.04315886
244091,0.07450000,0.04591368
244092,0.12100000,0.04591368
244093,0.15800000,0.04591368
244094,0.19550000,0.04499541
244095,0.22350000,0.03948577
244096,0.25100000,0.03305785
244097,0.26500000,0.02662994
244098,0.27900000,0.02571166
244099,0.28400000,0.02571166
244100,0.29300000,0.03489440
244101,0.29300000,0.04407713
244102,0.28400000,0.05325987
244103,0.27450000,0.06244261
244104,0.26500000,0.07529844
244105,0.25100000,0.08356290
244106,0.23700000,0.08631772
244107,0.22350000,0.08631772
244108,0.20450000,0.08631772
244109,0.18600000,0.08631772
244110,0.16250000,0.08631772
244111,0.13500000,0.08264463
244112,0.11150000,0.07254362
244113,0.07900000,0.06703398
244114,0.05100000,0.06611570
244115,0.02750000,0.06244261
244116,0.00450000,0.05601469
244117,-0.01900000,0.04958678
244118,-0.03750000,0.04591368
244119,-0.06100000,0.04591368
244120,-0.08650000,0.04591368
244121,-0.10550000,0.04591368
244122,-0.12000000,0.05142332
244123,-0.12950000,0.05234160
244124,-0.13950000,0.04683196
244125,-0.14900000,0.04591368
244126,-0.15400000,0.04591368
244127,-0.16350000,0.04499541
244128,-0.17800000,0.03764922
244129,-0.18250000,0.02846648
244130,-0.19250000,0.01652893
244131,-0.19700000,0.00826446
244132,-0.20650000,0.00550964
244133,-0.20200000,0.00918274
244134,-0.21650000,0.02295684
244135,-0.22100000,0.03673095
244136,-0.22100000,0.04866850
244137,-0.22600000,0.05601469
244138,-0.23100000,0.05968779
244139,-0.23550000,0.06152433
244140,-0.24500000,0.06519743
244141,-0.25000000,0.06611570
244142,-0.25950000,0.07713499
244143,-0.25950000,0.09733701
244144,-0.26950000,0.08723600
244145,-0.27900000,-0.07070707
244146,-0.28350000,-0.43434343
244147,-0.28850000,-0.84756657
244148,-0.29350000,-0.95408632
244149,-0.29800000,-0.65381084
244150,-0.29350000,-0.26446281
244151,-0.29800000,-0.02387511
244152,-0.30300000,0.09641873
244153,-0.31250000,0.14692378
244154,-0.30800000,0.16345271
244155,-0.31250000,0.16712580
244156,-0.31250000,0.16712580
244157,-0.31250000,0.16712580
244158,-0.31250000,0.16620753
244159,-0.31750000,0.15794307
244160,-0.31750000,0.14967860
244161,-0.32200000,0.14692378
244162,-0.32200000,0.14692378
244163,-0.32700000,0.14692378
244164,-0.32700000,0.14325069
244165,-0.33200000,0.13039486
244166,-0.33650000,0.12304867
244167,-0.33200000,0.11570248
244168,-0.33650000,0.10743802
244169,-0.33650000,0.10009183
244170,-0.33200000,0.09090909
244171,-0.32200000,0.08264463
244172,-0.31750000,0.07621671
244173,-0.29800000,0.06336088
244174,-0.27400000,0.05050505
244175,-0.24500000,0.04499541
244176,-0.20650000,0.03764922
244177,-0.16350000,0.02938476
244178,-0.11550000,0.02571166
244179,-0.07200000,0.02571166
244180,-0.02400000,0.02571166
244181,0.02450000,0.02571166
244182,0.06750000,0.02571166
244183,0.10600000,0.02571166
244184,0.13950000,0.02571166
244185,0.17300000,0.03213958
244186,0.20200000,0.03581267
244187,0.22600000,0.04315886
244188,0.25000000,0.04683196
244189,0.26450000,0.04958678
244190,0.27400000,0.06152433
244191,0.27900000,0.06887052
244192,0.27400000,0.07070707
244193,0.26450000,0.07621671
244194,0.25000000,0.07988981
244195,0.23550000,0.07713499
244196,0.21650000,0.06978880
244197,0.19700000,0.06244261
244198,0.17300000,0.05509642
244199,0.14900000,0.04683196
244200,0.12500000,0.03948577
244201,0.09600000,0.03397612
244202,0.07200000,0.03213958
244203,0.05300000,0.03305785
244204,0.02400000,0.02938476
244205,0.00000000,0.02662994
244206,-0.01450000,0.03213958
244207,-0.03850000,0.03397612
244208,-0.06250000,0.03581267
244209,-0.07700000,0.03581267
244210,-0.09650000,0.03948577
244211,-0.10600000,0.03673095
244212,-0.12550000,0.03305785
244213,-0.13950000,0.03948577
244214,-0.15900000,0.04499541
244215,-0.16850000,0.04040404
244216,-0.18300000,0.03948577
244217,-0.18300000,0.03673095
244218,-0.19750000,0.02846648
244219,-0.19250000,0.01377410
244220,-0.19750000,0.00183655
244221,-0.20250000,-0.00091827
244222,-0.19750000,0.00367309
244223,-0.20250000,0.01744720
244224,-0.20250000,0.03122130
244225,-0.20250000,0.03948577
244226,-0.20700000,0.04683196
244227,-0.20700000,0.05234160
244228,-0.21650000,0.05876951
244229,-0.22150000,0.05968779
244230,-0.22150000,0.05876951
244231,-0.22650000,0.06427916
244232,-0.23100000,0.08539945
244233,-0.23600000,0.08448118
244234,-0.24100000,-0.04407713
244235,-0.25050000,-0.37649219
244236,-0.25500000,-0.78604224
244237,-0.26000000,-0.95041322
244238,-0.26500000,-0.71258035
244239,-0.27450000,-0.32047750
244240,-0.27450000,-0.05234160
244241,-0.28400000,0.07713499
244242,-0.29350000,0.13498623
244243,-0.29350000,0.15794307
244244,-0.29850000,0.16712580
244245,-0.30350000,0.16712580
244246,-0.30800000,0.16345271
244247,-0.30800000,0.15702479
244248,-0.29600000,0.14784206
244249,-0.30050000,0.14692378
244250,-0.30550000,0.14600551
244251,-0.30550000,0.13682277
244252,-0.31000000,0.12304867
244253,-0.30550000,0.11294766
244254,-0.30550000,0.10743802
244255,-0.31000000,0.10651974
244256,-0.31450000,0.10284665
244257,-0.31450000,0.09641873
244258,-0.31000000,0.08723600
244259,-0.31000000,0.08264463
244260,-0.30550000,0.07529844
244261,-0.30050000,0.05785124
244262,-0.28700000,0.04958678
244263,-0.25900000,0.04499541
244264,-0.24050000,0.03764922
244265,-0.20350000,0.02938476
244266,-0.16650000,0.02571166
244267,-0.11550000,0.02571166
244268,-0.07400000,0.02571166
244269,-0.01850000,0.02571166
244270,0.02750000,0.02571166
244271,0.06950000,0.02571166
244272,0.11550000,0.02571166
244273,0.15250000,0.02571166
244274,0.18050000,0.02571166
244275,0.20350000,0.02571166
244276,0.22650000,0.02571166
244277,0.24500000,0.03213958
244278,0.25450000,0.03948577
244279,0.25900000,0.04591368
244280,0.26350000,0.04866850
244281,0.26350000,0.05601469
244282,0.25900000,0.05968779
244283,0.25450000,0.06152433
244284,0.23600000,0.06519743
244285,0.22650000,0.06519743
244286,0.20800000,0.05693297
244287,0.18950000,0.04958678
244288,0.17100000,0.04591368
244289,0.14800000,0.04224059
244290,0.12000000,0.03948577
244291,0.10150000,0.03397612
244292,0.07400000,0.02938476
244293,0.05550000,0.02571166
244294,0.03250000,0.02571166
244295,0.01400000,0.02571166
244296,-0.00450000,0.03213958
244297,-0.02300000,0.03305785
244298,-0.03700000,0.03305785
244299,-0.05100000,0.03305785
244300,-0.06500000,0.03764922
244301,-0.07850000,0.03397612
244302,-0.08800000,0.03305785
244303,-0.09700000,0.03856749
244304,-0.10650000,0.03673095
244305,-0.11550000,0.02938476
244306,-0.12500000,0.02571166
244307,-0.12950000,0.02203857
244308,-0.13900000,0.01193756
244309,-0.14800000,-0.00275482
244310,-0.15750000,-0.00918274
244311,-0.16200000,-0.00459137
244312,-0.16300000,0.01193756
244313,-0.17200000,0.02571166
244314,-0.17650000,0.03305785
244315,-0.18550000,0.03948577
244316,-0.19400000,0.04591368
244317,-0.19850000,0.04591368
244318,-0.20750000,0.04591368
244319,-0.21150000,0.04591368
244320,-0.21150000,0.04683196
244321,-0.21600000,0.06519743
244322,-0.22500000,0.08264463
244323,-0.22950000,0.01193756
244324,-0.22950000,-0.26446281
244325,-0.23350000,-0.71533517
244326,-0.23800000,-1.03764922
244327,-0.24250000,-0.94490358
244328,-0.24250000,-0.54545455
244329,-0.24700000,-0.17998163
244330,-0.24700000,0.02938476
244331,-0.24700000,0.12488522
244332,-0.24700000,0.15702479
244333,-0.25150000,0.16620753
244334,-0.25150000,0.16712580
244335,-0.24700000,0.16712580
244336,-0.24700000,0.16712580
244337,-0.24250000,0.16712580
244338,-0.25150000,0.16620753
244339,-0.24700000,0.16069789
244340,-0.24700000,0.15794307
244341,-0.24700000,0.15059688
244342,-0.24250000,0.14692378
244343,-0.24250000,0.14600551
244344,-0.24700000,0.14049587
244345,-0.24250000,0.13039486
244346,-0.23800000,0.12304867
244347,-0.23350000,0.11937557
244348,-0.22950000,0.11570248
244349,-0.22500000,0.11294766
244350,-0.21150000,0.10743802
244351,-0.18950000,0.09733701
244352,-0.16750000,0.08907254
244353,-0.14100000,0.08264463
244354,-0.10600000,0.07254362
244355,-0.06200000,0.06427916
244356,-0.01350000,0.05509642
244357,0.03050000,0.04683196
244358,0.07450000,0.04591368
244359,0.12300000,0.04591368
244360,0.16300000,0.04591368
244361,0.20250000,0.04224059
244362,0.23750000,0.04040404
244363,0.26400000,0.03673095
244364,0.28600000,0.03213958
244365,0.30400000,0.02938476
244366,0.31250000,0.02571166
244367,0.32150000,0.02571166
244368,0.32600000,0.02571166
244369,0.33050000,0.02571166
244370,0.32150000,0.03213958
244371,0.31700000,0.03948577
244372,0.31700000,0.04683196
244373,0.29950000,0.05142332
244374,0.28600000,0.05601469
244375,0.27300000,0.06336088
244376,0.26000000,0.06978880
244377,0.24250000,0.07346189
244378,0.22050000,0.07254362
244379,0.19400000,0.06703398
244380,0.16750000,0.06244261
244381,0.14550000,0.05601469
244382,0.11900000,0.05234160
244383,0.09700000,0.04683196
244384,0.07500000,0.04591368
244385,0.04400000,0.04224059
244386,0.02650000,0.04040404
244387,0.00450000,0.04040404
244388,-0.00900000,0.03673095
244389,-0.03100000,0.03213958
244390,-0.04850000,0.02938476
244391,-0.06150000,0.02571166
244392,-0.07050000,0.02571166
244393,-0.08350000,0.02571166
244394,-0.09700000,0.02571166
244395,-0.11000000,0.02571166
244396,-0.11900000,0.02571166
244397,-0.13200000,0.02571166
244398,-0.14100000,0.02571166
244399,-0.15000000,0.02571166
244400,-0.15400000,0.02571166
244401,-0.16300000,0.02571166
244402,-0.17200000,0.02571166
244403,-0.18050000,0.02571166
244404,-0.18500000,0.02571166
244405,-0.19400000,0.02479339
244406,-0.19850000,0.01561065
244407,-0.20250000,0.00183655
244408,-0.20700000,-0.00918274
244409,-0.21150000,-0.01377410
244410,-0.21600000,-0.00918274
244411,-0.22050000,0.00275482
244412,-0.22900000,0.02020202
244413,-0.23800000,0.02662994
244414,-0.23800000,0.02846648
244415,-0.24700000,0.03673095
244416,-0.25100000,0.04315886
244417,-0.26000000,0.04591368
244418,-0.25550000,0.04315886
244419,-0.26000000,0.05417815
244420,-0.26450000,0.08264463
244421,-0.26900000,0.05050505
244422,-0.27300000,-0.15702479
244423,-0.27750000,-0.56198347
244424,-0.28200000,-0.96418733
244425,-0.27750000,-1.01285583
244426,-0.27750000,-0.66850321
244427,-0.28200000,-0.25803489
244428,-0.28200000,-0.01101928
244429,-0.28650000,0.10651974
244430,-0.28650000,0.15335170
244431,-0.28650000,0.16712580
244432,-0.28650000,0.16712580
244433,-0.29100000,0.16712580
244434,-0.29100000,0.16712580
244435,-0.29100000,0.16712580
244436,-0.29500000,0.16712580
244437,-0.29950000,0.16620753
244438,-0.29500000,0.15794307
244439,-0.29500000,0.14967860
244440,-0.29900000,0.14692378
244441,-0.29900000,0.14325069
244442,-0.29900000,0.13039486
244443,-0.29900000,0.12304867
244444,-0.29500000,0.11294766
244445,-0.29500000,0.10743802
244446,-0.29050000,0.10651974
244447,-0.28600000,0.10284665
244448,-0.28150000,0.09917355
244449,-0.26350000,0.09090909
244450,-0.25000000,0.08264463
244451,-0.22350000,0.07621671
244452,-0.19200000,0.06703398
244453,-0.15600000,0.05601469
244454,-0.11600000,0.04958678
244455,-0.06700000,0.04591368
244456,-0.01750000,0.04591368
244457,0.03150000,0.04591368
244458,0.07600000,0.04591368
244459,0.12100000,0.04591368
244460,0.16100000,0.04591368
244461,0.19700000,0.04224059
244462,0.22800000,0.04040404
244463,0.24600000,0.04040404
244464,0.26850000,0.04591368
244465,0.28150000,0.04591368
244466,0.29050000,0.04591368
244467,0.29500000,0.05234160
244468,0.29500000,0.05968779
244469,0.29500000,0.06611570
244470,0.28600000,0.07346189
244471,0.27700000,0.07988981
244472,0.26400000,0.08539945
244473,0.25050000,0.08815427
244474,0.22800000,0.08815427
244475,0.21000000,0.08631772
244476,0.18800000,0.08631772
244477,0.16550000,0.08631772
244478,0.14300000,0.08631772
244479,0.12550000,0.08631772
244480,0.09850000,0.08264463
244481,0.07600000,0.07254362
244482,0.05850000,0.06703398
244483,0.02700000,0.06611570
244484,0.00900000,0.06611570
244485,-0.00900000,0.06611570
244486,-0.02650000,0.06611570
244487,-0.04450000,0.06519743
244488,-0.05350000,0.06336088
244489,-0.06700000,0.06244261
244490,-0.08450000,0.05876951
244491,-0.09350000,0.06060606
244492,-0.10250000,0.06152433
244493,-0.10700000,0.05876951
244494,-0.11600000,0.05968779
244495,-0.12050000,0.06152433
