'sample interval','PLETH ','II '
158766,0.37100000,-0.00902643
158767,0.31400000,-0.00580271
158768,0.25100000,-0.00902643
158769,0.18350000,-0.02321083
158770,0.11400000,-0.01998711
158771,0.04500000,-0.00580271
158772,-0.02050000,0.00128949
158773,-0.07950000,0.00128949
158774,-0.13850000,0.00128949
158775,-0.19150000,0.00128949
158776,-0.23850000,-0.00580271
158777,-0.28150000,-0.01289491
158778,-0.32000000,-0.01289491
158779,-0.35300000,-0.00902643
158780,-0.38150000,-0.00193424
158781,-0.40350000,-0.01289491
158782,-0.42600000,-0.01289491
158783,-0.44050000,-0.03739523
158784,-0.45250000,-0.13668601
158785,-0.46300000,-0.26047711
158786,-0.46500000,-0.38749194
158787,-0.47100000,-0.52224371
158788,-0.46900000,-0.58607350
158789,-0.46700000,-0.57898130
158790,-0.46700000,-0.55383623
158791,-0.46300000,-0.53642811
158792,-0.45900000,-0.53642811
158793,-0.45450000,-0.50096712
158794,-0.45450000,-0.43326886
158795,-0.45050000,-0.32043843
158796,-0.44650000,-0.20373952
158797,-0.44250000,-0.11218569
158798,-0.44450000,-0.04835590
158799,-0.44250000,0.01160542
158800,-0.43850000,0.07865893
158801,-0.44050000,0.14571244
158802,-0.43850000,0.18117344
158803,-0.43650000,0.20567376
158804,-0.43850000,0.21276596
158805,-0.43850000,0.22695035
158806,-0.43850000,0.22695035
158807,-0.43450000,0.24435848
158808,-0.43450000,0.25531915
158809,-0.43250000,0.25531915
158810,-0.43000000,0.25531915
158811,-0.42600000,0.26563507
158812,-0.42200000,0.27272727
158813,-0.42000000,0.27272727
158814,-0.41200000,0.25531915
158815,-0.40350000,0.26241135
158816,-0.39150000,0.25854288
158817,-0.37500000,0.24435848
158818,-0.35500000,0.22308188
158819,-0.32200000,0.21276596
158820,-0.28150000,0.18826564
158821,-0.22850000,0.15989684
158822,-0.16300000,0.15667311
158823,-0.08950000,0.13152805
158824,-0.03950000,0.11025145
158825,0.03950000,0.10315925
158826,0.12050000,0.11411992
158827,0.20300000,0.11025145
158828,0.27800000,0.08897485
158829,0.35000000,0.09284333
158830,0.40700000,0.08897485
158831,0.45550000,0.09606705
158832,0.48950000,0.10315925
158833,0.51300000,0.09606705
158834,0.52000000,0.05351386
158835,0.51450000,0.02192134
158836,0.49300000,0.01096067
158837,0.46450000,0.00773694
158838,0.42350000,0.00128949
158839,0.37500000,-0.00580271
158840,0.31950000,0.00128949
158841,0.25850000,-0.00193424
158842,0.19550000,-0.01289491
158843,0.13100000,-0.01289491
158844,0.06450000,-0.00902643
158845,0.00350000,0.00773694
158846,-0.05550000,0.01482914
158847,-0.11100000,0.00773694
158848,-0.16100000,0.01482914
158849,-0.20800000,0.02192134
158850,-0.24900000,0.04319794
158851,-0.28650000,0.05029014
158852,-0.31700000,0.03610574
158853,-0.34400000,0.01096067
158854,-0.36750000,-0.00580271
158855,-0.38550000,-0.04448743
158856,-0.40150000,-0.10122502
158857,-0.41400000,-0.15796260
158858,-0.42300000,-0.16892328
158859,-0.43200000,-0.14055448
158860,-0.43550000,-0.10831721
158861,-0.43750000,-0.11218569
158862,-0.43750000,-0.14055448
158863,-0.43550000,-0.11218569
158864,-0.43550000,-0.09090909
158865,-0.43000000,-0.06963250
158866,-0.42850000,-0.05867182
158867,-0.42500000,-0.04835590
158868,-0.42300000,-0.02321083
158869,-0.41750000,-0.00580271
158870,-0.41600000,0.00451322
158871,-0.41400000,0.01482914
158872,-0.40850000,0.01482914
158873,-0.40500000,0.01482914
158874,-0.40350000,0.02192134
158875,-0.39950000,0.02514507
158876,-0.39800000,0.02901354
158877,-0.39450000,0.02514507
158878,-0.39050000,0.03223727
158879,-0.38900000,0.02192134
158880,-0.38350000,0.01482914
158881,-0.38350000,0.01482914
158882,-0.38200000,0.01482914
158883,-0.38200000,0.01805287
158884,-0.38200000,0.01805287
158885,-0.38200000,0.01482914
158886,-0.38000000,0.01482914
158887,-0.37450000,0.01096067
158888,-0.38000000,0.01482914
158889,-0.36500000,0.01096067
158890,-0.34400000,0.01482914
158891,-0.31300000,0.01482914
158892,-0.27500000,0.01096067
158893,-0.22350000,0.01805287
158894,-0.16400000,0.02192134
158895,-0.09550000,0.00451322
158896,-0.02300000,0.00773694
158897,0.05350000,0.00773694
158898,0.12800000,0.02192134
158899,0.20450000,0.03932946
158900,0.26950000,0.06060606
158901,0.32500000,0.07156673
158902,0.36700000,0.07156673
158903,0.40100000,0.08188266
158904,0.41650000,0.08575113
158905,0.41850000,0.08575113
158906,0.40700000,0.07865893
158907,0.38200000,0.06060606
158908,0.34950000,0.02514507
158909,0.30750000,0.00451322
158910,0.25800000,0.00128949
158911,0.20450000,-0.00902643
158912,0.14900000,-0.01289491
158913,0.09000000,-0.01289491
158914,0.03450000,-0.00580271
158915,-0.01900000,-0.01289491
158916,-0.06850000,0.00128949
158917,-0.11650000,0.00773694
158918,-0.16050000,0.00451322
158919,-0.20050000,0.00128949
158920,-0.23300000,0.00773694
158921,-0.25950000,0.01096067
158922,-0.28650000,0.01096067
158923,-0.30950000,0.00128949
158924,-0.32450000,0.00128949
158925,-0.34000000,0.01482914
158926,-0.34950000,0.00128949
158927,-0.35900000,0.00128949
158928,-0.36500000,0.00128949
158929,-0.36650000,-0.02707930
158930,-0.36850000,-0.16505480
158931,-0.36850000,-0.29593810
158932,-0.36850000,-0.42617666
158933,-0.36650000,-0.53965184
158934,-0.36300000,-0.53965184
158935,-0.36300000,-0.53642811
158936,-0.35900000,-0.50419084
158937,-0.35500000,-0.49387492
158938,-0.35350000,-0.49000645
158939,-0.35150000,-0.44422953
158940,-0.34550000,-0.34880722
158941,-0.34200000,-0.22114765
158942,-0.34200000,-0.11540941
158943,-0.34000000,-0.02707930
158944,-0.34200000,0.00773694
158945,-0.34200000,0.08575113
158946,-0.34750000,0.15989684
158947,-0.34750000,0.20567376
158948,-0.35500000,0.23017408
158949,-0.35900000,0.24113475
158950,-0.36850000,0.23017408
158951,-0.37450000,0.23726628
158952,-0.37500000,0.24435848
158953,-0.38050000,0.25531915
158954,-0.38800000,0.28368794
158955,-0.39500000,0.28368794
158956,-0.40450000,0.26241135
158957,-0.40800000,0.25854288
158958,-0.41400000,0.26241135
158959,-0.41400000,0.25531915
158960,-0.41400000,0.24822695
158961,-0.41000000,0.27981947
158962,-0.39700000,0.26563507
158963,-0.37850000,0.23726628
158964,-0.35050000,0.21985816
158965,-0.31150000,0.20245003
158966,-0.26000000,0.15989684
158967,-0.20050000,0.15667311
158968,-0.12450000,0.11411992
158969,-0.03900000,0.07865893
158970,0.05200000,0.06769826
158971,0.15050000,0.05738233
158972,0.24700000,0.04319794
158973,0.33950000,0.04319794
158974,0.42700000,0.05029014
158975,0.50100000,0.06060606
158976,0.56050000,0.06769826
158977,0.60850000,0.05029014
158978,0.63850000,0.05029014
158979,0.65150000,0.04319794
158980,0.64750000,0.02901354
158981,0.62900000,-0.00580271
158982,0.59750000,-0.00193424
158983,0.55100000,-0.02321083
158984,0.49750000,-0.03739523
158985,0.43400000,-0.04835590
158986,0.36350000,-0.06963250
158987,0.28950000,-0.07994842
158988,0.21150000,-0.06254030
158989,0.13150000,-0.06963250
158990,0.05200000,-0.07994842
158991,-0.02250000,-0.06963250
158992,-0.09650000,-0.06963250
158993,-0.16350000,-0.05157963
158994,-0.22800000,-0.02707930
158995,-0.28400000,-0.03739523
158996,-0.33600000,-0.04126370
158997,-0.38400000,-0.04126370
158998,-0.42500000,-0.01998711
158999,-0.45650000,-0.04126370
159000,-0.48600000,-0.04448743
159001,-0.51050000,-0.05157963
159002,-0.53250000,-0.08381689
159003,-0.54750000,-0.14055448
159004,-0.56050000,-0.26047711
159005,-0.56950000,-0.40167634
159006,-0.57700000,-0.53965184
159007,-0.58650000,-0.59638943
159008,-0.59200000,-0.57898130
159009,-0.59750000,-0.55383623
159010,-0.59750000,-0.53642811
159011,-0.59950000,-0.55383623
159012,-0.60300000,-0.52224371
159013,-0.60100000,-0.43326886
159014,-0.60100000,-0.33849130
159015,-0.59950000,-0.22501612
159016,-0.67350000,-0.12250161
159017,-0.66950000,-0.06254030
159018,-0.66750000,-0.01998711
159019,-0.66550000,0.07156673
159020,-0.66350000,0.14571244
159021,-0.66150000,0.15667311
159022,-0.66150000,0.14571244
159023,-0.66150000,0.17408124
159024,-0.65950000,0.18504191
159025,-0.66150000,0.18117344
159026,-0.66150000,0.16698904
159027,-0.66350000,0.20245003
159028,-0.66350000,0.20245003
159029,-0.66350000,0.20889749
159030,-0.66150000,0.21276596
159031,-0.66150000,0.21276596
159032,-0.65550000,0.21276596
159033,-0.65400000,0.21276596
159034,-0.65200000,0.21276596
159035,-0.64600000,0.20567376
159036,-0.63600000,0.18826564
159037,-0.62600000,0.17408124
159038,-0.60800000,0.15280464
159039,-0.58250000,0.14248872
159040,-0.55100000,0.13152805
159041,-0.50300000,0.09606705
159042,-0.44800000,0.08575113
159043,-0.38050000,0.07479046
159044,-0.30300000,0.05351386
159045,-0.21800000,0.04319794
159046,-0.12700000,0.04319794
159047,-0.03400000,0.04319794
159048,0.05150000,0.05029014
159049,0.13450000,0.06769826
159050,0.20600000,0.06769826
159051,0.26100000,0.05351386
159052,0.30700000,0.07156673
159053,0.33650000,0.04319794
159054,0.35250000,0.01096067
159055,0.35250000,0.00128949
159056,0.33850000,-0.01611863
159057,0.31250000,-0.02707930
159058,0.27700000,-0.01611863
159059,0.23150000,-0.03739523
159060,0.18200000,-0.04126370
159061,0.12650000,-0.04448743
159062,0.07100000,-0.03739523
159063,0.01350000,-0.01611863
159064,-0.04600000,0.00128949
159065,-0.10100000,0.00128949
159066,-0.15250000,0.00128949
159067,-0.19850000,0.00128949
159068,-0.24000000,0.00128949
159069,-0.27550000,0.00128949
159070,-0.30700000,-0.01998711
159071,-0.33300000,-0.09800129
159072,-0.35650000,-0.22114765
159073,-0.37050000,-0.34558349
159074,-0.38650000,-0.47969052
159075,-0.39450000,-0.53965184
159076,-0.40600000,-0.53642811
159077,-0.40800000,-0.52933591
159078,-0.41000000,-0.51128304
159079,-0.41200000,-0.50805932
159080,-0.38050000,-0.47969052
159081,-0.38050000,-0.41199226
159082,-0.37450000,-0.29206963
159083,-0.36900000,-0.18955513
159084,-0.36500000,-0.08381689
159085,-0.35900000,-0.01289491
159086,-0.35100000,0.03932946
159087,-0.34700000,0.12443585
159088,-0.34350000,0.17794971
159089,-0.33950000,0.21598968
159090,-0.33750000,0.21598968
159091,-0.33950000,0.23017408
159092,-0.34150000,0.26241135
159093,-0.34550000,0.27659574
159094,-0.35300000,0.27981947
159095,-0.35700000,0.29078014
159096,-0.36300000,0.28691167
159097,-0.36900000,0.29787234
159098,-0.36900000,0.29078014
159099,-0.37250000,0.29787234
159100,-0.36900000,0.29787234
159101,-0.36700000,0.30818827
159102,-0.35900000,0.29787234
159103,-0.34700000,0.29078014
159104,-0.33150000,0.27981947
159105,-0.31600000,0.26241135
159106,-0.28650000,0.23726628
159107,-0.25500000,0.21985816
159108,-0.21200000,0.20567376
159109,-0.15900000,0.16698904
159110,-0.10000000,0.14571244
159111,-0.03150000,0.13152805
159112,0.04500000,0.11734365
159113,0.12350000,0.08897485
159114,0.20200000,0.07156673
159115,0.27850000,0.07479046
159116,0.34900000,0.05351386
159117,0.40950000,0.04319794
159118,0.45650000,0.04319794
159119,0.49600000,0.05029014
159120,0.51950000,0.07479046
159121,0.52550000,0.08188266
159122,0.52150000,0.07865893
159123,0.50400000,0.09606705
159124,0.47450000,0.10702772
159125,0.43100000,0.11025145
159126,0.37650000,0.09606705
159127,0.31750000,0.08575113
159128,0.24900000,0.06060606
159129,0.17650000,0.02514507
159130,0.10400000,0.01482914
159131,0.02950000,0.00773694
159132,-0.04550000,0.00128949
159133,-0.11200000,0.00128949
159134,-0.18050000,-0.00193424
159135,-0.23950000,-0.00193424
159136,-0.29800000,-0.00580271
159137,-0.34900000,0.00773694
159138,-0.39650000,0.01482914
159139,-0.43550000,0.01482914
159140,-0.47100000,0.01096067
159141,-0.50200000,0.00773694
159142,-0.52750000,0.00128949
159143,-0.55100000,0.01482914
159144,-0.60350000,0.01482914
159145,-0.62400000,0.01482914
159146,-0.64050000,0.01096067
159147,-0.65250000,0.00773694
159148,-0.66700000,0.00451322
159149,-0.67900000,-0.04448743
159150,-0.68750000,-0.17537073
159151,-0.69750000,-0.28175371
159152,-0.70150000,-0.42617666
159153,-0.71000000,-0.54352031
159154,-0.71200000,-0.55770471
159155,-0.71200000,-0.53965184
159156,-0.71000000,-0.50096712
159157,-0.71200000,-0.49709865
159158,-0.71000000,-0.47259832
159159,-0.70750000,-0.42295293
159160,-0.70150000,-0.33849130
159161,-0.69750000,-0.21470019
159162,-0.69350000,-0.11540941
159163,-0.68750000,-0.03417150
159164,-0.68100000,0.00064475
159165,-0.67700000,0.08575113
159166,-0.67100000,0.17085751
159167,-0.66500000,0.21276596
159168,-0.66300000,0.22695035
159169,-0.65900000,0.22695035
159170,-0.65450000,0.23404255
159171,-0.65050000,0.24822695
159172,-0.64850000,0.25854288
159173,-0.64650000,0.25854288
159174,-0.64850000,0.27272727
159175,-0.64250000,0.28368794
159176,-0.63650000,0.28368794
159177,-0.62800000,0.28368794
159178,-0.61800000,0.28368794
159179,-0.60600000,0.28691167
159180,-0.58950000,0.27659574
159181,-0.56900000,0.25854288
159182,-0.54050000,0.25145068
159183,-0.50400000,0.22695035
159184,-0.45500000,0.21985816
159185,-0.40000000,0.21276596
159186,-0.32850000,0.19535783
159187,-0.24500000,0.17408124
159188,-0.14700000,0.14571244
159189,-0.04300000,0.12830432
159190,0.06700000,0.09993553
159191,0.17950000,0.08575113
159192,0.29150000,0.09284333
159193,0.39750000,0.10315925
159194,0.49350000,0.10702772
159195,0.57700000,0.09606705
159196,0.64400000,0.11025145
159197,0.69700000,0.11411992
159198,0.72800000,0.10702772
159199,0.74600000,0.07865893
159200,0.74400000,0.04642166
159201,0.72550000,0.01482914
159202,0.69500000,0.00128949
159203,0.65250000,0.01096067
159204,0.59300000,-0.00580271
159205,0.52800000,-0.01611863
159206,0.45650000,-0.02321083
159207,0.37900000,-0.01998711
159208,0.30150000,-0.03030303
159209,0.22200000,-0.01998711
159210,0.14250000,-0.01289491
159211,0.06500000,-0.01289491
159212,-0.00450000,-0.01289491
159213,-0.07150000,-0.01998711
159214,-0.13250000,-0.03030303
159215,-0.18800000,-0.02321083
159216,-0.23850000,-0.01611863
159217,-0.28150000,-0.03030303
159218,-0.32050000,-0.03417150
159219,-0.35500000,-0.03739523
159220,-0.38550000,-0.04126370
159221,-0.41000000,-0.04835590
159222,-0.42650000,-0.12250161
159223,-0.44450000,-0.26370084
159224,-0.45700000,-0.38749194
159225,-0.46700000,-0.54996776
159226,-0.47550000,-0.63829787
159227,-0.47750000,-0.61702128
159228,-0.47950000,-0.58607350
159229,-0.47950000,-0.56479691
159230,-0.47750000,-0.55770471
159231,-0.47550000,-0.53965184
159232,-0.46900000,-0.47969052
159233,-0.46300000,-0.38039974
159234,-0.45700000,-0.25338491
159235,-0.45100000,-0.15087041
159236,-0.44650000,-0.07285622
159237,-0.43850000,-0.04126370
159238,-0.43650000,0.04642166
159239,-0.43050000,0.09284333
159240,-0.42850000,0.14248872
159241,-0.42650000,0.17408124
159242,-0.42450000,0.17794971
159243,-0.42650000,0.17085751
159244,-0.42650000,0.19213411
159245,-0.42850000,0.17408124
159246,-0.43050000,0.16698904
159247,-0.43450000,0.20245003
159248,-0.43650000,0.22308188
159249,-0.43850000,0.21985816
159250,-0.44250000,0.20567376
159251,-0.44650000,0.21276596
159252,-0.44900000,0.22695035
159253,-0.45100000,0.22308188
159254,-0.45300000,0.18504191
159255,-0.45300000,0.16376531
159256,-0.44650000,0.15989684
159257,-0.43850000,0.15280464
159258,-0.41800000,0.11411992
159259,-0.38950000,0.10702772
159260,-0.35100000,0.07865893
159261,-0.30000000,0.07156673
159262,-0.23650000,0.06060606
159263,-0.16350000,0.03223727
159264,-0.08150000,0.01805287
159265,0.00000000,0.02192134
159266,0.08750000,0.03932946
159267,0.17100000,0.04319794
159268,0.24850000,0.04319794
159269,0.31400000,0.04319794
159270,0.36700000,0.04319794
159271,0.40550000,0.04319794
159272,0.41600000,0.02192134
159273,0.42400000,0.00451322
159274,0.41800000,-0.01289491
159275,0.40000000,-0.04448743
159276,0.36700000,-0.04448743
159277,0.32250000,-0.06576402
159278,0.26700000,-0.06963250
159279,0.20800000,-0.06963250
159280,0.14100000,-0.07285622
159281,0.06950000,-0.07672469
159282,0.00000000,-0.07672469
159283,-0.07150000,-0.05157963
159284,-0.13450000,-0.04835590
159285,-0.19750000,-0.04126370
159286,-0.25700000,-0.04448743
159287,-0.31000000,-0.05157963
159288,-0.35650000,-0.05157963
159289,-0.39550000,-0.05544810
159290,-0.43400000,-0.04448743
159291,-0.46500000,-0.04126370
159292,-0.48950000,-0.04126370
159293,-0.50950000,-0.04835590
159294,-0.52800000,-0.05544810
159295,-0.54050000,-0.10509349
159296,-0.54850000,-0.22823985
159297,-0.55250000,-0.34171502
159298,-0.55650000,-0.47259832
159299,-0.55650000,-0.56479691
159300,-0.55250000,-0.57898130
159301,-0.54850000,-0.57188910
159302,-0.54650000,-0.53965184
159303,-0.54250000,-0.53642811
159304,-0.53400000,-0.53255964
159305,-0.53200000,-0.48291425
159306,-0.52800000,-0.38426821
159307,-0.52600000,-0.24951644
159308,-0.52200000,-0.14377821
159309,-0.52000000,-0.07285622
159310,-0.51800000,-0.02707930
159311,-0.51350000,0.04642166
159312,-0.51350000,0.13152805
159313,-0.50950000,0.17408124
159314,-0.50750000,0.18504191
159315,-0.50750000,0.20245003
159316,-0.50350000,0.21276596
159317,-0.50350000,0.21985816
159318,-0.50550000,0.22695035
159319,-0.50750000,0.22695035
159320,-0.50350000,0.24113475
159321,-0.50550000,0.25145068
159322,-0.50550000,0.26241135
159323,-0.50350000,0.27272727
159324,-0.50150000,0.26563507
159325,-0.49750000,0.25531915
159326,-0.49350000,0.25531915
159327,-0.48300000,0.25145068
159328,-0.47300000,0.24435848
159329,-0.45250000,0.22308188
159330,-0.42800000,0.20889749
159331,-0.39550000,0.18826564
159332,-0.35250000,0.17408124
159333,-0.29350000,0.15280464
159334,-0.23050000,0.13862025
159335,-0.15500000,0.11411992
159336,-0.03250000,0.09284333
159337,0.04800000,0.08188266
159338,0.13400000,0.08575113
159339,0.21600000,0.08575113
159340,0.29050000,0.08575113
159341,0.35750000,0.09284333
159342,0.41650000,0.10315925
159343,0.46050000,0.09606705
159344,0.48900000,0.08575113
159345,0.50800000,0.07479046
159346,0.50800000,0.05029014
159347,0.49850000,0.01805287
159348,0.47400000,0.00451322
159349,0.43750000,0.00128949
159350,0.39150000,-0.00902643
159351,0.33800000,-0.01289491
159352,0.27500000,-0.01289491
159353,0.20850000,-0.01289491
159354,0.14150000,-0.01289491
159355,0.07250000,-0.01289491
159356,0.00400000,-0.00193424
159357,-0.06300000,0.00128949
159358,-0.12600000,0.00128949
159359,-0.18900000,0.00128949
159360,-0.24450000,0.00128949
159361,-0.29600000,0.00128949
159362,-0.34350000,0.00128949
159363,-0.38550000,0.00128949
159364,-0.42000000,0.00128949
159365,-0.45250000,0.00128949
159366,-0.47950000,-0.00193424
159367,-0.50050000,-0.00193424
159368,-0.51950000,-0.05544810
159369,-0.53300000,-0.19342360
159370,-0.54250000,-0.31012250
159371,-0.54600000,-0.44745326
159372,-0.55000000,-0.55770471
159373,-0.55000000,-0.57898130
159374,-0.54800000,-0.57188910
159375,-0.54450000,-0.52224371
159376,-0.54050000,-0.51128304
159377,-0.53650000,-0.50096712
159378,-0.52900000,-0.45454545
159379,-0.52700000,-0.37330754
159380,-0.52150000,-0.23210832
159381,-0.51750000,-0.10509349
159382,-0.51550000,-0.04448743
159383,-0.51200000,-0.00193424
159384,-0.51200000,0.05738233
159385,-0.51000000,0.14248872
159386,-0.51200000,0.20567376
159387,-0.51200000,0.21276596
159388,-0.51350000,0.22308188
159389,-0.51350000,0.23404255
159390,-0.51350000,0.25145068
159391,-0.51350000,0.25531915
159392,-0.51200000,0.26950355
159393,-0.51200000,0.28368794
159394,-0.50800000,0.28368794
159395,-0.50600000,0.27659574
159396,-0.50050000,0.28368794
159397,-0.49450000,0.28368794
159398,-0.48500000,0.28368794
159399,-0.47550000,0.28368794
159400,-0.49850000,0.27659574
159401,-0.48100000,0.25531915
159402,-0.45850000,0.23404255
159403,-0.42950000,0.22695035
159404,-0.39350000,0.21276596
159405,-0.34750000,0.19858156
159406,-0.29400000,0.16698904
159407,-0.22700000,0.15280464
159408,-0.15450000,0.11734365
159409,-0.07450000,0.11411992
159410,0.00950000,0.11025145
159411,0.09550000,0.11411992
159412,0.17950000,0.09993553
159413,0.25800000,0.09993553
159414,0.33050000,0.09606705
159415,0.39000000,0.09993553
159416,0.43550000,0.10315925
159417,0.47000000,0.08897485
159418,0.48700000,0.06769826
159419,0.49500000,0.02514507
159420,0.48900000,0.00128949
159421,0.47000000,-0.00580271
159422,0.43750000,-0.00902643
159423,0.39950000,-0.01611863
159424,0.35150000,-0.01289491
159425,0.30000000,-0.01611863
159426,0.24250000,-0.02321083
159427,0.18150000,-0.03030303
159428,0.12450000,-0.01289491
159429,0.06300000,-0.00193424
159430,0.00800000,0.00128949
159431,-0.04400000,-0.00580271
159432,-0.09550000,-0.01289491
159433,-0.13750000,-0.01611863
159434,-0.17950000,-0.03417150
159435,-0.21550000,-0.03417150
159436,-0.24800000,-0.00580271
159437,-0.27700000,-0.00193424
159438,-0.30150000,-0.00902643
159439,-0.32100000,-0.01289491
159440,-0.34000000,-0.04448743
159441,-0.35500000,-0.13990974
159442,-0.36850000,-0.30625403
159443,-0.38000000,-0.39136041
159444,-0.38950000,-0.39845261
159445,-0.39700000,-0.39845261
159446,-0.40700000,-0.44422953
159447,-0.41050000,-0.47969052
159448,-0.41650000,-0.45841393
159449,-0.42200000,-0.42295293
159450,-0.42600000,-0.37395229
159451,-0.43150000,-0.30625403
159452,-0.43350000,-0.20760799
159453,-0.44100000,-0.11218569
159454,-0.44700000,-0.06254030
159455,-0.45250000,-0.00580271
159456,-0.46200000,0.03223727
159457,-0.47150000,0.05351386
159458,-0.47950000,0.08575113
159459,-0.48900000,0.09606705
159460,-0.49850000,0.08575113
159461,-0.50400000,0.09606705
159462,-0.51350000,0.11411992
159463,-0.51950000,0.11734365
159464,-0.47700000,0.11025145
159465,-0.48050000,0.12443585
159466,-0.48400000,0.14248872
159467,-0.48400000,0.14248872
159468,-0.48600000,0.14571244
159469,-0.48600000,0.15667311
159470,-0.48400000,0.13152805
159471,-0.48400000,0.11411992
159472,-0.48050000,0.12830432
159473,-0.47500000,0.14248872
159474,-0.46600000,0.11734365
159475,-0.45300000,0.09606705
159476,-0.43150000,0.08897485
159477,-0.40050000,0.08575113
159478,-0.36050000,0.06769826
159479,-0.31300000,0.04319794
159480,-0.25450000,0.04642166
159481,-0.18550000,0.04319794
159482,-0.11100000,0.02192134
159483,-0.03450000,0.01096067
159484,0.04400000,0.02192134
159485,0.11500000,0.02514507
159486,0.18200000,0.02514507
159487,0.23850000,0.05029014
159488,0.28600000,0.06769826
159489,0.32050000,0.06769826
159490,0.34050000,0.06769826
159491,0.34950000,0.04642166
159492,0.34250000,0.01482914
159493,0.32600000,0.01805287
159494,0.29500000,-0.00902643
159495,0.25700000,-0.01611863
159496,0.21150000,-0.03030303
159497,0.15650000,-0.03417150
159498,0.10000000,-0.04448743
159499,0.04000000,-0.06963250
159500,-0.01800000,-0.04835590
159501,-0.07800000,-0.04126370
159502,-0.13450000,-0.05157963
159503,-0.18550000,-0.03739523
159504,-0.23300000,-0.00902643
159505,-0.27650000,-0.03030303
159506,-0.31500000,-0.03030303
159507,-0.34950000,-0.01998711
159508,-0.37650000,-0.04126370
159509,-0.40400000,-0.04126370
159510,-0.42200000,-0.02321083
159511,-0.44050000,-0.02321083
159512,-0.45150000,-0.04126370
159513,-0.46600000,-0.03417150
159514,-0.47500000,-0.06254030
159515,-0.48050000,-0.16827853
159516,-0.48400000,-0.28175371
159517,-0.48950000,-0.41586074
159518,-0.49300000,-0.54674404
159519,-0.49500000,-0.56802063
159520,-0.49500000,-0.53965184
159521,-0.49700000,-0.52224371
159522,-0.49700000,-0.53255964
159523,-0.49700000,-0.53642811
159524,-0.49850000,-0.50096712
159525,-0.49850000,-0.41586074
159526,-0.50050000,-0.28497743
159527,-0.50050000,-0.17537073
159528,-0.54000000,-0.08704062
159529,-0.54450000,-0.04835590
159530,-0.54850000,0.01160542
159531,-0.55250000,0.09284333
159532,-0.55650000,0.14958092
159533,-0.55850000,0.17408124
159534,-0.56100000,0.18504191
159535,-0.56300000,0.19213411
159536,-0.56100000,0.20889749
159537,-0.55850000,0.21276596
159538,-0.55650000,0.22695035
159539,-0.55450000,0.23726628
159540,-0.55050000,0.24822695
159541,-0.54250000,0.25531915
159542,-0.53800000,0.25531915
159543,-0.53200000,0.25531915
159544,-0.52400000,0.25531915
159545,-0.51350000,0.25531915
159546,-0.50550000,0.25531915
159547,-0.49100000,0.24435848
159548,-0.47450000,0.22695035
159549,-0.45400000,0.21598968
159550,-0.42300000,0.19535783
159551,-0.38400000,0.18504191
159552,-0.33450000,0.17794971
159553,-0.27500000,0.14958092
159554,-0.20100000,0.12121212
159555,-0.12100000,0.11411992
159556,-0.03500000,0.09606705
159557,0.05350000,0.07479046
159558,0.14600000,0.07156673
159559,0.23450000,0.07865893
159560,0.31450000,0.08188266
159561,0.38050000,0.09606705
159562,0.43800000,0.09993553
159563,0.48100000,0.09606705
159564,0.50950000,0.08897485
159565,0.52400000,0.08575113
159566,0.52200000,0.08575113
159567,0.50350000,0.04319794
159568,0.47500000,0.00451322
159569,0.43350000,0.00128949
159570,0.38450000,0.00128949
159571,0.32700000,-0.00193424
159572,0.26100000,-0.01289491
159573,0.19350000,-0.01289491
159574,0.12150000,-0.01289491
159575,0.04950000,-0.01611863
159576,-0.02050000,-0.00902643
159577,-0.08600000,0.00128949
159578,-0.15200000,0.00128949
159579,-0.20950000,0.00128949
159580,-0.26700000,0.00128949
159581,-0.31650000,0.00128949
159582,-0.36150000,0.00128949
159583,-0.40050000,0.00128949
159584,-0.43750000,0.00128949
159585,-0.46400000,0.00128949
159586,-0.48900000,0.00128949
159587,-0.50750000,-0.00580271
159588,-0.52150000,-0.04126370
159589,-0.53400000,-0.15087041
159590,-0.54000000,-0.26756931
159591,-0.54650000,-0.40167634
159592,-0.52200000,-0.53255964
159593,-0.52400000,-0.57898130
159594,-0.52200000,-0.56802063
159595,-0.52200000,-0.53255964
159596,-0.51600000,-0.52933591
159597,-0.51200000,-0.51837524
159598,-0.50800000,-0.48678272
159599,-0.50600000,-0.40554481
159600,-0.50000000,-0.28175371
159601,-0.49400000,-0.16827853
159602,-0.48800000,-0.07994842
159603,-0.48400000,-0.02321083
159604,-0.47850000,0.03223727
159605,-0.47650000,0.10315925
159606,-0.47450000,0.16376531
159607,-0.47250000,0.18826564
159608,-0.47050000,0.21276596
159609,-0.46850000,0.21276596
159610,-0.46650000,0.21598968
159611,-0.46650000,0.23017408
159612,-0.46450000,0.23404255
159613,-0.46250000,0.25145068
159614,-0.45850000,0.25531915
159615,-0.45250000,0.25531915
159616,-0.44850000,0.25531915
159617,-0.44250000,0.25531915
159618,-0.43700000,0.25531915
159619,-0.42700000,0.25531915
159620,-0.41300000,0.25145068
159621,-0.39750000,0.25145068
159622,-0.37950000,0.23017408
159623,-0.35400000,0.21598968
159624,-0.32000000,0.19858156
159625,-0.27450000,0.17408124
159626,-0.21950000,0.15989684
159627,-0.15400000,0.14571244
159628,-0.07900000,0.12443585
159629,0.00800000,0.09993553
159630,0.09700000,0.08188266
159631,0.19200000,0.07156673
