'sample interval','PLETH ','II '
184667,-0.11800000,-0.01436782
184668,-0.05300000,-0.01772031
184669,0.01200000,-0.02059387
184670,0.07700000,-0.02059387
184671,0.13900000,-0.01436782
184672,0.19500000,-0.00526820
184673,0.24650000,-0.00191571
184674,0.29300000,0.00287356
184675,0.33550000,0.00526820
184676,0.37500000,0.00383142
184677,0.40800000,-0.00335249
184678,0.43700000,-0.01340996
184679,0.46250000,-0.01819923
184680,0.48200000,-0.02298851
184681,0.49750000,-0.02681992
184682,0.50950000,-0.03160920
184683,0.52000000,-0.03113027
184684,0.52300000,-0.02825670
184685,0.52300000,-0.02825670
184686,0.51850000,-0.02873563
184687,0.51250000,-0.02873563
184688,0.50050000,-0.02873563
184689,0.48650000,-0.02873563
184690,0.47150000,-0.02825670
184691,0.45050000,-0.02346743
184692,0.42600000,-0.01676245
184693,0.39900000,-0.01580460
184694,0.37200000,-0.01580460
184695,0.34000000,-0.01388889
184696,0.30400000,-0.01245211
184697,0.26750000,-0.00909962
184698,0.22950000,-0.00670498
184699,0.18750000,-0.00718391
184700,0.14800000,-0.00766284
184701,0.10700000,-0.00862069
184702,0.06500000,-0.01005747
184703,0.02400000,-0.00718391
184704,-0.01200000,-0.00335249
184705,-0.05000000,-0.00047893
184706,-0.08500000,0.00000000
184707,-0.11650000,0.00000000
184708,-0.14500000,0.00000000
184709,-0.17250000,0.00526820
184710,-0.19800000,0.02250958
184711,-0.21950000,0.05507663
184712,-0.24200000,0.09578544
184713,-0.26300000,0.12164751
184714,-0.28150000,0.12595785
184715,-0.29650000,0.12883142
184716,-0.31450000,0.13362069
184717,-0.32800000,0.12787356
184718,-0.34150000,0.10871648
184719,-0.35550000,0.08045977
184720,-0.36600000,0.05268199
184721,-0.37650000,0.02107280
184722,-0.38700000,-0.01053640
184723,-0.39600000,-0.03160920
184724,-0.40500000,-0.04837165
184725,-0.41450000,-0.05747126
184726,-0.42200000,-0.06178161
184727,-0.42950000,-0.06321839
184728,-0.43550000,-0.06226054
184729,-0.44450000,-0.04645594
184730,-0.44900000,0.00957854
184731,-0.45350000,0.11733716
184732,-0.45800000,0.24521073
184733,-0.46550000,0.39511494
184734,-0.47000000,0.51436782
184735,-0.47350000,0.46360153
184736,-0.47800000,0.28735632
184737,-0.48100000,0.17289272
184738,-0.48400000,0.16235632
184739,-0.48700000,0.16618774
184740,-0.49000000,0.09818008
184741,-0.49300000,0.01197318
184742,-0.49450000,-0.01676245
184743,-0.49750000,-0.02442529
184744,-0.48600000,-0.05507663
184745,-0.49050000,-0.08812261
184746,-0.49200000,-0.09865900
184747,-0.49200000,-0.09626437
184748,-0.49200000,-0.09003831
184749,-0.49350000,-0.08381226
184750,-0.49350000,-0.07567050
184751,-0.49200000,-0.06657088
184752,-0.49350000,-0.06321839
184753,-0.49050000,-0.05986590
184754,-0.49050000,-0.05459770
184755,-0.48750000,-0.04741379
184756,-0.48750000,-0.03735632
184757,-0.48450000,-0.03017241
184758,-0.48300000,-0.02634100
184759,-0.47850000,-0.02059387
184760,-0.47400000,-0.01436782
184761,-0.46800000,-0.01005747
184762,-0.46050000,-0.00718391
184763,-0.44850000,-0.00191571
184764,-0.43350000,0.00431034
184765,-0.40950000,0.00862069
184766,-0.37950000,0.01197318
184767,-0.34200000,0.01867816
184768,-0.30000000,0.02059387
184769,-0.24750000,0.01580460
184770,-0.18900000,0.01005747
184771,-0.12600000,0.00814176
184772,-0.06000000,0.00143678
184773,0.00600000,-0.00478927
184774,0.07050000,-0.00718391
184775,0.13200000,-0.00622605
184776,0.19050000,-0.00239464
184777,0.24600000,0.00622605
184778,0.29400000,0.01484674
184779,0.33900000,0.01580460
184780,0.37950000,0.01149425
184781,0.41250000,0.00622605
184782,0.44400000,0.00143678
184783,0.47250000,-0.00670498
184784,0.49650000,-0.01580460
184785,0.51450000,-0.01963602
184786,0.52950000,-0.02250958
184787,0.54150000,-0.02490421
184788,0.54750000,-0.02490421
184789,0.55050000,-0.02490421
184790,0.55200000,-0.02490421
184791,0.54600000,-0.02490421
184792,0.53700000,-0.02298851
184793,0.52500000,-0.02107280
184794,0.50850000,-0.02107280
184795,0.49200000,-0.01963602
184796,0.46950000,-0.01867816
184797,0.44400000,-0.01724138
184798,0.41850000,-0.01293103
184799,0.38850000,-0.00862069
184800,0.35550000,-0.00383142
184801,0.32100000,-0.00191571
184802,0.28500000,-0.00047893
184803,0.24600000,0.00000000
184804,0.20700000,0.00000000
184805,0.16800000,0.00239464
184806,0.12750000,0.00000000
184807,0.08700000,-0.00239464
184808,0.05100000,-0.00335249
184809,0.01350000,-0.00526820
184810,-0.02250000,-0.00574713
184811,-0.05400000,-0.00718391
184812,-0.08250000,-0.00670498
184813,-0.11100000,-0.00526820
184814,-0.13650000,0.00095785
184815,-0.15900000,0.01772031
184816,-0.18000000,0.04980843
184817,-0.19950000,0.08860153
184818,-0.21750000,0.11781609
184819,-0.23400000,0.12931034
184820,-0.25200000,0.13793103
184821,-0.26550000,0.14415709
184822,-0.27900000,0.14032567
184823,-0.29250000,0.12212644
184824,-0.30450000,0.09482759
184825,-0.31650000,0.06609195
184826,-0.32700000,0.03352490
184827,-0.33900000,-0.00143678
184828,-0.34650000,-0.02969349
184829,-0.35700000,-0.04837165
184830,-0.36600000,-0.05938697
184831,-0.37200000,-0.06273946
184832,-0.38100000,-0.06321839
184833,-0.38850000,-0.06417625
184834,-0.39300000,-0.05124521
184835,-0.40050000,0.00383142
184836,-0.40650000,0.10967433
184837,-0.41100000,0.25383142
184838,-0.41700000,0.45450192
184839,-0.41850000,0.64703065
184840,-0.42150000,0.64367816
184841,-0.42750000,0.43630268
184842,-0.43050000,0.24521073
184843,-0.43200000,0.17720307
184844,-0.43350000,0.12547893
184845,-0.43650000,0.00095785
184846,-0.43800000,-0.10296935
184847,-0.43950000,-0.10584291
184848,-0.44100000,-0.07998084
184849,-0.44250000,-0.08381226
184850,-0.44250000,-0.09099617
184851,-0.44550000,-0.08620690
184852,-0.44400000,-0.07902299
184853,-0.44400000,-0.07136015
184854,-0.44400000,-0.06226054
184855,-0.44250000,-0.05603448
184856,-0.44100000,-0.05124521
184857,-0.43950000,-0.04214559
184858,-0.43800000,-0.03065134
184859,-0.43500000,-0.02442529
184860,-0.43200000,-0.01963602
184861,-0.42900000,-0.01340996
184862,-0.42600000,-0.00574713
184863,-0.42300000,0.00574713
184864,-0.41850000,0.01676245
184865,-0.41400000,0.02634100
184866,-0.40950000,0.03544061
184867,-0.40050000,0.04406130
184868,-0.38550000,0.05268199
184869,-0.37050000,0.05842912
184870,-0.34500000,0.06273946
184871,-0.31350000,0.06944444
184872,-0.29550000,0.07710728
184873,-0.24900000,0.07950192
184874,-0.19650000,0.07806513
184875,-0.13800000,0.06848659
184876,-0.07650000,0.05555556
184877,-0.01200000,0.04310345
184878,0.05250000,0.02969349
184879,0.11400000,0.01628352
184880,0.17250000,0.00718391
184881,0.22800000,0.00095785
184882,0.27900000,-0.00047893
184883,0.32250000,-0.00095785
184884,0.36300000,-0.00191571
184885,0.39900000,-0.00718391
184886,0.43200000,-0.01724138
184887,0.45750000,-0.02346743
184888,0.48150000,-0.03017241
184889,0.49950000,-0.04022989
184890,0.51300000,-0.04741379
184891,0.52350000,-0.05411877
184892,0.52800000,-0.05795019
184893,0.52950000,-0.05986590
184894,0.52800000,-0.05842912
184895,0.52200000,-0.05411877
184896,0.51150000,-0.04741379
184897,0.49950000,-0.03879310
184898,0.48450000,-0.03496169
184899,0.46650000,-0.03208812
184900,0.44400000,-0.02825670
184901,0.42150000,-0.02873563
184902,0.39300000,-0.03160920
184903,0.36600000,-0.02969349
184904,0.33450000,-0.02346743
184905,0.29850000,-0.02442529
184906,0.26400000,-0.02346743
184907,0.22650000,-0.02107280
184908,0.18750000,-0.02107280
184909,0.14550000,-0.02059387
184910,0.10500000,-0.01915709
184911,0.06300000,-0.01772031
184912,0.02250000,-0.01772031
184913,-0.01650000,-0.01819923
184914,-0.05400000,-0.01628352
184915,-0.08850000,-0.01436782
184916,-0.12300000,-0.01724138
184917,-0.15450000,-0.02059387
184918,-0.18300000,-0.01915709
184919,-0.21000000,-0.01580460
184920,-0.23400000,-0.00814176
184921,-0.25800000,0.01436782
184922,-0.28050000,0.04932950
184923,-0.30000000,0.08141762
184924,-0.31950000,0.09865900
184925,-0.33750000,0.10775862
184926,-0.35700000,0.11733716
184927,-0.37350000,0.11973180
184928,-0.39000000,0.11254789
184929,-0.40500000,0.09291188
184930,-0.42000000,0.06657088
184931,-0.43350000,0.03639847
184932,-0.44700000,0.00191571
184933,-0.46050000,-0.03113027
184934,-0.47250000,-0.05603448
184935,-0.48450000,-0.07088123
184936,-0.50800000,-0.07567050
184937,-0.51850000,-0.08045977
184938,-0.52900000,-0.08477011
184939,-0.53950000,-0.07806513
184940,-0.54550000,-0.04262452
184941,-0.55450000,0.04166667
184942,-0.56100000,0.16379310
184943,-0.57000000,0.31609195
184944,-0.57450000,0.49568966
184945,-0.57900000,0.56848659
184946,-0.58500000,0.43199234
184947,-0.58800000,0.24281609
184948,-0.59100000,0.17385057
184949,-0.59550000,0.18342912
184950,-0.59850000,0.13122605
184951,-0.60150000,0.01580460
184952,-0.60450000,-0.04837165
184953,-0.60600000,-0.04932950
184954,-0.60750000,-0.05795019
184955,-0.60750000,-0.09003831
184956,-0.61050000,-0.10536398
184957,-0.60900000,-0.10775862
184958,-0.61050000,-0.10392720
184959,-0.61050000,-0.09961686
184960,-0.61200000,-0.09818008
184961,-0.60900000,-0.09674330
184962,-0.60900000,-0.08955939
184963,-0.60750000,-0.07950192
184964,-0.60600000,-0.07183908
184965,-0.60300000,-0.06273946
184966,-0.60000000,-0.05076628
184967,-0.60000000,-0.04549808
184968,-0.59550000,-0.04214559
184969,-0.58950000,-0.03687739
184970,-0.58650000,-0.02634100
184971,-0.58200000,-0.01436782
184972,-0.57450000,-0.00478927
184973,-0.56400000,0.00047893
184974,-0.54850000,0.00478927
184975,-0.53050000,0.00526820
184976,-0.50500000,0.00622605
184977,-0.47350000,0.00622605
184978,-0.43100000,0.00526820
184979,-0.38450000,0.00622605
184980,-0.33000000,0.00622605
184981,-0.27000000,0.00143678
184982,-0.20500000,-0.00862069
184983,-0.13850000,-0.01532567
184984,-0.07350000,-0.01915709
184985,-0.01050000,-0.01772031
184986,0.04850000,-0.01436782
184987,0.10550000,-0.00862069
184988,0.15700000,-0.00191571
184989,0.20500000,0.00287356
184990,0.24600000,0.00287356
184991,0.28350000,0.00191571
184992,0.31850000,-0.00478927
184993,0.34850000,-0.01245211
184994,0.37400000,-0.02011494
184995,0.39500000,-0.02681992
184996,0.41500000,-0.03017241
184997,0.42550000,-0.03352490
184998,0.43600000,-0.03687739
184999,0.44050000,-0.03687739
185000,0.44200000,-0.03496169
185001,0.43900000,-0.03544061
185002,0.43300000,-0.03544061
185003,0.42100000,-0.03352490
185004,0.40700000,-0.03017241
185005,0.39050000,-0.02681992
185006,0.37250000,-0.02586207
185007,0.34850000,-0.02107280
185008,0.32450000,-0.01772031
185009,0.29400000,-0.01915709
185010,0.26550000,-0.01724138
185011,0.23100000,-0.01245211
185012,0.19600000,-0.00909962
185013,0.16150000,-0.00862069
185014,0.12250000,-0.01005747
185015,0.08300000,-0.01053640
185016,0.04550000,-0.01053640
185017,0.00600000,-0.00909962
185018,-0.03000000,-0.00862069
185019,-0.06600000,-0.01005747
185020,-0.09950000,-0.01245211
185021,-0.13400000,-0.01197318
185022,-0.16100000,-0.00909962
185023,-0.19000000,-0.00862069
185024,-0.21550000,-0.00574713
185025,-0.23950000,0.00862069
185026,-0.26200000,0.04118774
185027,-0.28200000,0.08237548
185028,-0.30000000,0.10727969
185029,-0.31800000,0.11733716
185030,-0.33300000,0.12500000
185031,-0.34650000,0.13218391
185032,-0.36150000,0.12547893
185033,-0.37700000,0.10632184
185034,-0.38750000,0.08141762
185035,-0.40100000,0.05411877
185036,-0.41150000,0.02298851
185037,-0.42350000,-0.01005747
185038,-0.43250000,-0.03975096
185039,-0.44300000,-0.05938697
185040,-0.45050000,-0.06800766
185041,-0.45950000,-0.07231801
185042,-0.46750000,-0.07710728
185043,-0.47500000,-0.07519157
185044,-0.48100000,-0.05795019
185045,-0.48700000,-0.00670498
185046,-0.49150000,0.09291188
185047,-0.49450000,0.22365900
185048,-0.49900000,0.37739464
185049,-0.50500000,0.51532567
185050,-0.50950000,0.49042146
185051,-0.51250000,0.30890805
185052,-0.51550000,0.17385057
185053,-0.51700000,0.15948276
185054,-0.52000000,0.17193487
185055,-0.52300000,0.10919540
185056,-0.52600000,0.01053640
185057,-0.52900000,-0.02777778
185058,-0.53200000,-0.03160920
185059,-0.53350000,-0.05555556
185060,-0.53500000,-0.08860153
185061,-0.53500000,-0.10201149
185062,-0.53650000,-0.10392720
185063,-0.53650000,-0.10105364
185064,-0.51500000,-0.09339080
185065,-0.51350000,-0.08812261
185066,-0.51500000,-0.08764368
185067,-0.51350000,-0.08237548
185068,-0.51200000,-0.07567050
185069,-0.51200000,-0.06800766
185070,-0.50900000,-0.05603448
185071,-0.50750000,-0.04358238
185072,-0.50600000,-0.03400383
185073,-0.50150000,-0.02825670
185074,-0.49850000,-0.02490421
185075,-0.49550000,-0.02107280
185076,-0.49100000,-0.01628352
185077,-0.48200000,-0.01245211
185078,-0.47300000,-0.01197318
185079,-0.45800000,-0.00909962
185080,-0.43850000,-0.00670498
185081,-0.41150000,-0.00766284
185082,-0.37700000,-0.01101533
185083,-0.33550000,-0.01436782
185084,-0.28750000,-0.01484674
185085,-0.23200000,-0.01628352
185086,-0.17050000,-0.01772031
185087,-0.10800000,-0.01963602
185088,-0.04200000,-0.02250958
185089,0.02250000,-0.02490421
185090,0.08200000,-0.02298851
185091,0.14200000,-0.01580460
185092,0.19450000,-0.00431034
185093,0.24350000,0.00431034
185094,0.28850000,0.00862069
185095,0.32900000,0.00814176
185096,0.36500000,0.00239464
185097,0.39650000,-0.00383142
185098,0.42200000,-0.01149425
185099,0.44700000,-0.01963602
185100,0.46500000,-0.02442529
185101,0.48150000,-0.02969349
185102,0.49350000,-0.03496169
185103,0.50100000,-0.03544061
185104,0.50250000,-0.03544061
185105,0.50400000,-0.03544061
185106,0.49950000,-0.03544061
185107,0.48900000,-0.03352490
185108,0.47700000,-0.03017241
185109,0.46500000,-0.02634100
185110,0.44550000,-0.02298851
185111,0.42200000,-0.02059387
185112,0.39800000,-0.01772031
185113,0.37250000,-0.01772031
185114,0.34250000,-0.01484674
185115,0.31100000,-0.01053640
185116,0.27500000,-0.01053640
185117,0.23900000,-0.01388889
185118,0.20050000,-0.01436782
185119,0.16000000,-0.01388889
185120,0.11800000,-0.01101533
185121,0.07900000,-0.01053640
185122,0.04050000,-0.00909962
185123,0.00150000,-0.00862069
185124,-0.03450000,-0.00670498
185125,-0.06900000,-0.00478927
185126,-0.10050000,-0.00431034
185127,-0.13200000,-0.00526820
185128,-0.16000000,-0.00143678
185129,-0.18400000,0.01197318
185130,-0.20800000,0.04454023
185131,-0.23050000,0.08764368
185132,-0.25000000,0.11542146
185133,-0.26650000,0.12452107
185134,-0.28600000,0.13218391
185135,-0.29950000,0.13984674
185136,-0.31300000,0.13314176
185137,-0.32800000,0.11829502
185138,-0.34100000,0.09482759
185139,-0.35450000,0.06609195
185140,-0.36500000,0.03400383
185141,-0.37400000,0.00000000
185142,-0.38450000,-0.02969349
185143,-0.39350000,-0.04837165
185144,-0.40250000,-0.05890805
185145,-0.41000000,-0.06513410
185146,-0.41750000,-0.06657088
185147,-0.42350000,-0.06178161
185148,-0.43100000,-0.04980843
185149,-0.43550000,-0.01101533
185150,-0.44000000,0.07710728
185151,-0.44450000,0.20258621
185152,-0.45200000,0.35296935
185153,-0.45650000,0.50191571
185154,-0.46100000,0.50095785
185155,-0.46400000,0.33045977
185156,-0.46850000,0.18486590
185157,-0.47150000,0.15948276
185158,-0.47450000,0.17768199
185159,-0.47900000,0.12978927
185160,-0.48200000,0.03352490
185161,-0.48500000,-0.01676245
185162,-0.48800000,-0.02442529
185163,-0.48950000,-0.04262452
185164,-0.49100000,-0.07231801
185165,-0.49100000,-0.09051724
185166,-0.49400000,-0.09530651
185167,-0.49400000,-0.09434866
185168,-0.49250000,-0.09147510
185169,-0.49400000,-0.08620690
185170,-0.49400000,-0.08093870
185171,-0.49250000,-0.07327586
185172,-0.49250000,-0.06321839
185173,-0.49100000,-0.05411877
185174,-0.49100000,-0.04741379
185175,-0.48950000,-0.03735632
185176,-0.48650000,-0.03160920
185177,-0.48500000,-0.02969349
185178,-0.48200000,-0.02873563
185179,-0.47900000,-0.02538314
185180,-0.47450000,-0.02250958
185181,-0.46700000,-0.01628352
185182,-0.45800000,-0.00909962
185183,-0.44450000,-0.00670498
185184,-0.42650000,-0.00909962
185185,-0.40100000,-0.01005747
185186,-0.36650000,-0.00862069
185187,-0.32800000,-0.00670498
185188,-0.28000000,-0.00526820
185189,-0.22600000,-0.00574713
185190,-0.16600000,-0.00909962
185191,-0.10350000,-0.01245211
185192,-0.03300000,-0.01724138
185193,0.03000000,-0.01628352
185194,0.09250000,-0.01197318
185195,0.15100000,-0.00526820
185196,0.20500000,0.00191571
185197,0.25400000,0.00862069
185198,0.29750000,0.01197318
185199,0.33800000,0.01532567
185200,0.37400000,0.01532567
185201,0.40700000,0.00478927
185202,0.43200000,-0.00766284
185203,0.45600000,-0.01580460
185204,0.47700000,-0.01915709
185205,0.49050000,-0.02490421
185206,0.50250000,-0.02777778
185207,0.50850000,-0.02681992
185208,0.51300000,-0.02442529
185209,0.51150000,-0.02490421
185210,0.50850000,-0.02490421
185211,0.49950000,-0.02490421
185212,0.48900000,-0.02346743
185213,0.47400000,-0.02346743
185214,0.45600000,-0.02155172
185215,0.43500000,-0.01724138
185216,0.41000000,-0.01101533
185217,0.38300000,-0.00862069
185218,0.35300000,-0.01005747
185219,0.32000000,-0.01053640
185220,0.28400000,-0.00862069
185221,0.24650000,-0.00670498
185222,0.20800000,-0.00574713
185223,0.16750000,-0.00239464
185224,0.12700000,0.00000000
185225,0.08650000,0.00000000
185226,0.04600000,-0.00143678
185227,0.00750000,-0.00143678
185228,-0.02700000,0.00095785
185229,-0.06450000,0.00095785
185230,-0.09600000,0.00000000
185231,-0.12750000,0.00000000
185232,-0.15400000,0.00191571
185233,-0.17950000,0.01772031
185234,-0.20350000,0.05316092
185235,-0.22600000,0.09291188
185236,-0.24700000,0.11494253
185237,-0.26500000,0.12404215
185238,-0.28150000,0.12931034
185239,-0.29950000,0.13362069
185240,-0.31300000,0.13074713
185241,-0.32800000,0.11685824
185242,-0.33950000,0.09099617
185243,-0.35150000,0.06273946
185244,-0.36500000,0.03304598
185245,-0.37550000,-0.00095785
185246,-0.38450000,-0.02969349
185247,-0.39350000,-0.04837165
185248,-0.40250000,-0.05795019
185249,-0.41000000,-0.06321839
185250,-0.41900000,-0.06178161
185251,-0.42500000,-0.05890805
185252,-0.43100000,-0.04645594
185253,-0.43550000,0.00239464
185254,-0.44300000,0.10105364
185255,-0.44750000,0.22557471
185256,-0.45400000,0.37500000
185257,-0.45700000,0.51101533
185258,-0.46300000,0.48323755
185259,-0.46750000,0.30986590
185260,-0.47050000,0.18055556
185261,-0.47350000,0.16858238
185262,-0.47800000,0.18007663
185263,-0.48100000,0.11829502
185264,-0.48400000,0.02490421
185265,-0.48700000,-0.01197318
185266,-0.48850000,-0.01580460
185267,-0.49000000,-0.04118774
185268,-0.49150000,-0.07614943
185269,-0.49450000,-0.09434866
185270,-0.49600000,-0.09818008
185271,-0.49600000,-0.09530651
185272,-0.49600000,-0.09003831
185273,-0.49750000,-0.08572797
185274,-0.49750000,-0.07902299
185275,-0.49600000,-0.07183908
185276,-0.49600000,-0.06513410
185277,-0.49450000,-0.06130268
185278,-0.49450000,-0.05555556
185279,-0.49300000,-0.04837165
185280,-0.49000000,-0.04022989
185281,-0.48850000,-0.03065134
185282,-0.48550000,-0.02298851
185283,-0.48250000,-0.01772031
185284,-0.47650000,-0.01436782
185285,-0.47050000,-0.01053640
185286,-0.46000000,-0.00862069
185287,-0.44350000,-0.00862069
185288,-0.42200000,-0.00862069
185289,-0.39650000,-0.00670498
185290,-0.36050000,-0.00478927
185291,-0.31950000,-0.00239464
185292,-0.26850000,-0.00191571
185293,-0.21100000,-0.00526820
185294,-0.15100000,-0.00909962
185295,-0.08600000,-0.01436782
185296,-0.02100000,-0.01724138
185297,0.04200000,-0.01628352
185298,0.10400000,-0.01197318
185299,0.16150000,-0.00383142
185300,0.21550000,0.00622605
185301,0.26400000,0.01532567
185302,0.30900000,0.02059387
185303,0.34700000,0.02011494
185304,0.38450000,0.01197318
185305,0.41300000,0.00000000
185306,0.44200000,-0.01197318
185307,0.46450000,-0.01724138
185308,0.48250000,-0.02011494
185309,0.49900000,-0.02442529
185310,0.50800000,-0.02681992
185311,0.51550000,-0.02681992
185312,0.51550000,-0.02777778
185313,0.51550000,-0.02873563
185314,0.51100000,-0.03017241
185315,0.50350000,-0.02681992
185316,0.49000000,-0.02298851
185317,0.47500000,-0.02346743
185318,0.45550000,-0.02155172
185319,0.43450000,-0.01772031
185320,0.41000000,-0.01436782
185321,0.38150000,-0.01053640
185322,0.35150000,-0.00862069
185323,0.31800000,-0.00335249
185324,0.28350000,-0.00047893
185325,0.24600000,-0.00478927
185326,0.20500000,-0.00383142
185327,0.16450000,-0.00143678
185328,0.12350000,0.00000000
185329,0.08300000,0.00000000
185330,0.04200000,0.00095785
185331,0.00150000,0.00095785
185332,-0.03300000,0.00000000
185333,-0.06950000,0.00000000
185334,-0.10400000,0.00143678
185335,-0.13250000,0.00287356
185336,-0.16150000,0.00478927
185337,-0.18850000,0.02155172
185338,-0.21100000,0.05986590
185339,-0.23350000,0.10296935
185340,-0.25500000,0.12452107
185341,-0.27450000,0.13314176
185342,-0.29100000,0.14224138
185343,-0.30750000,0.14463602
185344,-0.32550000,0.13457854
185345,-0.33750000,0.11350575
185346,-0.35300000,0.08716475
185347,-0.36350000,0.05938697
185348,-0.37550000,0.02634100
185349,-0.38600000,-0.00622605
185350,-0.39500000,-0.03304598
185351,-0.40400000,-0.05220307
185352,-0.41300000,-0.06130268
185353,-0.42050000,-0.06321839
185354,-0.42800000,-0.06130268
185355,-0.43550000,-0.05890805
185356,-0.44050000,-0.04310345
185357,-0.44650000,0.01388889
185358,-0.45400000,0.11733716
185359,-0.45850000,0.24856322
185360,-0.46150000,0.40325670
185361,-0.46600000,0.52011494
185362,-0.47050000,0.45785441
185363,-0.47500000,0.27777778
185364,-0.47800000,0.16906130
185365,-0.48250000,0.16954023
185366,-0.48550000,0.17432950
185367,-0.49000000,0.10680077
185368,-0.49150000,0.02394636
185369,-0.49450000,-0.00574713
185370,-0.49600000,-0.01532567
185371,-0.49750000,-0.04789272
185372,-0.49900000,-0.07950192
185373,-0.50050000,-0.09147510
185374,-0.50200000,-0.09243295
185375,-0.50500000,-0.08955939
185376,-0.50500000,-0.08429119
185377,-0.50350000,-0.07519157
185378,-0.50350000,-0.06513410
185379,-0.50350000,-0.05842912
185380,-0.50050000,-0.05555556
185381,-0.50050000,-0.05316092
185382,-0.49900000,-0.04741379
185383,-0.49750000,-0.03879310
185384,-0.48250000,-0.03065134
185385,-0.47950000,-0.02298851
185386,-0.47650000,-0.01915709
185387,-0.47200000,-0.01245211
185388,-0.46750000,-0.00526820
185389,-0.45850000,-0.00047893
185390,-0.44800000,0.00287356
185391,-0.43000000,0.00622605
185392,-0.40750000,0.01005747
185393,-0.37600000,0.01197318
185394,-0.33850000,0.01149425
185395,-0.29450000,0.01580460
185396,-0.24050000,0.02011494
185397,-0.18200000,0.01532567
185398,-0.12150000,0.00478927
185399,-0.05400000,-0.00047893
185400,0.01050000,-0.00622605
185401,0.07400000,-0.01005747
185402,0.13700000,-0.00862069
185403,0.19400000,-0.00478927
185404,0.24850000,0.00239464
185405,0.29500000,0.01149425
185406,0.34150000,0.01340996
185407,0.38050000,0.01005747
185408,0.41650000,0.00670498
185409,0.44700000,0.00095785
185410,0.47400000,-0.00862069
185411,0.49650000,-0.01580460
185412,0.51450000,-0.02107280
185413,0.52950000,-0.02203065
185414,0.54000000,-0.02250958
185415,0.54600000,-0.02442529
185416,0.54750000,-0.02346743
185417,0.54900000,-0.02346743
185418,0.54300000,-0.02155172
185419,0.53250000,-0.01772031
185420,0.52200000,-0.01628352
185421,0.50550000,-0.01628352
185422,0.48750000,-0.01484674
185423,0.46500000,-0.01340996
185424,0.44100000,-0.01101533
185425,0.41200000,-0.00862069
185426,0.38050000,-0.00526820
185427,0.35050000,-0.00191571
185428,0.31450000,0.00000000
185429,0.27850000,0.00143678
185430,0.23900000,0.00431034
185431,0.20000000,0.00814176
185432,0.16100000,0.00670498
185433,0.11900000,0.00478927
185434,0.08150000,0.00239464
185435,0.04050000,0.00000000
185436,0.00450000,0.00143678
185437,-0.03000000,0.00095785
185438,-0.06300000,0.00095785
185439,-0.09150000,0.00239464
185440,-0.12000000,0.00622605
185441,-0.14450000,0.01101533
185442,-0.16700000,0.03687739
185443,-0.18800000,0.07806513
185444,-0.20750000,0.11254789
185445,-0.22550000,0.12931034
185446,-0.24050000,0.13553640
185447,-0.25550000,0.13745211
185448,-0.29250000,0.13409962
185449,-0.30450000,0.12500000
185450,-0.31800000,0.10344828
185451,-0.33000000,0.07327586
185452,-0.34200000,0.04501916
185453,-0.35300000,0.00909962
185454,-0.36350000,-0.02442529
185455,-0.36950000,-0.04837165
185456,-0.37850000,-0.06082375
185457,-0.38750000,-0.06704981
185458,-0.39500000,-0.06992337
185459,-0.40250000,-0.06944444
185460,-0.40700000,-0.06034483
185461,-0.41450000,-0.02346743
185462,-0.42050000,0.05938697
185463,-0.42500000,0.18965517
185464,-0.42950000,0.36398467
185465,-0.43400000,0.57854406
185466,-0.43850000,0.68247126
185467,-0.44150000,0.55028736
185468,-0.44450000,0.32758621
185469,-0.44950000,0.20593870
185470,-0.45100000,0.16187739
185471,-0.45400000,0.06609195
185472,-0.45550000,-0.06417625
185473,-0.45700000,-0.10680077
185474,-0.45850000,-0.08285441
185475,-0.46000000,-0.07519157
185476,-0.46000000,-0.08955939
185477,-0.46000000,-0.09674330
185478,-0.46300000,-0.09291188
185479,-0.46150000,-0.08477011
185480,-0.46000000,-0.07710728
185481,-0.46150000,-0.06848659
185482,-0.45850000,-0.06130268
185483,-0.45700000,-0.05459770
185484,-0.45550000,-0.04741379
185485,-0.45400000,-0.03879310
185486,-0.45250000,-0.03065134
185487,-0.44950000,-0.02155172
185488,-0.44650000,-0.01532567
185489,-0.44300000,-0.01005747
185490,-0.44000000,-0.00191571
185491,-0.43400000,0.01005747
185492,-0.42800000,0.02203065
185493,-0.42050000,0.03208812
185494,-0.41000000,0.04166667
185495,-0.39500000,0.04885057
185496,-0.37100000,0.05411877
185497,-0.34200000,0.05938697
185498,-0.30600000,0.06369732
185499,-0.26250000,0.06800766
185500,-0.21100000,0.06944444
185501,-0.15500000,0.06417625
185502,-0.09500000,0.05555556
185503,-0.03150000,0.04166667
185504,0.03300000,0.02777778
185505,0.09500000,0.01388889
185506,0.15550000,0.00478927
185507,0.21100000,0.00095785
185508,0.26250000,-0.00383142
185509,0.30750000,-0.00957854
185510,0.35150000,-0.01101533
185511,0.38600000,-0.01053640
185512,0.41900000,-0.01724138
185513,0.44800000,-0.02634100
185514,0.47200000,-0.03400383
185515,0.49150000,-0.04310345
185516,0.50800000,-0.04932950
185517,0.51850000,-0.05268199
185518,0.52650000,-0.05651341
185519,0.52950000,-0.05938697
185520,0.52950000,-0.06034483
185521,0.52350000,-0.05986590
185522,0.51550000,-0.05699234
185523,0.50500000,-0.05268199
185524,0.49150000,-0.04789272
185525,0.47350000,-0.04597701
