'sample interval','PLETH ','II '
147230,0.02200000,0.00781861
147231,0.10850000,-0.00312744
147232,0.13050000,-0.01329163
147233,0.15200000,-0.02032838
147234,0.19550000,-0.02814699
147235,0.21700000,-0.02971071
147236,0.23900000,-0.02971071
147237,0.23900000,-0.02971071
147238,0.28200000,-0.02892885
147239,0.30400000,-0.02423769
147240,0.32550000,-0.02267396
147241,0.32550000,-0.02267396
147242,0.34700000,-0.01798280
147243,0.32550000,-0.01172791
147244,0.34700000,-0.01094605
147245,0.34700000,-0.01172791
147246,0.32550000,-0.01094605
147247,0.32550000,-0.01094605
147248,0.32550000,-0.00390930
147249,0.32550000,0.00234558
147250,0.30400000,0.00469116
147251,0.28200000,0.00469116
147252,0.28200000,0.00469116
147253,0.26050000,0.00469116
147254,0.26050000,0.00469116
147255,0.23900000,0.00469116
147256,0.19550000,0.00469116
147257,0.15200000,0.00469116
147258,0.15200000,0.00469116
147259,0.10850000,0.00469116
147260,0.08700000,0.00469116
147261,0.08700000,0.00469116
147262,0.04350000,0.00469116
147263,0.02200000,0.00781861
147264,0.02200000,0.01641908
147265,0.00000000,0.01641908
147266,-0.02150000,0.01172791
147267,-0.04300000,0.01329163
147268,-0.06500000,0.01954652
147269,-0.06500000,0.03440188
147270,-0.08650000,0.06333073
147271,-0.10800000,0.08835027
147272,-0.08650000,0.10242377
147273,-0.08650000,0.11571540
147274,-0.08650000,0.12431587
147275,-0.08650000,0.12118843
147276,-0.08650000,0.10242377
147277,-0.10800000,0.07974980
147278,-0.10800000,0.05629398
147279,-0.13000000,0.03362002
147280,-0.15150000,0.01172791
147281,-0.15150000,-0.00703675
147282,-0.17350000,-0.02580141
147283,-0.19500000,-0.03596560
147284,-0.17350000,-0.04065676
147285,-0.19500000,-0.04065676
147286,-0.21650000,-0.03674746
147287,-0.23850000,-0.00781861
147288,-0.23850000,0.07584050
147289,-0.26000000,0.20328382
147290,-0.23850000,0.33541830
147291,-0.26000000,0.45191556
147292,-0.28150000,0.44878812
147293,-0.30350000,0.27834246
147294,-0.28150000,0.12040657
147295,-0.30350000,0.12118843
147296,-0.32500000,0.18921032
147297,-0.30350000,0.18373729
147298,-0.32500000,0.10398749
147299,-0.32500000,0.02971071
147300,-0.34700000,-0.00547303
147301,-0.34700000,-0.02971071
147302,-0.32500000,-0.05238468
147303,-0.34700000,-0.06176701
147304,-0.34700000,-0.05473026
147305,-0.34700000,-0.04847537
147306,-0.36850000,-0.04612979
147307,-0.32500000,-0.04378421
147308,-0.34750000,-0.03752932
147309,-0.34750000,-0.03205629
147310,-0.32700000,-0.02814699
147311,-0.34750000,-0.02423769
147312,-0.34750000,-0.01720094
147313,-0.34750000,-0.01172791
147314,-0.32700000,-0.01094605
147315,-0.32700000,-0.00390930
147316,-0.32700000,0.00469116
147317,-0.34750000,0.00469116
147318,-0.34750000,0.00703675
147319,-0.32700000,0.01407349
147320,-0.32700000,0.01876466
147321,-0.34750000,0.02032838
147322,-0.32700000,0.02111024
147323,-0.34750000,0.02189210
147324,-0.34750000,0.02189210
147325,-0.34750000,0.02189210
147326,-0.32700000,0.02111024
147327,-0.32700000,0.01641908
147328,-0.30650000,0.00860047
147329,-0.28600000,0.00469116
147330,-0.28600000,0.00469116
147331,-0.22500000,0.01250977
147332,-0.18400000,0.01954652
147333,-0.14300000,0.02267396
147334,-0.10250000,0.01876466
147335,-0.04100000,0.01329163
147336,0.02050000,0.00469116
147337,0.06100000,-0.00312744
147338,0.10200000,-0.01407349
147339,0.12250000,-0.02345582
147340,0.14300000,-0.02814699
147341,0.18400000,-0.02971071
147342,0.18400000,-0.02971071
147343,0.22450000,-0.02971071
147344,0.24500000,-0.02971071
147345,0.24500000,-0.02971071
147346,0.26550000,-0.02658327
147347,0.26550000,-0.02032838
147348,0.26550000,-0.01720094
147349,0.30650000,-0.01720094
147350,0.30650000,-0.01641908
147351,0.32700000,-0.01172791
147352,0.30650000,-0.01094605
147353,0.30650000,-0.01172791
147354,0.30650000,-0.01094605
147355,0.30650000,-0.00938233
147356,0.28600000,-0.00625489
147357,0.28600000,-0.00625489
147358,0.26550000,-0.01094605
147359,0.24500000,-0.01094605
147360,0.24500000,-0.00547303
147361,0.22450000,-0.00078186
147362,0.18400000,0.00234558
147363,0.16350000,0.00469116
147364,0.12250000,0.00469116
147365,0.12250000,0.00156372
147366,0.08150000,-0.00078186
147367,0.08150000,0.00000000
147368,0.04100000,0.00000000
147369,0.02050000,0.00234558
147370,0.00000000,0.00469116
147371,0.02050000,0.00469116
147372,0.00000000,0.00469116
147373,-0.01950000,0.00469116
147374,-0.03900000,0.01329163
147375,-0.05900000,0.03440188
147376,-0.07850000,0.06098514
147377,-0.07850000,0.08209539
147378,-0.09800000,0.09616888
147379,-0.09800000,0.11336982
147380,-0.11750000,0.11884285
147381,-0.11750000,0.10555121
147382,-0.11750000,0.08835027
147383,-0.11750000,0.06802189
147384,-0.13750000,0.04300235
147385,-0.11750000,0.02111024
147386,-0.13750000,-0.00390930
147387,-0.15700000,-0.02111024
147388,-0.15700000,-0.03127443
147389,-0.17650000,-0.04065676
147390,-0.19600000,-0.04534793
147391,-0.21600000,-0.04612979
147392,-0.19600000,-0.03440188
147393,-0.21600000,0.01016419
147394,-0.23550000,0.11415168
147395,-0.23550000,0.24081314
147396,-0.25500000,0.36903831
147397,-0.25500000,0.46598905
147398,-0.27450000,0.40422205
147399,-0.29450000,0.20250195
147400,-0.29450000,0.08444097
147401,-0.31400000,0.12197029
147402,-0.31400000,0.18921032
147403,-0.33350000,0.16653636
147404,-0.31400000,0.07427678
147405,-0.33350000,0.00078186
147406,-0.35300000,-0.02658327
147407,-0.35300000,-0.04456607
147408,-0.37300000,-0.05629398
147409,-0.35300000,-0.05238468
147410,-0.35300000,-0.04691165
147411,-0.35300000,-0.04925723
147412,-0.37300000,-0.04769351
147413,-0.37300000,-0.04612979
147414,-0.41200000,-0.04065676
147415,-0.41200000,-0.03440188
147416,-0.41200000,-0.02892885
147417,-0.43150000,-0.02580141
147418,-0.41200000,-0.01720094
147419,-0.43150000,-0.01172791
147420,-0.43150000,-0.01094605
147421,-0.43150000,-0.00390930
147422,-0.41200000,0.00781861
147423,-0.41200000,0.01876466
147424,-0.41200000,0.02267396
147425,-0.41200000,0.02189210
147426,-0.41200000,0.02189210
147427,-0.39250000,0.02189210
147428,-0.41200000,0.02189210
147429,-0.39250000,0.02189210
147430,-0.41200000,0.02189210
147431,-0.43150000,0.02189210
147432,-0.41200000,0.02189210
147433,-0.41200000,0.02189210
147434,-0.39250000,0.02189210
147435,-0.37300000,0.02189210
147436,-0.35300000,0.02189210
147437,-0.33350000,0.02189210
147438,-0.29450000,0.02423769
147439,-0.23550000,0.03127443
147440,-0.19600000,0.03127443
147441,-0.15700000,0.02501955
147442,-0.11750000,0.02111024
147443,-0.05900000,0.01329163
147444,-0.01950000,0.00156372
147445,0.00000000,-0.00781861
147446,0.03950000,-0.01172791
147447,0.05900000,-0.01094605
147448,0.11800000,-0.01172791
147449,0.11800000,-0.01094605
147450,0.13750000,-0.01172791
147451,0.15700000,-0.01094605
147452,0.17650000,-0.01172791
147453,0.15700000,-0.00625489
147454,0.17650000,-0.00156372
147455,0.19650000,-0.00234558
147456,0.19650000,0.00000000
147457,0.19650000,0.00234558
147458,0.17650000,0.00469116
147459,0.17650000,0.00469116
147460,0.17650000,0.00469116
147461,0.17650000,0.00469116
147462,0.17650000,0.00469116
147463,0.17650000,0.00469116
147464,0.15700000,0.00156372
147465,0.13750000,-0.00078186
147466,0.11800000,0.00000000
147467,0.09800000,0.00156372
147468,0.09800000,0.00000000
147469,0.05900000,-0.00234558
147470,0.03950000,-0.00547303
147471,0.01950000,-0.00078186
147472,0.00000000,0.00000000
147473,0.00000000,0.00000000
147474,-0.01950000,0.00000000
147475,-0.05900000,0.00234558
147476,-0.07850000,0.00469116
147477,-0.07850000,0.00390930
147478,-0.09800000,0.00000000
147479,-0.09800000,0.00469116
147480,-0.11750000,0.00547303
147481,-0.13750000,0.01329163
147482,-0.15700000,0.03674746
147483,-0.13750000,0.06880375
147484,-0.15700000,0.08835027
147485,-0.17650000,0.09851446
147486,-0.17650000,0.10476935
147487,-0.15700000,0.10711493
147488,-0.17650000,0.09695074
147489,-0.19600000,0.07974980
147490,-0.21600000,0.05707584
147491,-0.19600000,0.03909304
147492,-0.21600000,0.01407349
147493,-0.21600000,-0.01641908
147494,-0.19600000,-0.03674746
147495,-0.21600000,-0.04847537
147496,-0.21600000,-0.05238468
147497,-0.23550000,-0.05160281
147498,-0.23550000,-0.05551212
147499,-0.23550000,-0.04065676
147500,-0.18900000,0.02501955
147501,-0.18900000,0.14855356
147502,-0.20750000,0.30258014
147503,-0.20750000,0.47849883
147504,-0.24550000,0.58639562
147505,-0.24550000,0.47849883
147506,-0.26450000,0.24472244
147507,-0.26450000,0.14464425
147508,-0.24550000,0.18921032
147509,-0.26450000,0.17591869
147510,-0.26450000,0.06020328
147511,-0.24550000,-0.04378421
147512,-0.26450000,-0.07974980
147513,-0.28300000,-0.08287725
147514,-0.26450000,-0.09069586
147515,-0.28300000,-0.08913213
147516,-0.26450000,-0.08287725
147517,-0.26450000,-0.07193120
147518,-0.28300000,-0.06098514
147519,-0.28300000,-0.05394840
147520,-0.26450000,-0.04691165
147521,-0.26450000,-0.04612979
147522,-0.26450000,-0.04065676
147523,-0.28300000,-0.03205629
147524,-0.24550000,-0.02267396
147525,-0.26450000,-0.01485536
147526,-0.26450000,-0.00312744
147527,-0.24550000,0.00781861
147528,-0.24550000,0.01876466
147529,-0.24550000,0.02267396
147530,-0.22650000,0.02814699
147531,-0.20750000,0.04065676
147532,-0.18900000,0.05082095
147533,-0.20750000,0.05551212
147534,-0.18900000,0.05942142
147535,-0.17000000,0.06802189
147536,-0.17000000,0.07271306
147537,-0.15100000,0.07349492
147538,-0.15100000,0.07349492
147539,-0.13200000,0.07036747
147540,-0.11350000,0.05629398
147541,-0.09450000,0.04300235
147542,-0.07550000,0.03674746
147543,-0.03800000,0.03127443
147544,-0.01900000,0.02501955
147545,0.03750000,0.02189210
147546,0.07550000,0.02189210
147547,0.11300000,0.02189210
147548,0.17000000,0.01876466
147549,0.20750000,0.01329163
147550,0.26400000,0.00234558
147551,0.30200000,-0.00860047
147552,0.33950000,-0.01954652
147553,0.35850000,-0.02580141
147554,0.39650000,-0.02892885
147555,0.41500000,-0.02971071
147556,0.43400000,-0.02658327
147557,0.45300000,-0.01954652
147558,0.47200000,-0.01172791
147559,0.50950000,-0.01094605
147560,0.52850000,-0.01172791
147561,0.52850000,-0.01094605
147562,0.52850000,-0.01172791
147563,0.54750000,-0.01094605
147564,0.52850000,-0.00938233
147565,0.54750000,-0.00312744
147566,0.52850000,0.00234558
147567,0.52850000,0.00469116
147568,0.52850000,0.00469116
147569,0.50950000,0.00469116
147570,0.49050000,0.00469116
147571,0.49050000,0.00469116
147572,0.47200000,0.01016419
147573,0.45300000,0.00860047
147574,0.41500000,0.00469116
147575,0.39650000,0.00156372
147576,0.35850000,-0.00078186
147577,0.35850000,0.00000000
147578,0.33950000,0.00390930
147579,0.30200000,0.00469116
147580,0.28300000,0.00469116
147581,0.26400000,0.00469116
147582,0.24550000,0.00469116
147583,0.22650000,0.00469116
147584,0.20750000,0.00469116
147585,0.20750000,0.00469116
147586,0.20750000,0.00469116
147587,0.18850000,0.00469116
147588,0.17000000,0.01329163
147589,0.17000000,0.03362002
147590,0.15100000,0.05863956
147591,0.15100000,0.08209539
147592,0.13200000,0.09460516
147593,0.13200000,0.10946052
147594,0.11300000,0.11571540
147595,0.11300000,0.10320563
147596,0.09450000,0.08444097
147597,0.07550000,0.06176701
147598,0.05650000,0.03909304
147599,0.03750000,0.01720094
147600,0.01900000,-0.00547303
147601,0.00000000,-0.02580141
147602,0.01900000,-0.03596560
147603,0.00000000,-0.04143862
147604,-0.01900000,-0.04534793
147605,-0.01900000,-0.04612979
147606,-0.03800000,-0.03049257
147607,-0.03800000,0.02658327
147608,-0.05650000,0.13369820
147609,-0.05650000,0.26974199
147610,-0.07550000,0.41751368
147611,-0.07550000,0.51211884
147612,-0.09450000,0.42298671
147613,-0.09450000,0.20953870
147614,-0.11350000,0.10555121
147615,-0.09450000,0.16028147
147616,-0.11350000,0.21032056
147617,-0.13200000,0.15715403
147618,-0.11350000,0.05473026
147619,-0.13200000,-0.00781861
147620,-0.15100000,-0.02892885
147621,-0.17000000,-0.05082095
147622,-0.17000000,-0.06567631
147623,-0.15100000,-0.06645817
147624,-0.17000000,-0.06020328
147625,-0.18900000,-0.05473026
147626,-0.20750000,-0.04925723
147627,-0.18900000,-0.04534793
147628,-0.24500000,-0.04065676
147629,-0.26400000,-0.03440188
147630,-0.22650000,-0.02892885
147631,-0.24500000,-0.02580141
147632,-0.24500000,-0.01720094
147633,-0.24500000,-0.01172791
147634,-0.24500000,-0.00781861
147635,-0.24500000,0.00078186
147636,-0.24500000,0.00547303
147637,-0.24500000,0.00781861
147638,-0.24500000,0.01641908
147639,-0.26400000,0.02189210
147640,-0.24500000,0.02189210
147641,-0.24500000,0.02189210
147642,-0.24500000,0.02189210
147643,-0.26400000,0.02189210
147644,-0.24500000,0.02189210
147645,-0.24500000,0.02189210
147646,-0.24500000,0.02111024
147647,-0.22650000,0.01641908
147648,-0.22650000,0.00860047
147649,-0.18850000,0.00156372
147650,-0.18850000,0.00000000
147651,-0.15100000,0.00469116
147652,-0.11300000,0.01016419
147653,-0.07550000,0.01094605
147654,-0.01850000,0.00781861
147655,0.00000000,0.00156372
147656,0.03800000,-0.00860047
147657,0.09450000,-0.01720094
147658,0.11350000,-0.02580141
147659,0.18900000,-0.03674746
147660,0.20800000,-0.04378421
147661,0.20800000,-0.04612979
147662,0.22650000,-0.04691165
147663,0.26450000,-0.04691165
147664,0.26450000,-0.04691165
147665,0.26450000,-0.04691165
147666,0.28350000,-0.04378421
147667,0.28350000,-0.03987490
147668,0.30200000,-0.03752932
147669,0.28350000,-0.03362002
147670,0.30200000,-0.02892885
147671,0.32100000,-0.02345582
147672,0.30200000,-0.01720094
147673,0.30200000,-0.01720094
147674,0.30200000,-0.01407349
147675,0.26450000,-0.01094605
147676,0.26450000,-0.01172791
147677,0.24550000,-0.01094605
147678,0.24550000,-0.01172791
147679,0.22650000,-0.01094605
147680,0.20800000,-0.01172791
147681,0.18900000,-0.01094605
147682,0.18900000,-0.01172791
147683,0.17000000,-0.01094605
147684,0.15100000,-0.01172791
147685,0.13250000,-0.01094605
147686,0.09450000,-0.01172791
147687,0.11350000,-0.01094605
147688,0.07550000,-0.01172791
147689,0.05700000,-0.01094605
147690,0.01900000,-0.01172791
147691,0.03800000,-0.00625489
147692,-0.01750000,-0.00390930
147693,-0.01750000,-0.00547303
147694,-0.03450000,0.00000000
147695,-0.05200000,0.01876466
147696,-0.05200000,0.04300235
147697,-0.06950000,0.07193120
147698,-0.06950000,0.08835027
147699,-0.06950000,0.09929633
147700,-0.08700000,0.10946052
147701,-0.08700000,0.10555121
147702,-0.08700000,0.08835027
147703,-0.10400000,0.06333073
147704,-0.08700000,0.03909304
147705,-0.10400000,0.01954652
147706,-0.12150000,0.00000000
147707,-0.13900000,-0.02189210
147708,-0.15650000,-0.03752932
147709,-0.15650000,-0.04612979
147710,-0.17350000,-0.04691165
147711,-0.19100000,-0.04691165
147712,-0.17350000,-0.04300235
147713,-0.19100000,-0.01485536
147714,-0.20850000,0.06724003
147715,-0.22600000,0.19390149
147716,-0.22600000,0.32447224
147717,-0.24300000,0.44409695
147718,-0.26050000,0.44487881
147719,-0.24300000,0.26896013
147720,-0.26050000,0.10086005
147721,-0.26050000,0.09773260
147722,-0.27800000,0.16888194
147723,-0.29550000,0.17279124
147724,-0.27800000,0.09225958
147725,-0.27800000,0.01329163
147726,-0.27800000,-0.02189210
147727,-0.29550000,-0.04300235
147728,-0.29550000,-0.06724003
147729,-0.27800000,-0.07584050
147730,-0.29550000,-0.06880375
147731,-0.29550000,-0.06176701
147732,-0.31250000,-0.05707584
147733,-0.29550000,-0.05003909
147734,-0.31250000,-0.04612979
147735,-0.31250000,-0.04691165
147736,-0.31250000,-0.04378421
147737,-0.33000000,-0.03752932
147738,-0.34750000,-0.03127443
147739,-0.33000000,-0.02032838
147740,-0.33000000,-0.01407349
147741,-0.33000000,-0.01094605
147742,-0.33000000,-0.01172791
147743,-0.33000000,-0.00390930
147744,-0.31250000,0.00234558
147745,-0.31250000,0.00469116
147746,-0.31250000,0.00703675
147747,-0.31250000,0.01407349
147748,-0.33000000,0.01954652
147749,-0.33000000,0.01954652
147750,-0.31250000,0.01641908
147751,-0.31250000,0.02111024
147752,-0.31250000,0.01563722
147753,-0.31250000,0.00469116
147754,-0.29550000,-0.00312744
147755,-0.27800000,-0.00156372
147756,-0.24300000,0.00469116
147757,-0.24300000,0.00547303
147758,-0.19100000,0.01016419
147759,-0.15650000,0.01641908
147760,-0.12150000,0.02189210
147761,-0.06950000,0.01876466
147762,-0.03450000,0.01016419
147763,0.00000000,0.00234558
147764,0.03500000,-0.00860047
147765,0.06950000,-0.01720094
147766,0.08700000,-0.02267396
147767,0.10450000,-0.02345582
147768,0.12150000,-0.02814699
147769,0.15650000,-0.02971071
147770,0.17400000,-0.02971071
147771,0.20850000,-0.02971071
147772,0.20850000,-0.02892885
147773,0.20850000,-0.02423769
147774,0.24350000,-0.01720094
147775,0.22600000,-0.01641908
147776,0.24350000,-0.01172791
147777,0.22600000,-0.01094605
147778,0.22600000,-0.01094605
147779,0.24350000,-0.00625489
147780,0.24350000,-0.00625489
147781,0.20850000,-0.00625489
147782,0.20850000,-0.00312744
147783,0.20850000,0.00156372
147784,0.20850000,-0.00078186
147785,0.19100000,-0.00390930
147786,0.17400000,0.00078186
147787,0.15650000,0.00547303
147788,0.13900000,0.00469116
147789,0.10450000,0.00469116
147790,0.08700000,0.00469116
147791,0.08700000,0.00469116
147792,0.06950000,0.00469116
147793,0.03500000,0.00469116
147794,0.01750000,0.00469116
147795,0.00000000,0.00469116
147796,0.00000000,0.00469116
147797,-0.01750000,0.00469116
147798,0.00000000,0.00469116
147799,-0.01750000,0.00469116
147800,-0.03450000,0.00781861
147801,-0.05200000,0.02267396
147802,-0.05200000,0.05003909
147803,-0.06950000,0.07896794
147804,-0.08700000,0.09382330
147805,-0.08700000,0.10555121
147806,-0.08700000,0.11806099
147807,-0.10400000,0.11649726
147808,-0.08700000,0.10242377
147809,-0.08700000,0.08444097
147810,-0.10400000,0.06176701
147811,-0.12150000,0.03909304
147812,-0.13900000,0.01720094
147813,-0.15650000,-0.00547303
147814,-0.13900000,-0.02501955
147815,-0.15650000,-0.03205629
147816,-0.17350000,-0.03440188
147817,-0.17350000,-0.03674746
147818,-0.19100000,-0.03752932
147819,-0.20850000,-0.01563722
147820,-0.18250000,0.05473026
147821,-0.20050000,0.17122752
147822,-0.20050000,0.29945270
147823,-0.21900000,0.43002346
147824,-0.23700000,0.47849883
147825,-0.23700000,0.34167318
147826,-0.23700000,0.14855356
147827,-0.25550000,0.10633307
147828,-0.25550000,0.17435496
147829,-0.27350000,0.20093823
147830,-0.27350000,0.13448006
147831,-0.25550000,0.04769351
147832,-0.27350000,-0.00234558
147833,-0.29200000,-0.02423769
147834,-0.27350000,-0.04534793
147835,-0.29200000,-0.05942142
147836,-0.31000000,-0.06020328
147837,-0.29200000,-0.05394840
147838,-0.31000000,-0.04691165
147839,-0.32850000,-0.04612979
147840,-0.32850000,-0.04065676
147841,-0.31000000,-0.03283815
147842,-0.31000000,-0.02658327
147843,-0.32850000,-0.02658327
147844,-0.32850000,-0.02580141
147845,-0.32850000,-0.02032838
147846,-0.32850000,-0.01407349
147847,-0.34650000,-0.01016419
147848,-0.32850000,-0.00469116
147849,-0.32850000,0.00234558
147850,-0.32850000,0.00469116
147851,-0.32850000,0.00469116
147852,-0.32850000,0.00469116
147853,-0.32850000,0.00781861
147854,-0.29200000,0.00781861
147855,-0.29200000,0.00703675
147856,-0.31000000,0.00469116
147857,-0.31000000,0.00156372
147858,-0.31000000,-0.00078186
147859,-0.29200000,0.00000000
147860,-0.29200000,-0.00234558
147861,-0.27350000,-0.00625489
147862,-0.25550000,-0.01094605
147863,-0.21900000,-0.00860047
147864,-0.20050000,0.00156372
147865,-0.14600000,0.01094605
147866,-0.10950000,0.01016419
147867,-0.05450000,0.00547303
147868,-0.05450000,0.00390930
147869,0.00000000,-0.00469116
147870,0.05500000,-0.01485536
147871,0.09150000,-0.02032838
147872,0.12800000,-0.02580141
147873,0.14600000,-0.02971071
147874,0.16450000,-0.03596560
147875,0.18250000,-0.04065676
147876,0.20100000,-0.03518374
147877,0.23750000,-0.02971071
147878,0.25550000,-0.03127443
147879,0.25550000,-0.02814699
147880,0.27400000,-0.02892885
147881,0.27400000,-0.02658327
147882,0.27400000,-0.01720094
147883,0.29200000,-0.01172791
147884,0.27400000,-0.01094605
147885,0.27400000,-0.01172791
147886,0.29200000,-0.01094605
147887,0.25550000,-0.01172791
147888,0.25550000,-0.01094605
147889,0.25550000,-0.01172791
147890,0.23750000,-0.01094605
147891,0.23750000,-0.00469116
147892,0.21900000,-0.00078186
147893,0.20100000,-0.00390930
147894,0.18250000,-0.00078186
147895,0.16450000,0.00390930
147896,0.12800000,0.00469116
147897,0.14600000,0.00469116
147898,0.10950000,0.00469116
147899,0.09150000,0.00469116
147900,0.07300000,0.00469116
147901,0.07300000,0.00703675
147902,0.05500000,0.01407349
147903,0.03650000,0.01954652
147904,0.01850000,0.02189210
147905,0.00000000,0.01641908
147906,0.01850000,0.01641908
147907,0.00000000,0.02267396
147908,-0.01800000,0.03987490
147909,-0.03650000,0.06958561
147910,-0.05450000,0.09538702
147911,-0.07300000,0.11180610
147912,-0.05450000,0.12587959
147913,-0.07300000,0.13135262
147914,-0.09100000,0.12197029
147915,-0.10950000,0.10555121
147916,-0.12750000,0.08835027
147917,-0.10950000,0.06567631
147918,-0.10950000,0.03909304
147919,-0.12750000,0.01798280
147920,-0.12750000,-0.00078186
147921,-0.14600000,-0.01954652
147922,-0.14600000,-0.02814699
147923,-0.16400000,-0.02971071
147924,-0.16400000,-0.02971071
147925,-0.18250000,-0.02267396
147926,-0.16400000,0.01563722
147927,-0.16400000,0.10633307
147928,-0.18250000,0.23143081
147929,-0.20050000,0.36278342
147930,-0.20050000,0.46598905
147931,-0.21900000,0.42533229
147932,-0.21900000,0.23377639
147933,-0.23700000,0.10476935
147934,-0.25550000,0.13604378
147935,-0.25550000,0.19781079
147936,-0.25550000,0.17591869
147937,-0.27350000,0.08835027
147938,-0.27350000,0.01798280
147939,-0.27350000,-0.01172791
147940,-0.25550000,-0.03674746
147941,-0.27350000,-0.05942142
147942,-0.29200000,-0.06333073
147943,-0.31000000,-0.05942142
147944,-0.29200000,-0.05785770
147945,-0.31000000,-0.05785770
147946,-0.29200000,-0.05473026
147947,-0.31000000,-0.04691165
147948,-0.36550000,-0.04612979
147949,-0.38600000,-0.04065676
147950,-0.36550000,-0.03283815
147951,-0.36550000,-0.02892885
147952,-0.36550000,-0.02658327
147953,-0.38600000,-0.02267396
147954,-0.38600000,-0.02267396
147955,-0.36550000,-0.02032838
147956,-0.36550000,-0.01250977
147957,-0.36550000,-0.01094605
147958,-0.36550000,-0.00860047
147959,-0.36550000,-0.00078186
147960,-0.36550000,0.00156372
147961,-0.36550000,0.00000000
147962,-0.34500000,0.00312744
147963,-0.34500000,0.00000000
147964,-0.34500000,-0.00234558
147965,-0.36550000,-0.00860047
147966,-0.34500000,-0.01172791
147967,-0.34500000,-0.01094605
147968,-0.32500000,-0.01172791
147969,-0.28400000,-0.01094605
147970,-0.28400000,-0.00860047
147971,-0.24350000,0.00078186
147972,-0.20300000,0.00547303
147973,-0.14200000,0.00469116
147974,-0.10150000,0.00390930
147975,-0.06100000,-0.00312744
147976,0.02050000,-0.01563722
147977,0.06100000,-0.02658327
147978,0.08150000,-0.03205629
147979,0.12200000,-0.03987490
147980,0.14250000,-0.04300235
147981,0.18300000,-0.04612979
147982,0.20350000,-0.04691165
147983,0.22350000,-0.04691165
147984,0.26400000,-0.04612979
147985,0.26400000,-0.04143862
147986,0.26400000,-0.03752932
147987,0.30500000,-0.03205629
147988,0.30500000,-0.02892885
147989,0.32500000,-0.02971071
147990,0.30500000,-0.02971071
147991,0.32500000,-0.02971071
147992,0.32500000,-0.02892885
147993,0.30500000,-0.02423769
147994,0.30500000,-0.01954652
147995,0.30500000,-0.01798280
147996,0.30500000,-0.01720094
147997,0.24400000,-0.01954652
147998,0.24400000,-0.01798280
147999,0.22350000,-0.01407349
148000,0.22350000,-0.01016419
148001,0.20350000,-0.00781861
148002,0.18300000,-0.01094605
148003,0.14250000,-0.01172791
148004,0.12200000,-0.00781861
148005,0.12200000,-0.00156372
148006,0.10150000,0.00000000
148007,0.08150000,0.00390930
148008,0.06100000,0.00469116
148009,0.04100000,0.00469116
148010,0.02050000,0.00469116
148011,0.02050000,0.00469116
148012,0.00000000,0.00469116
148013,-0.04050000,0.00703675
148014,-0.02000000,0.01720094
148015,-0.04050000,0.04222048
148016,-0.08100000,0.07193120
148017,-0.10150000,0.08835027
148018,-0.08100000,0.09929633
148019,-0.12150000,0.10789679
148020,-0.12150000,0.10398749
148021,-0.14200000,0.08835027
148022,-0.16250000,0.06802189
148023,-0.14200000,0.04534793
148024,-0.16250000,0.02189210
148025,-0.18250000,0.00000000
148026,-0.20300000,-0.02189210
148027,-0.18250000,-0.03752932
148028,-0.20300000,-0.04612979
148029,-0.22350000,-0.04691165
148030,-0.24350000,-0.04691165
148031,-0.24350000,-0.04534793
148032,-0.24350000,-0.02736513
148033,-0.26400000,0.03362002
148034,-0.26400000,0.14933542
148035,-0.28400000,0.28146990
148036,-0.32500000,0.41360438
148037,-0.30450000,0.46911650
148038,-0.32500000,0.34010946
148039,-0.34500000,0.14308053
148040,-0.32500000,0.08600469
148041,-0.34500000,0.15246286
148042,-0.36550000,0.18530102
148043,-0.36550000,0.11884285
148044,-0.38600000,0.02267396
148045,-0.38600000,-0.03205629
148046,-0.40600000,-0.05551212
148047,-0.40600000,-0.07584050
148048,-0.42650000,-0.07974980
148049,-0.44650000,-0.07505864
148050,-0.42650000,-0.07505864
148051,-0.44650000,-0.07114934
148052,-0.46700000,-0.06333073
148053,-0.44650000,-0.05707584
148054,-0.46700000,-0.05003909
148055,-0.46700000,-0.04534793
148056,-0.48750000,-0.04065676
148057,-0.46700000,-0.03205629
148058,-0.48750000,-0.02032838
148059,-0.48750000,-0.01407349
148060,-0.46700000,-0.00781861
148061,-0.46700000,-0.00078186
148062,-0.46700000,0.00703675
148063,-0.46700000,0.01641908
148064,-0.44650000,0.02189210
148065,-0.46700000,0.02189210
148066,-0.48750000,0.02423769
148067,-0.46700000,0.03127443
148068,-0.46700000,0.03362002
148069,-0.46700000,0.02892885
148070,-0.44650000,0.02814699
148071,-0.44650000,0.03283815
148072,-0.44650000,0.03362002
148073,-0.44650000,0.02892885
148074,-0.42650000,0.02736513
148075,-0.40600000,0.02267396
148076,-0.34550000,0.02189210
148077,-0.28450000,0.02189210
148078,-0.26400000,0.02189210
148079,-0.22350000,0.02111024
148080,-0.18300000,0.01641908
148081,-0.14250000,0.00781861
148082,-0.10150000,-0.00547303
148083,-0.06100000,-0.02032838
148084,0.00000000,-0.02580141
148085,0.02000000,-0.02971071
148086,0.04050000,-0.03440188
148087,0.10150000,-0.03987490
148088,0.12150000,-0.04534793
148089,0.14200000,-0.04378421
148090,0.16250000,-0.03752932
148091,0.20300000,-0.03205629
148092,0.22350000,-0.02814699
148093,0.22350000,-0.02111024
148094,0.26400000,-0.01407349
148095,0.24350000,-0.01094605
148096,0.28400000,-0.01172791
148097,0.28400000,-0.01094605
