'sample interval','PLETH ','II '
181464,-0.49800000,0.00172117
181465,-0.50150000,0.00602410
181466,-0.50600000,0.04819277
181467,-0.50850000,0.05249570
181468,-0.51100000,-0.11617900
181469,-0.51300000,-0.42340792
181470,-0.51650000,-0.63511188
181471,-0.51700000,-0.58347676
181472,-0.51900000,-0.27710843
181473,-0.51800000,-0.12134251
181474,-0.51900000,-0.01204819
181475,-0.51800000,0.01032702
181476,-0.51400000,0.08089501
181477,-0.51250000,0.09552496
181478,-0.51000000,0.11445783
181479,-0.50750000,0.11876076
181480,-0.50400000,0.13339071
181481,-0.49850000,0.13339071
181482,-0.49250000,0.13339071
181483,-0.48650000,0.13339071
181484,-0.48150000,0.13339071
181485,-0.47450000,0.13339071
181486,-0.46850000,0.13339071
181487,-0.46500000,0.14285714
181488,-0.46150000,0.14285714
181489,-0.45900000,0.14716007
181490,-0.45900000,0.13769363
181491,-0.45900000,0.14716007
181492,-0.46150000,0.13339071
181493,-0.46350000,0.14716007
181494,-0.46700000,0.13339071
181495,-0.47050000,0.14716007
181496,-0.47400000,0.13339071
181497,-0.47400000,0.13339071
181498,-0.47050000,0.13339071
181499,-0.46100000,0.14285714
181500,-0.44200000,0.13339071
181501,-0.41250000,0.13339071
181502,-0.37000000,0.13339071
181503,-0.31150000,0.13339071
181504,-0.23650000,0.12822719
181505,-0.15000000,0.12822719
181506,-0.05250000,0.11445783
181507,0.04850000,0.11445783
181508,0.15000000,0.10499139
181509,0.24650000,0.09552496
181510,0.33300000,0.08605852
181511,0.40550000,0.07659208
181512,0.46200000,0.07659208
181513,0.50250000,0.05765921
181514,0.52850000,0.06712565
181515,0.53950000,0.05765921
181516,0.53850000,0.06196213
181517,0.53100000,0.05765921
181518,0.51450000,0.05765921
181519,0.49400000,0.05249570
181520,0.46900000,0.05765921
181521,0.44000000,0.05765921
181522,0.40950000,0.05765921
181523,0.37700000,0.05765921
181524,0.34250000,0.06196213
181525,0.30550000,0.05765921
181526,0.26850000,0.05765921
181527,0.22900000,0.05765921
181528,0.18900000,0.05765921
181529,0.14750000,0.05765921
181530,0.10550000,0.05765921
181531,0.06250000,0.05765921
181532,0.02100000,0.05765921
181533,-0.02150000,0.05765921
181534,-0.06400000,0.05765921
181535,-0.10400000,0.05765921
181536,-0.14300000,0.04819277
181537,-0.17800000,0.05249570
181538,-0.20800000,0.04819277
181539,-0.23500000,0.04819277
181540,-0.25650000,0.04302926
181541,-0.27450000,0.05249570
181542,-0.28700000,0.04302926
181543,-0.29650000,0.04819277
181544,-0.30350000,0.03872633
181545,-0.30750000,0.04302926
181546,-0.31100000,0.03356282
181547,-0.31450000,0.03872633
181548,-0.31800000,0.03872633
181549,-0.32400000,0.04302926
181550,-0.32900000,0.03356282
181551,-0.33500000,0.03872633
181552,-0.34250000,0.03872633
181553,-0.35000000,0.05249570
181554,-0.36050000,0.05765921
181555,-0.37000000,0.09036145
181556,-0.38150000,0.09982788
181557,-0.39200000,0.11876076
181558,-0.40200000,0.12822719
181559,-0.41400000,0.11445783
181560,-0.42450000,0.08089501
181561,-0.43550000,0.04819277
181562,-0.44450000,0.01549053
181563,-0.45500000,0.00172117
181564,-0.46150000,0.00172117
181565,-0.47050000,0.00172117
181566,-0.47800000,0.00172117
181567,-0.48450000,0.00172117
181568,-0.49050000,0.00172117
181569,-0.49600000,0.00172117
181570,-0.50100000,0.03356282
181571,-0.50450000,0.02409639
181572,-0.50850000,-0.14027539
181573,-0.51200000,-0.44664372
181574,-0.51450000,-0.66351119
181575,-0.51700000,-0.63080895
181576,-0.51800000,-0.31927711
181577,-0.51900000,-0.14974182
181578,-0.52050000,-0.01721170
181579,-0.52050000,0.00172117
181580,-0.52050000,0.06196213
181581,-0.51950000,0.07659208
181582,-0.51800000,0.09036145
181583,-0.51550000,0.09552496
181584,-0.51200000,0.09552496
181585,-0.50750000,0.09552496
181586,-0.50200000,0.09552496
181587,-0.49650000,0.09982788
181588,-0.49000000,0.09982788
181589,-0.48550000,0.10929432
181590,-0.48050000,0.10929432
181591,-0.47550000,0.10929432
181592,-0.47200000,0.10499139
181593,-0.46950000,0.11445783
181594,-0.46850000,0.10499139
181595,-0.46850000,0.10929432
181596,-0.46950000,0.11445783
181597,-0.47300000,0.10929432
181598,-0.47550000,0.09036145
181599,-0.47800000,0.09552496
181600,-0.48200000,0.09552496
181601,-0.48300000,0.09552496
181602,-0.48050000,0.08089501
181603,-0.47300000,0.09552496
181604,-0.45650000,0.08089501
181605,-0.42750000,0.08605852
181606,-0.38600000,0.08089501
181607,-0.32800000,0.08089501
181608,-0.25550000,0.07142857
181609,-0.16950000,0.06712565
181610,-0.07350000,0.06712565
181611,0.02900000,0.05765921
181612,0.13100000,0.03872633
181613,0.22900000,0.03872633
181614,0.31650000,0.03356282
181615,0.39050000,0.01979346
181616,0.44750000,0.02409639
181617,0.48950000,0.00172117
181618,0.51500000,0.00172117
181619,0.52800000,0.00172117
181620,0.52800000,0.00172117
181621,0.52000000,0.00172117
181622,0.50400000,0.00172117
181623,0.48350000,0.00172117
181624,0.45900000,0.00172117
181625,0.43000000,0.00172117
181626,0.40000000,0.00172117
181627,0.36700000,0.00172117
181628,0.33350000,0.00172117
181629,0.29700000,0.00172117
181630,0.25950000,0.00602410
181631,0.22100000,0.01032702
181632,0.18200000,0.01032702
181633,0.14100000,0.00602410
181634,0.10100000,0.00602410
181635,0.05850000,0.00172117
181636,0.01750000,0.00172117
181637,-0.02250000,0.00172117
181638,-0.06050000,0.00172117
181639,-0.09900000,0.00172117
181640,-0.13300000,0.00172117
181641,-0.16350000,0.00172117
181642,-0.19200000,0.00172117
181643,-0.21400000,0.00172117
181644,-0.23350000,0.00172117
181645,-0.25050000,0.00172117
181646,-0.26350000,0.00172117
181647,-0.27450000,0.00172117
181648,-0.28300000,0.00172117
181649,-0.29150000,0.00172117
181650,-0.30000000,-0.00774527
181651,-0.30700000,0.00172117
181652,-0.31350000,-0.00258176
181653,-0.32300000,0.00172117
181654,-0.32950000,-0.01204819
181655,-0.33900000,-0.00258176
181656,-0.34950000,-0.00258176
181657,-0.35850000,0.00172117
181658,-0.36900000,0.00172117
181659,-0.38100000,0.01549053
181660,-0.39100000,0.03872633
181661,-0.40300000,0.04819277
181662,-0.41500000,0.06712565
181663,-0.42500000,0.05765921
181664,-0.43600000,0.03872633
181665,-0.44650000,0.00172117
181666,-0.45650000,-0.02151463
181667,-0.46600000,-0.04991394
181668,-0.47400000,-0.05507745
181669,-0.48200000,-0.07401033
181670,-0.49000000,-0.05938038
181671,-0.49650000,-0.06884682
181672,-0.50250000,-0.05507745
181673,-0.50750000,-0.06454389
181674,-0.51150000,-0.02667814
181675,-0.51600000,-0.02151463
181676,-0.51900000,-0.12564544
181677,-0.52350000,-0.37607573
181678,-0.52500000,-0.63080895
181679,-0.52750000,-0.66867470
181680,-0.53000000,-0.38037866
181681,-0.53100000,-0.22977625
181682,-0.53100000,-0.11187608
181683,-0.53250000,-0.05507745
181684,-0.53100000,-0.00258176
181685,-0.53000000,0.00602410
181686,-0.52850000,0.01462995
181687,-0.52600000,0.02409639
181688,-0.52150000,0.02925990
181689,-0.51650000,0.03872633
181690,-0.51100000,0.03872633
181691,-0.50500000,0.03872633
181692,-0.49800000,0.03872633
181693,-0.49300000,0.05765921
181694,-0.48700000,0.05249570
181695,-0.48150000,0.05765921
181696,-0.47900000,0.05765921
181697,-0.47650000,0.05765921
181698,-0.47450000,0.04819277
181699,-0.47650000,0.05765921
181700,-0.47700000,0.05249570
181701,-0.48050000,0.05765921
181702,-0.48400000,0.04819277
181703,-0.48900000,0.05765921
181704,-0.49250000,0.05765921
181705,-0.49500000,0.05765921
181706,-0.49650000,0.05249570
181707,-0.49250000,0.05765921
181708,-0.48200000,0.04819277
181709,-0.46300000,0.03872633
181710,-0.43000000,0.03356282
181711,-0.38200000,0.02925990
181712,-0.32050000,0.02925990
181713,-0.24500000,0.01979346
181714,-0.15550000,0.01462995
181715,-0.05800000,0.00172117
181716,0.04300000,0.00172117
181717,0.14250000,0.00172117
181718,0.23500000,0.00172117
181719,0.31500000,0.00172117
181720,0.38000000,0.00172117
181721,0.42850000,-0.00258176
181722,0.46050000,0.00172117
181723,0.47850000,-0.01204819
181724,0.48250000,0.00172117
181725,0.47600000,-0.00258176
181726,0.46000000,0.00172117
181727,0.43850000,-0.00774527
181728,0.41200000,0.00172117
181729,0.38150000,0.00172117
181730,0.34800000,0.00172117
181731,0.31150000,0.01032702
181732,0.27450000,0.01462995
181733,0.23400000,0.00172117
181734,0.19400000,0.00172117
181735,0.15100000,0.00172117
181736,0.10900000,0.00172117
181737,0.06650000,-0.01204819
181738,0.02450000,-0.05507745
181739,-0.01600000,-0.07831325
181740,-0.05550000,-0.07401033
181741,-0.09250000,-0.07401033
181742,-0.12700000,-0.07401033
181743,-0.15700000,-0.05938038
181744,-0.18500000,-0.00774527
181745,-0.20850000,-0.08347676
181746,-0.22900000,-0.43201377
181747,-0.24400000,-0.77194492
181748,-0.25550000,-0.95180723
181749,-0.26650000,-0.74870912
181750,-0.27350000,-0.36144578
181751,-0.27850000,-0.16867470
181752,-0.28250000,-0.09294320
181753,-0.28700000,-0.04044750
181754,-0.29100000,0.00172117
181755,-0.29550000,0.00172117
181756,-0.29850000,0.00172117
181757,-0.30300000,0.00172117
181758,-0.30800000,0.00602410
181759,-0.31300000,0.01462995
181760,-0.31800000,0.01462995
181761,-0.32400000,0.01462995
181762,-0.33050000,0.01979346
181763,-0.33750000,0.01462995
181764,-0.34600000,0.01979346
181765,-0.35500000,0.02925990
181766,-0.36450000,0.03872633
181767,-0.37550000,0.03872633
181768,-0.38800000,0.05765921
181769,-0.39900000,0.04819277
181770,-0.41150000,0.05765921
181771,-0.42500000,0.05249570
181772,-0.43750000,0.07142857
181773,-0.45100000,0.05765921
181774,-0.46100000,0.07659208
181775,-0.47050000,0.07659208
181776,-0.47700000,0.09036145
181777,-0.47950000,0.07659208
181778,-0.47650000,0.09552496
181779,-0.46700000,0.07659208
181780,-0.44700000,0.08605852
181781,-0.41750000,0.07659208
181782,-0.37600000,0.07659208
181783,-0.32400000,0.05765921
181784,-0.26100000,0.04819277
181785,-0.19100000,0.02409639
181786,-0.11600000,0.00172117
181787,-0.03950000,0.00172117
181788,0.03200000,-0.01721170
181789,0.09800000,-0.03098107
181790,0.15350000,-0.05507745
181791,0.19800000,-0.05938038
181792,0.22900000,-0.07401033
181793,0.25000000,-0.07401033
181794,0.25800000,-0.07401033
181795,0.25800000,-0.07401033
181796,0.26200000,-0.07831325
181797,0.24750000,-0.07401033
181798,0.22950000,-0.07831325
181799,0.20600000,-0.07401033
181800,0.18000000,-0.07401033
181801,0.15200000,-0.07401033
181802,0.12100000,-0.08347676
181803,0.08700000,-0.07401033
181804,0.05250000,-0.08347676
181805,0.01550000,-0.07401033
181806,-0.02350000,-0.08777969
181807,-0.06400000,-0.07831325
181808,-0.10450000,-0.08777969
181809,-0.14750000,-0.07401033
181810,-0.18700000,-0.08777969
181811,-0.22600000,-0.09294320
181812,-0.26300000,-0.09294320
181813,-0.29400000,-0.09294320
181814,-0.32300000,-0.09294320
181815,-0.34550000,-0.09724613
181816,-0.36450000,-0.09724613
181817,-0.37600000,-0.09724613
181818,-0.38350000,-0.09724613
181819,-0.38800000,-0.10671256
181820,-0.38850000,-0.09294320
181821,-0.38850000,-0.10240964
181822,-0.38600000,-0.09294320
181823,-0.38300000,-0.10240964
181824,-0.38200000,-0.09294320
181825,-0.38100000,-0.10671256
181826,-0.38300000,-0.09294320
181827,-0.38350000,-0.09724613
181828,-0.38800000,-0.09294320
181829,-0.39300000,-0.10671256
181830,-0.39800000,-0.09294320
181831,-0.40400000,-0.09294320
181832,-0.41050000,-0.09294320
181833,-0.41900000,-0.09294320
181834,-0.42650000,-0.09294320
181835,-0.43500000,-0.09294320
181836,-0.44350000,-0.08777969
181837,-0.45200000,-0.08777969
181838,-0.45950000,-0.08777969
181839,-0.46800000,-0.08347676
181840,-0.47500000,-0.07831325
181841,-0.48150000,-0.07401033
181842,-0.48850000,-0.05507745
181843,-0.49500000,-0.00258176
181844,-0.49850000,0.00172117
181845,-0.50250000,0.00172117
181846,-0.50750000,0.00172117
181847,-0.51000000,0.00172117
181848,-0.51450000,-0.01721170
181849,-0.51600000,-0.04991394
181850,-0.51850000,-0.09724613
181851,-0.51850000,-0.11187608
181852,-0.52050000,-0.12564544
181853,-0.52100000,-0.11617900
181854,-0.52200000,-0.12564544
181855,-0.52100000,-0.12134251
181856,-0.52100000,-0.11617900
181857,-0.52100000,-0.08777969
181858,-0.51850000,-0.06884682
181859,-0.51800000,-0.19621343
181860,-0.52850000,-0.45611015
181861,-0.52800000,-0.71084337
181862,-0.52500000,-0.77710843
181863,-0.52350000,-0.49827883
181864,-0.52150000,-0.30034423
181865,-0.51950000,-0.17814114
181866,-0.51700000,-0.11617900
181867,-0.51450000,-0.06454389
181868,-0.51150000,-0.01721170
181869,-0.50700000,-0.01204819
181870,-0.50450000,0.00172117
181871,-0.49900000,-0.00774527
181872,-0.49450000,0.00172117
181873,-0.48800000,-0.01204819
181874,-0.48000000,0.00172117
181875,-0.47200000,0.00172117
181876,-0.46450000,0.00172117
181877,-0.45650000,0.00172117
181878,-0.45000000,0.00172117
181879,-0.44300000,0.00172117
181880,-0.43750000,0.00172117
181881,-0.43500000,0.00172117
181882,-0.43300000,0.00172117
181883,-0.43200000,0.00172117
181884,-0.43300000,0.00172117
181885,-0.43500000,0.00172117
181886,-0.43750000,0.00172117
181887,-0.44050000,0.00172117
181888,-0.43950000,0.00172117
181889,-0.43400000,0.00172117
181890,-0.41850000,0.00172117
181891,-0.39250000,0.00172117
181892,-0.35000000,0.00172117
181893,-0.28950000,0.00172117
181894,-0.21100000,0.00172117
181895,-0.11450000,0.00172117
181896,-0.00350000,0.00172117
181897,0.11750000,0.00172117
181898,0.24000000,-0.01721170
181899,0.35850000,-0.01721170
181900,0.46650000,-0.01721170
181901,0.55700000,-0.01721170
181902,0.63000000,-0.02667814
181903,0.68250000,-0.02151463
181904,0.71550000,-0.03614458
181905,0.73000000,-0.03098107
181906,0.73100000,-0.03614458
181907,0.72000000,-0.03614458
181908,0.70050000,-0.03614458
181909,0.67250000,-0.03614458
181910,0.64050000,-0.04561102
181911,0.60300000,-0.04044750
181912,0.56200000,-0.03614458
181913,0.52000000,-0.03614458
181914,0.47450000,-0.03614458
181915,0.42700000,-0.03614458
181916,0.37800000,-0.03614458
181917,0.32850000,-0.03098107
181918,0.27900000,-0.03098107
181919,0.23100000,-0.03098107
181920,0.18350000,-0.01721170
181921,0.13700000,-0.03098107
181922,0.09200000,-0.02151463
181923,0.04900000,-0.03098107
181924,0.00800000,-0.01721170
181925,-0.02950000,-0.03614458
181926,-0.06600000,-0.03098107
181927,-0.09850000,-0.03614458
181928,-0.12700000,-0.02151463
181929,-0.15350000,-0.02667814
181930,-0.17500000,-0.02667814
181931,-0.19200000,-0.03614458
181932,-0.20750000,-0.03098107
181933,-0.22000000,-0.03614458
181934,-0.23000000,-0.03614458
181935,-0.23800000,-0.03614458
181936,-0.24650000,-0.03614458
181937,-0.25350000,-0.03098107
181938,-0.26050000,-0.03614458
181939,-0.26900000,-0.03614458
181940,-0.27800000,-0.03098107
181941,-0.28700000,-0.02667814
181942,-0.29600000,-0.03098107
181943,-0.30750000,-0.02667814
181944,-0.32000000,-0.03614458
181945,-0.33200000,-0.02667814
181946,-0.34550000,-0.03098107
181947,-0.35900000,-0.01721170
181948,-0.37100000,-0.01721170
181949,-0.38500000,0.00172117
181950,-0.39800000,0.00602410
181951,-0.40950000,0.02409639
181952,-0.42150000,0.03356282
181953,-0.43400000,0.06196213
181954,-0.44400000,0.05249570
181955,-0.45400000,0.01462995
181956,-0.46300000,-0.00258176
181957,-0.47250000,-0.02151463
181958,-0.47900000,-0.04561102
181959,-0.48650000,-0.05507745
181960,-0.49250000,-0.05507745
181961,-0.49800000,-0.05507745
181962,-0.50350000,-0.05507745
181963,-0.50800000,-0.04991394
181964,-0.50950000,-0.04561102
181965,-0.51350000,-0.02151463
181966,-0.51600000,-0.00258176
181967,-0.51900000,-0.15920826
181968,-0.52050000,-0.42771084
181969,-0.52150000,-0.69191050
181970,-0.52250000,-0.69707401
181971,-0.52400000,-0.40447504
181972,-0.52350000,-0.21084337
181973,-0.52400000,-0.10240964
181974,-0.52250000,-0.04044750
181975,-0.52150000,-0.00258176
181976,-0.51950000,0.01462995
181977,-0.51700000,0.01979346
181978,-0.51350000,0.02925990
181979,-0.50950000,0.03356282
181980,-0.50350000,0.03872633
181981,-0.49800000,0.03872633
181982,-0.49100000,0.04819277
181983,-0.48450000,0.04302926
181984,-0.47750000,0.05765921
181985,-0.47000000,0.05765921
181986,-0.46550000,0.05765921
181987,-0.46100000,0.06196213
181988,-0.47350000,0.07142857
181989,-0.47200000,0.07142857
181990,-0.47350000,0.06712565
181991,-0.47450000,0.07659208
181992,-0.47750000,0.06712565
181993,-0.48200000,0.07142857
181994,-0.48650000,0.06196213
181995,-0.49000000,0.07659208
181996,-0.49200000,0.07142857
181997,-0.49100000,0.07659208
181998,-0.48350000,0.06196213
181999,-0.47000000,0.07659208
182000,-0.44300000,0.07659208
182001,-0.40050000,0.07659208
182002,-0.34400000,0.06196213
182003,-0.26800000,0.07142857
182004,-0.17850000,0.05765921
182005,-0.07500000,0.05765921
182006,0.03600000,0.04302926
182007,0.15000000,0.04819277
182008,0.25900000,0.04302926
182009,0.35750000,0.03356282
182010,0.44300000,0.02925990
182011,0.51150000,0.03872633
182012,0.56150000,0.03356282
182013,0.59550000,0.02409639
182014,0.61200000,0.03872633
182015,0.61550000,0.01979346
182016,0.60800000,0.01979346
182017,0.59300000,0.01979346
182018,0.57050000,0.02409639
182019,0.54500000,0.01979346
182020,0.51450000,0.03356282
182021,0.48000000,0.03872633
182022,0.44400000,0.03872633
182023,0.40500000,0.02409639
182024,0.36550000,0.04819277
182025,0.32400000,0.03872633
182026,0.27950000,0.03872633
182027,0.23450000,0.03872633
182028,0.19050000,0.05249570
182029,0.14350000,0.04302926
182030,0.09650000,0.05765921
182031,0.04800000,0.04819277
182032,-0.00100000,0.04302926
182033,-0.04700000,0.04302926
182034,-0.09200000,0.03872633
182035,-0.13600000,0.03872633
182036,-0.17600000,0.03872633
182037,-0.21100000,0.03872633
182038,-0.24100000,0.03872633
182039,-0.26700000,0.04302926
182040,-0.28600000,0.03872633
182041,-0.30050000,0.04302926
182042,-0.31150000,0.03356282
182043,-0.31850000,0.03356282
182044,-0.32300000,0.02409639
182045,-0.32550000,0.02925990
182046,-0.32750000,0.01979346
182047,-0.32950000,0.01979346
182048,-0.33200000,0.01979346
182049,-0.33450000,0.02925990
182050,-0.33950000,0.01979346
182051,-0.34750000,0.01979346
182052,-0.34300000,0.01979346
182053,-0.35050000,0.03872633
182054,-0.36000000,0.03872633
182055,-0.37150000,0.07659208
182056,-0.38250000,0.10929432
182057,-0.39450000,0.12392427
182058,-0.40500000,0.13769363
182059,-0.41600000,0.15232358
182060,-0.42700000,0.11876076
182061,-0.43850000,0.09036145
182062,-0.44850000,0.04819277
182063,-0.45900000,0.01979346
182064,-0.46750000,0.00602410
182065,-0.47600000,0.00172117
182066,-0.48500000,0.00172117
182067,-0.49250000,0.00172117
182068,-0.50050000,0.00172117
182069,-0.50650000,0.00172117
182070,-0.51050000,0.02409639
182071,-0.51550000,0.05765921
182072,-0.52000000,0.01549053
182073,-0.52350000,-0.18674699
182074,-0.52600000,-0.45094664
182075,-0.52850000,-0.57401033
182076,-0.53100000,-0.35197935
182077,-0.53050000,-0.14974182
182078,-0.53100000,-0.03098107
182079,-0.53100000,0.00602410
182080,-0.52950000,0.06196213
182081,-0.52800000,0.09982788
182082,-0.52600000,0.12392427
182083,-0.52200000,0.12392427
182084,-0.51750000,0.13339071
182085,-0.51250000,0.13339071
182086,-0.50550000,0.14285714
182087,-0.49950000,0.15232358
182088,-0.49250000,0.14716007
182089,-0.48400000,0.15232358
182090,-0.47800000,0.15232358
182091,-0.47100000,0.15662651
182092,-0.46600000,0.16179002
182093,-0.46150000,0.16609294
182094,-0.46000000,0.15232358
182095,-0.45900000,0.16179002
182096,-0.46000000,0.15232358
182097,-0.46250000,0.16179002
182098,-0.46750000,0.15232358
182099,-0.47200000,0.16609294
182100,-0.47600000,0.15232358
182101,-0.47950000,0.16609294
182102,-0.48050000,0.15232358
182103,-0.47700000,0.15232358
182104,-0.46850000,0.15232358
182105,-0.44800000,0.15662651
182106,-0.41600000,0.14716007
182107,-0.37050000,0.15232358
182108,-0.30850000,0.14716007
182109,-0.23150000,0.14716007
182110,-0.13850000,0.13769363
182111,-0.03800000,0.13339071
182112,0.06800000,0.12392427
182113,0.17500000,0.12392427
182114,0.27500000,0.12392427
182115,0.36250000,0.11445783
182116,0.43750000,0.10929432
182117,0.49400000,0.09982788
182118,0.53450000,0.09552496
182119,0.55700000,0.09036145
182120,0.56550000,0.09552496
182121,0.56300000,0.08089501
182122,0.55000000,0.09036145
182123,0.52850000,0.07659208
182124,0.50350000,0.09552496
182125,0.47150000,0.07659208
182126,0.43800000,0.08089501
182127,0.40100000,0.07659208
182128,0.36000000,0.07659208
182129,0.31950000,0.07659208
182130,0.27550000,0.09036145
182131,0.23100000,0.07659208
182132,0.18650000,0.09036145
182133,0.14000000,0.07659208
182134,0.09600000,0.07659208
182135,0.05150000,0.07659208
182136,0.00850000,0.07142857
182137,-0.03200000,0.07659208
182138,-0.06950000,0.07659208
182139,-0.10500000,0.07659208
182140,-0.13500000,0.08089501
182141,-0.16250000,0.07659208
182142,-0.18500000,0.07659208
182143,-0.20400000,0.07659208
182144,-0.21950000,0.07659208
182145,-0.23050000,0.07142857
182146,-0.24150000,0.06196213
182147,-0.25000000,0.07659208
182148,-0.25700000,0.07659208
182149,-0.26300000,0.07659208
182150,-0.27100000,0.06712565
182151,-0.27700000,0.07659208
182152,-0.28450000,0.07659208
182153,-0.29300000,0.07659208
182154,-0.30200000,0.07142857
182155,-0.30950000,0.07659208
182156,-0.32000000,0.06712565
182157,-0.33000000,0.07659208
182158,-0.33950000,0.06712565
182159,-0.35000000,0.08089501
182160,-0.36000000,0.09982788
182161,-0.37150000,0.13769363
182162,-0.38100000,0.14285714
182163,-0.39050000,0.16609294
182164,-0.40150000,0.18072289
182165,-0.41000000,0.14716007
182166,-0.41950000,0.11876076
182167,-0.42800000,0.07659208
182168,-0.43600000,0.05249570
182169,-0.44350000,0.01979346
182170,-0.45050000,0.02409639
182171,-0.45750000,0.01979346
182172,-0.46350000,0.01979346
182173,-0.46950000,0.01979346
182174,-0.47300000,0.01979346
182175,-0.47800000,0.03872633
182176,-0.48150000,0.08089501
182177,-0.48500000,0.02495697
182178,-0.48800000,-0.21084337
182179,-0.49100000,-0.50774527
182180,-0.49350000,-0.64027539
182181,-0.49550000,-0.45611015
182182,-0.49700000,-0.18760757
182183,-0.49850000,-0.04561102
182184,-0.49850000,0.01549053
182185,-0.50050000,0.05765921
182186,-0.49850000,0.10929432
182187,-0.49800000,0.13339071
182188,-0.49700000,0.13769363
182189,-0.49250000,0.14716007
182190,-0.49000000,0.14716007
182191,-0.48600000,0.15232358
182192,-0.48100000,0.15662651
182193,-0.47500000,0.16179002
182194,-0.47000000,0.15662651
182195,-0.46400000,0.17125645
182196,-0.45900000,0.17125645
182197,-0.45550000,0.18072289
182198,-0.45200000,0.17125645
182199,-0.44950000,0.17125645
182200,-0.44850000,0.17125645
182201,-0.44950000,0.17125645
182202,-0.45100000,0.16179002
182203,-0.45300000,0.17125645
182204,-0.45700000,0.17125645
182205,-0.45900000,0.17125645
182206,-0.46050000,0.17125645
182207,-0.45950000,0.17125645
182208,-0.45450000,0.17125645
182209,-0.44200000,0.17125645
182210,-0.42050000,0.16609294
182211,-0.38500000,0.16609294
182212,-0.33600000,0.15662651
182213,-0.27050000,0.15232358
182214,-0.19100000,0.14285714
182215,-0.09750000,0.13339071
182216,0.00250000,0.11876076
182217,0.10750000,0.10929432
182218,0.21000000,0.10499139
182219,0.30600000,0.09552496
182220,0.39150000,0.08605852
182221,0.46000000,0.07659208
182222,0.51500000,0.06712565
182223,0.55350000,0.05765921
182224,0.57700000,0.05765921
182225,0.58700000,0.04302926
182226,0.58700000,0.03872633
182227,0.57950000,0.03872633
182228,0.56450000,0.03872633
182229,0.54550000,0.03356282
182230,0.52100000,0.03872633
182231,0.49550000,0.03872633
182232,0.46700000,0.05249570
182233,0.43450000,0.04302926
182234,0.40150000,0.03872633
182235,0.36750000,0.03872633
182236,0.33100000,0.04819277
182237,0.29300000,0.05249570
182238,0.25400000,0.03872633
182239,0.21500000,0.04302926
182240,0.17450000,0.03872633
182241,0.13300000,0.04302926
182242,0.09150000,0.03872633
182243,0.05050000,0.03872633
182244,0.00900000,0.02925990
182245,-0.02900000,0.03872633
182246,-0.06650000,0.03872633
182247,-0.10200000,0.03872633
182248,-0.13350000,0.02925990
182249,-0.16050000,0.03872633
182250,-0.18500000,0.01979346
182251,-0.20550000,0.03356282
182252,-0.22250000,0.01979346
182253,-0.23500000,0.01979346
182254,-0.24800000,0.00172117
182255,-0.25800000,0.01979346
182256,-0.26650000,0.01032702
182257,-0.27500000,0.01032702
182258,-0.28350000,0.00602410
182259,-0.29200000,0.01032702
182260,-0.30100000,0.01032702
182261,-0.31150000,0.01462995
182262,-0.32250000,0.01032702
182263,-0.33500000,0.01032702
182264,-0.34700000,0.03872633
182265,-0.35900000,0.06196213
182266,-0.37150000,0.09036145
182267,-0.38400000,0.09552496
182268,-0.39700000,0.11445783
182269,-0.40900000,0.11445783
182270,-0.42050000,0.09982788
182271,-0.43100000,0.06712565
182272,-0.44250000,0.02409639
182273,-0.45200000,0.00172117
182274,-0.46050000,0.00172117
182275,-0.47050000,0.00172117
182276,-0.47900000,0.00172117
182277,-0.48600000,0.00172117
182278,-0.49250000,0.00172117
182279,-0.49950000,-0.00774527
182280,-0.50550000,0.00172117
182281,-0.50950000,0.01979346
182282,-0.51500000,-0.02151463
182283,-0.51900000,-0.27194492
182284,-0.52150000,-0.55507745
182285,-0.52400000,-0.72977625
182286,-0.52650000,-0.53184165
182287,-0.52850000,-0.24870912
182288,-0.53100000,-0.09724613
182289,-0.53150000,-0.02151463
182290,-0.53150000,0.00602410
182291,-0.53150000,0.06196213
182292,-0.53100000,0.06712565
182293,-0.52750000,0.07659208
182294,-0.52400000,0.08605852
182295,-0.52050000,0.09552496
182296,-0.51550000,0.08605852
182297,-0.51050000,0.09552496
182298,-0.50450000,0.09552496
182299,-0.49850000,0.10499139
182300,-0.49250000,0.09552496
182301,-0.48850000,0.09982788
182302,-0.48450000,0.09552496
182303,-0.48150000,0.09982788
182304,-0.48000000,0.09552496
182305,-0.47900000,0.09982788
182306,-0.48100000,0.09982788
182307,-0.48100000,0.09552496
182308,-0.52100000,0.09552496
182309,-0.52300000,0.09982788
182310,-0.52700000,0.09982788
182311,-0.52850000,0.10499139
182312,-0.52850000,0.10929432
182313,-0.52450000,0.11445783
182314,-0.51500000,0.10499139
182315,-0.49550000,0.09982788
182316,-0.46450000,0.10499139
182317,-0.41850000,0.09036145
182318,-0.35750000,0.09552496
182319,-0.28200000,0.09036145
182320,-0.19400000,0.09036145
182321,-0.09650000,0.07659208
182322,0.00550000,0.07142857
182323,0.10600000,0.05765921
182324,0.20200000,0.07142857
182325,0.28600000,0.05765921
182326,0.35550000,0.04819277
182327,0.41050000,0.03872633
182328,0.44950000,0.03872633
182329,0.47300000,0.02409639
182330,0.48350000,0.03872633
182331,0.48250000,0.01979346
182332,0.47500000,0.01979346
182333,0.45950000,0.01979346
182334,0.43850000,0.02409639
182335,0.41400000,0.02409639
182336,0.38750000,0.03356282
